timestamp,price_volatility,volume_volatility,change_price_volatility,change_volume_volatility
2020-12-22 00:00:00,32.0,,,
2020-12-22 00:01:00,87.5,54.67,55.5,
2020-12-22 00:02:00,28.0,56.53,-59.5,1.86
2020-12-22 00:03:00,21.0,5.93,-7.0,-50.6
2020-12-22 00:04:00,27.0,10.39,6.0,4.46
2020-12-22 00:05:00,35.5,8.19,8.5,-2.2
2020-12-22 00:06:00,28.5,0.38,-7.0,-7.81
2020-12-22 00:07:00,13.5,0.73,-15.0,0.35
2020-12-22 00:08:00,31.0,0.43,17.5,-0.3
2020-12-22 00:09:00,18.0,2.47,-13.0,2.04
2020-12-22 00:10:00,26.5,0.61,8.5,-1.86
2020-12-22 00:11:00,46.5,17.19,20.0,16.58
2020-12-22 00:12:00,35.0,0.53,-11.5,-16.66
2020-12-22 00:13:00,13.0,11.43,-22.0,10.9
2020-12-22 00:14:00,38.0,8.62,25.0,-2.81
2020-12-22 00:15:00,17.5,96.64,-20.5,88.02
2020-12-22 00:16:00,17.5,101.15,0.0,4.51
2020-12-22 00:17:00,30.5,1.54,13.0,-99.61
2020-12-22 00:18:00,57.0,77.7,26.5,76.16
2020-12-22 00:19:00,49.0,78.44,-8.0,0.74
2020-12-22 00:20:00,6.0,10.59,-43.0,-67.85
2020-12-22 00:21:00,21.5,101.46,15.5,90.87
2020-12-22 00:22:00,38.0,12.79,16.5,-88.67
2020-12-22 00:23:00,23.5,106.28,-14.5,93.49
2020-12-22 00:24:00,18.5,9.85,-5.0,-96.43
2020-12-22 00:25:00,20.5,6.88,2.0,-2.97
2020-12-22 00:26:00,39.0,1.37,18.5,-5.51
2020-12-22 00:27:00,30.0,36.09,-9.0,34.72
2020-12-22 00:28:00,20.5,38.12,-9.5,2.03
2020-12-22 00:29:00,25.0,3.88,4.5,-34.24
2020-12-22 00:30:00,35.5,1.79,10.5,-2.09
2020-12-22 00:31:00,1.0,4.22,-34.5,2.43
2020-12-22 00:32:00,33.5,13.13,32.5,8.91
2020-12-22 00:33:00,9.5,15.48,-24.0,2.35
2020-12-22 00:34:00,11.0,3.27,1.5,-12.21
2020-12-22 00:35:00,17.0,6.08,6.0,2.81
2020-12-22 00:36:00,65.0,14.21,48.0,8.13
2020-12-22 00:37:00,24.0,14.52,-41.0,0.31
2020-12-22 00:38:00,12.5,4.8,-11.5,-9.72
2020-12-22 00:39:00,17.0,7.47,4.5,2.67
2020-12-22 00:40:00,5.5,9.85,-11.5,2.38
2020-12-22 00:41:00,2.5,0.53,-3.0,-9.32
2020-12-22 00:42:00,0.5,1.25,-2.0,0.72
2020-12-22 00:43:00,17.0,1.11,16.5,-0.14
2020-12-22 00:44:00,10.5,2.57,-6.5,1.46
2020-12-22 00:45:00,2.5,2.57,-8.0,0.0
2020-12-22 00:46:00,7.0,4.74,4.5,2.17
2020-12-22 00:47:00,16.5,0.23,9.5,-4.51
2020-12-22 00:48:00,4.0,0.34,-12.5,0.11
2020-12-22 00:49:00,12.0,0.34,8.0,0.0
2020-12-22 00:50:00,84.0,63.78,72.0,63.44
2020-12-22 00:51:00,32.0,28.56,-52.0,-35.22
2020-12-22 00:52:00,21.5,28.56,-10.5,0.0
2020-12-22 00:53:00,29.5,5.02,8.0,-23.54
2020-12-22 00:54:00,9.5,2.09,-20.0,-2.93
2020-12-22 00:55:00,17.5,5.85,8.0,3.76
2020-12-22 00:56:00,18.0,3.94,0.5,-1.91
2020-12-22 00:57:00,8.0,0.5,-10.0,-3.44
2020-12-22 00:58:00,29.5,1.12,21.5,0.62
2020-12-22 00:59:00,7.0,1.88,-22.5,0.76
2020-12-22 01:00:00,5.0,1.31,-2.0,-0.57
2020-12-22 01:01:00,21.5,6.95,16.5,5.64
2020-12-22 01:02:00,58.0,19.68,36.5,12.73
2020-12-22 01:03:00,38.5,1.65,-19.5,-18.03
2020-12-22 01:04:00,15.0,20.41,-23.5,18.76
2020-12-22 01:05:00,23.0,3.85,8.0,-16.56
2020-12-22 01:06:00,33.5,96.56,10.5,92.71
2020-12-22 01:07:00,25.5,98.71,-8.0,2.15
2020-12-22 01:08:00,25.0,1.33,-0.5,-97.38
2020-12-22 01:09:00,22.0,5.72,-3.0,4.39
2020-12-22 01:10:00,14.0,0.02,-8.0,-5.7
2020-12-22 01:11:00,3.0,0.45,-11.0,0.43
2020-12-22 01:12:00,14.5,10.15,11.5,9.7
2020-12-22 01:13:00,82.0,10.62,67.5,0.47
2020-12-22 01:14:00,45.0,12.78,-37.0,2.16
2020-12-22 01:15:00,9.5,3.58,-35.5,-9.2
2020-12-22 01:16:00,22.5,3.95,13.0,0.37
2020-12-22 01:17:00,45.0,1.28,22.5,-2.67
2020-12-22 01:18:00,14.5,1.29,-30.5,0.01
2020-12-22 01:19:00,90.5,32.15,76.0,30.86
2020-12-22 01:20:00,31.0,23.79,-59.5,-8.36
2020-12-22 01:21:00,3.0,63.59,-28.0,39.8
2020-12-22 01:22:00,0.5,1.1,-2.5,-62.49
2020-12-22 01:23:00,31.5,7.49,31.0,6.39
2020-12-22 01:24:00,32.0,3.99,0.5,-3.5
2020-12-22 01:25:00,33.5,0.6,1.5,-3.39
2020-12-22 01:26:00,4.5,3.23,-29.0,2.63
2020-12-22 01:27:00,14.5,1.4,10.0,-1.83
2020-12-22 01:28:00,8.5,5.64,-6.0,4.24
2020-12-22 01:29:00,37.0,14.97,28.5,9.33
2020-12-22 01:30:00,12.0,18.81,-25.0,3.84
2020-12-22 01:31:00,18.0,3.38,6.0,-15.43
2020-12-22 01:32:00,11.0,13.9,-7.0,10.52
2020-12-22 01:33:00,25.5,13.09,14.5,-0.81
2020-12-22 01:34:00,18.5,5.18,-7.0,-7.91
2020-12-22 01:35:00,11.5,3.77,-7.0,-1.41
2020-12-22 01:36:00,28.0,2.36,16.5,-1.41
2020-12-22 01:37:00,22.5,12.98,-5.5,10.62
2020-12-22 01:38:00,17.0,1.32,-5.5,-11.66
2020-12-22 01:39:00,52.0,4.24,35.0,2.92
2020-12-22 01:40:00,7.5,5.26,-44.5,1.02
2020-12-22 01:41:00,57.0,13.77,49.5,8.51
2020-12-22 01:42:00,8.5,11.8,-48.5,-1.97
2020-12-22 01:43:00,4.5,24.65,-4.0,12.85
2020-12-22 01:44:00,26.5,19.47,22.0,-5.18
2020-12-22 01:45:00,20.5,20.96,-6.0,1.49
2020-12-22 01:46:00,16.0,14.3,-4.5,-6.66
2020-12-22 01:47:00,12.0,7.5,-4.0,-6.8
2020-12-22 01:48:00,14.0,3.0,2.0,-4.5
2020-12-22 01:49:00,21.5,2.92,7.5,-0.08
2020-12-22 01:50:00,0.5,5.88,-21.0,2.96
2020-12-22 01:51:00,17.5,11.88,17.0,6.0
2020-12-22 01:52:00,12.0,8.56,-5.5,-3.32
2020-12-22 01:53:00,6.0,8.02,-6.0,-0.54
2020-12-22 01:54:00,5.5,1.84,-0.5,-6.18
2020-12-22 01:55:00,23.5,7.34,18.0,5.5
2020-12-22 01:56:00,5.5,2.94,-18.0,-4.4
2020-12-22 01:57:00,17.5,15.81,12.0,12.87
2020-12-22 01:58:00,9.0,16.46,-8.5,0.65
2020-12-22 01:59:00,11.5,5.69,2.5,-10.77
2020-12-22 02:00:00,12.5,9.16,1.0,3.47
2020-12-22 02:01:00,0.5,9.2,-12.0,0.04
2020-12-22 02:02:00,6.0,2.32,5.5,-6.88
2020-12-22 02:03:00,55.5,44.85,49.5,42.53
2020-12-22 02:04:00,21.5,43.54,-34.0,-1.31
2020-12-22 02:05:00,17.0,4.06,-4.5,-39.48
2020-12-22 02:06:00,51.5,8.74,34.5,4.68
2020-12-22 02:07:00,15.5,11.98,-36.0,3.24
2020-12-22 02:08:00,9.5,10.0,-6.0,-1.98
2020-12-22 02:09:00,10.0,10.94,0.5,0.94
2020-12-22 02:10:00,16.0,7.96,6.0,-2.98
2020-12-22 02:11:00,4.5,7.85,-11.5,-0.11
2020-12-22 02:12:00,42.0,4.63,37.5,-3.22
2020-12-22 02:13:00,14.5,3.64,-27.5,-0.99
2020-12-22 02:14:00,11.5,3.23,-3.0,-0.41
2020-12-22 02:15:00,9.5,3.49,-2.0,0.26
2020-12-22 02:16:00,36.0,9.49,26.5,6.0
2020-12-22 02:17:00,39.0,12.24,3.0,2.75
2020-12-22 02:18:00,19.0,6.55,-20.0,-5.69
2020-12-22 02:19:00,24.5,10.22,5.5,3.67
2020-12-22 02:20:00,11.5,15.48,-13.0,5.26
2020-12-22 02:21:00,15.5,3.27,4.0,-12.21
2020-12-22 02:22:00,23.0,0.93,7.5,-2.34
2020-12-22 02:23:00,30.0,0.71,7.0,-0.22
2020-12-22 02:24:00,14.5,1.14,-15.5,0.43
2020-12-22 02:25:00,21.5,0.72,7.0,-0.42
2020-12-22 02:26:00,21.0,2.36,-0.5,1.64
2020-12-22 02:27:00,18.5,1.79,-2.5,-0.57
2020-12-22 02:28:00,7.0,0.23,-11.5,-1.56
2020-12-22 02:29:00,20.0,0.64,13.0,0.41
2020-12-22 02:30:00,9.5,0.55,-10.5,-0.09
2020-12-22 02:31:00,34.0,3.34,24.5,2.79
2020-12-22 02:32:00,14.0,3.07,-20.0,-0.27
2020-12-22 02:33:00,16.5,0.45,2.5,-2.62
2020-12-22 02:34:00,27.0,1.71,10.5,1.26
2020-12-22 02:35:00,1.5,0.72,-25.5,-0.99
2020-12-22 02:36:00,15.0,18.46,13.5,17.74
2020-12-22 02:37:00,26.5,12.33,11.5,-6.13
2020-12-22 02:38:00,16.5,0.96,-10.0,-11.37
2020-12-22 02:39:00,33.0,0.93,16.5,-0.03
2020-12-22 02:40:00,31.0,2.73,-2.0,1.8
2020-12-22 02:41:00,17.5,0.17,-13.5,-2.56
2020-12-22 02:42:00,15.5,1.94,-2.0,1.77
2020-12-22 02:43:00,7.5,8.41,-8.0,6.47
2020-12-22 02:44:00,12.0,10.72,4.5,2.31
2020-12-22 02:45:00,4.0,0.35,-8.0,-10.37
2020-12-22 02:46:00,1.5,0.21,-2.5,-0.14
2020-12-22 02:47:00,0.5,0.33,-1.0,0.12
2020-12-22 02:48:00,1.0,3.37,0.5,3.04
2020-12-22 02:49:00,0.0,3.37,-1.0,0.0
2020-12-22 02:50:00,13.0,0.46,13.0,-2.91
2020-12-22 02:51:00,6.5,2.19,-6.5,1.73
2020-12-22 02:52:00,2.5,10.31,-4.0,8.12
2020-12-22 02:53:00,3.5,11.91,1.0,1.6
2020-12-22 02:54:00,6.0,0.52,2.5,-11.39
2020-12-22 02:55:00,32.0,0.19,26.0,-0.33
2020-12-22 02:56:00,15.5,0.55,-16.5,0.36
2020-12-22 02:57:00,18.5,0.57,3.0,0.02
2020-12-22 02:58:00,7.5,0.31,-11.0,-0.26
2020-12-22 02:59:00,23.5,0.37,16.0,0.06
2020-12-22 03:00:00,32.0,25.96,8.5,25.59
2020-12-22 03:01:00,7.5,22.22,-24.5,-3.74
2020-12-22 03:02:00,10.5,15.39,3.0,-6.83
2020-12-22 03:03:00,9.0,14.17,-1.5,-1.22
2020-12-22 03:04:00,15.0,2.06,6.0,-12.11
2020-12-22 03:05:00,47.0,32.57,32.0,30.51
2020-12-22 03:06:00,26.0,10.85,-21.0,-21.72
2020-12-22 03:07:00,18.5,22.42,-7.5,11.57
2020-12-22 03:08:00,104.0,165.18,85.5,142.76
2020-12-22 03:09:00,14.5,159.84,-89.5,-5.34
2020-12-22 03:10:00,13.5,4.69,-1.0,-155.15
2020-12-22 03:11:00,44.0,4.22,30.5,-0.47
2020-12-22 03:12:00,45.5,28.37,1.5,24.15
2020-12-22 03:13:00,39.5,21.26,-6.0,-7.11
2020-12-22 03:14:00,6.5,1.62,-33.0,-19.64
2020-12-22 03:15:00,9.5,11.01,3.0,9.39
2020-12-22 03:16:00,42.5,5.0,33.0,-6.01
2020-12-22 03:17:00,25.5,8.72,-17.0,3.72
2020-12-22 03:18:00,2.0,8.69,-23.5,-0.03
2020-12-22 03:19:00,37.0,5.72,35.0,-2.97
2020-12-22 03:20:00,43.0,6.22,6.0,0.5
2020-12-22 03:21:00,21.5,5.71,-21.5,-0.51
2020-12-22 03:22:00,7.5,0.53,-14.0,-5.18
2020-12-22 03:23:00,15.5,1.96,8.0,1.43
2020-12-22 03:24:00,15.0,7.13,-0.5,5.17
2020-12-22 03:25:00,32.0,4.12,17.0,-3.01
2020-12-22 03:26:00,18.5,47.1,-13.5,42.98
2020-12-22 03:27:00,11.5,8.12,-7.0,-38.98
2020-12-22 03:28:00,12.5,34.52,1.0,26.4
2020-12-22 03:29:00,12.0,1.18,-0.5,-33.34
2020-12-22 03:30:00,20.0,0.91,8.0,-0.27
2020-12-22 03:31:00,9.5,1.77,-10.5,0.86
2020-12-22 03:32:00,6.5,3.9,-3.0,2.13
2020-12-22 03:33:00,1.0,0.04,-5.5,-3.86
2020-12-22 03:34:00,18.0,21.72,17.0,21.68
2020-12-22 03:35:00,21.0,18.07,3.0,-3.65
2020-12-22 03:36:00,5.5,1.63,-15.5,-16.44
2020-12-22 03:37:00,27.0,0.92,21.5,-0.71
2020-12-22 03:38:00,3.0,4.05,-24.0,3.13
2020-12-22 03:39:00,1.5,0.18,-1.5,-3.87
2020-12-22 03:40:00,2.0,0.2,0.5,0.02
2020-12-22 03:41:00,42.5,13.33,40.5,13.13
2020-12-22 03:42:00,23.0,0.51,-19.5,-12.82
2020-12-22 03:43:00,5.5,12.77,-17.5,12.26
2020-12-22 03:44:00,5.5,24.82,0.0,12.05
2020-12-22 03:45:00,32.0,20.02,26.5,-4.8
2020-12-22 03:46:00,3.0,9.57,-29.0,-10.45
