timestamp,open,high,low,close,volume,turnover
2022-02-08 00:00:00,44033.5,44066.5,44033.5,44066.5,33.122,1459003.302
2022-02-08 00:01:00,44066.5,44093.0,44066.0,44092.5,49.672,2189706.525
2022-02-08 00:02:00,44092.5,44121.0,44090.0,44121.0,89.735,3957802.297
2022-02-08 00:03:00,44121.0,44121.0,44097.5,44102.5,46.821,2065546.606
2022-02-08 00:04:00,44102.5,44103.0,44081.0,44100.0,29.245,1289444.923
2022-02-08 00:05:00,44100.0,44108.5,44099.5,44108.5,46.878,2067513.901
2022-02-08 00:06:00,44108.5,44108.5,44076.0,44076.0,18.079,797189.2825
2022-02-08 00:07:00,44076.0,44076.0,44042.0,44042.0,24.383,1074301.189
2022-02-08 00:08:00,44042.0,44095.0,44042.0,44095.0,48.778,2149220.5025
2022-02-08 00:09:00,44095.0,44129.0,44094.5,44112.5,75.958,3351097.754
2022-02-08 00:10:00,44112.5,44112.5,44060.5,44060.5,45.817,2020456.519
2022-02-08 00:11:00,44060.5,44087.5,44054.5,44071.0,30.526,1345414.484
2022-02-08 00:12:00,44071.0,44071.0,43973.5,43977.0,105.828,4657968.8205
2022-02-08 00:13:00,43977.0,43988.5,43950.0,43959.5,74.403,3271483.702
2022-02-08 00:14:00,43959.5,43960.0,43880.0,43880.0,123.2,5410606.0475
2022-02-08 00:15:00,43880.0,43912.5,43875.5,43880.0,75.818,3327410.96
2022-02-08 00:16:00,43880.0,43906.5,43880.0,43906.5,45.368,1991695.647
2022-02-08 00:17:00,43906.5,43922.0,43906.0,43906.0,45.083,1979673.337
2022-02-08 00:18:00,43906.0,43906.5,43860.0,43860.0,89.227,3916185.9475
2022-02-08 00:19:00,43860.0,43860.5,43780.0,43800.5,132.303,5797239.076
2022-02-08 00:20:00,43800.5,43800.5,43755.0,43774.5,103.195,4517677.258
2022-02-08 00:21:00,43774.5,43840.0,43774.5,43828.5,211.344,9257407.79
2022-02-08 00:22:00,43828.5,43920.0,43828.5,43887.5,132.403,5811016.098
