timestamp,price_volatility,volume_volatility,change_price_volatility,change_volume_volatility
2024-03-25 00:00:00,35.7,,,
2024-03-25 00:01:00,75.2,25.55,39.5,
2024-03-25 00:02:00,61.4,25.12,-13.8,-0.43
2024-03-25 00:03:00,219.2,323.3,157.8,298.18
2024-03-25 00:04:00,290.4,597.04,71.2,273.74
2024-03-25 00:05:00,389.4,162.2,99.0,-434.84
2024-03-25 00:06:00,192.6,430.81,-196.8,268.61
2024-03-25 00:07:00,135.8,258.28,-56.8,-172.53
2024-03-25 00:08:00,146.3,83.63,10.5,-174.65
2024-03-25 00:09:00,49.7,141.4,-96.6,57.77
2024-03-25 00:10:00,169.7,120.67,120.0,-20.73
2024-03-25 00:11:00,65.1,5.36,-104.6,-115.31
2024-03-25 00:12:00,129.3,100.05,64.2,94.69
2024-03-25 00:13:00,125.5,218.48,-3.8,118.43
2024-03-25 00:14:00,73.3,237.15,-52.2,18.67
2024-03-25 00:15:00,70.4,5.29,-2.9,-231.86
2024-03-25 00:16:00,84.6,7.24,14.2,1.95
2024-03-25 00:17:00,51.4,6.58,-33.2,-0.66
2024-03-25 00:18:00,63.8,9.34,12.4,2.76
2024-03-25 00:19:00,20.3,28.94,-43.5,19.6
2024-03-25 00:20:00,47.9,64.35,27.6,35.41
2024-03-25 00:21:00,110.4,7.89,62.5,-56.46
2024-03-25 00:22:00,84.1,21.9,-26.3,14.01
2024-03-25 00:23:00,60.8,33.7,-23.3,11.8
2024-03-25 00:24:00,61.5,0.73,0.7,-32.97
2024-03-25 00:25:00,45.0,0.96,-16.5,0.23
2024-03-25 00:26:00,31.4,6.92,-13.6,5.96
2024-03-25 00:27:00,48.4,6.33,17.0,-0.59
2024-03-25 00:28:00,49.1,20.6,0.7,14.27
2024-03-25 00:29:00,179.8,139.58,130.7,118.98
2024-03-25 00:30:00,108.3,11.45,-71.5,-128.13
2024-03-25 00:31:00,118.5,78.26,10.2,66.81
2024-03-25 00:32:00,91.1,67.82,-27.4,-10.44
2024-03-25 00:33:00,176.9,48.93,85.8,-18.89
2024-03-25 00:34:00,68.4,103.47,-108.5,54.54
2024-03-25 00:35:00,125.0,44.38,56.6,-59.09
2024-03-25 00:36:00,52.8,44.2,-72.2,-0.18
2024-03-25 00:37:00,51.8,9.3,-1.0,-34.9
2024-03-25 00:38:00,95.5,70.73,43.7,61.43
2024-03-25 00:39:00,72.3,104.54,-23.2,33.81
2024-03-25 00:40:00,78.4,0.81,6.1,-103.73
2024-03-25 00:41:00,66.4,38.19,-12.0,37.38
2024-03-25 00:42:00,41.2,40.85,-25.2,2.66
2024-03-25 00:43:00,188.6,258.22,147.4,217.37
2024-03-25 00:44:00,59.6,186.65,-129.0,-71.57
2024-03-25 00:45:00,71.5,43.25,11.9,-143.4
2024-03-25 00:46:00,36.6,29.47,-34.9,-13.78
2024-03-25 00:47:00,31.6,8.56,-5.0,-20.91
2024-03-25 00:48:00,55.1,34.41,23.5,25.85
2024-03-25 00:49:00,28.0,59.0,-27.1,24.59
2024-03-25 00:50:00,25.3,2.03,-2.7,-56.97
2024-03-25 00:51:00,46.7,6.43,21.4,4.4
2024-03-25 00:52:00,69.2,19.26,22.5,12.83
2024-03-25 00:53:00,23.7,28.75,-45.5,9.49
2024-03-25 00:54:00,34.8,4.52,11.1,-24.23
2024-03-25 00:55:00,49.4,32.19,14.6,27.67
2024-03-25 00:56:00,61.1,3.11,11.7,-29.08
2024-03-25 00:57:00,117.3,538.32,56.2,535.21
2024-03-25 00:58:00,98.2,195.43,-19.1,-342.89
2024-03-25 00:59:00,34.9,364.58,-63.3,169.15
2024-03-25 01:00:00,25.1,16.9,-9.8,-347.68
2024-03-25 01:01:00,50.1,3.38,25.0,-13.52
2024-03-25 01:02:00,59.6,3.22,9.5,-0.16
