timestamp,price_volatility,volume_volatility,change_price_volatility,change_volume_volatility
2023-11-17 00:00:00,45.6,,,
2023-11-17 00:01:00,64.5,18.93,18.9,
2023-11-17 00:02:00,51.0,45.13,-13.5,26.2
2023-11-17 00:03:00,53.2,14.52,2.2,-30.61
2023-11-17 00:04:00,20.9,33.43,-32.3,18.91
2023-11-17 00:05:00,36.9,37.16,16.0,3.73
2023-11-17 00:06:00,33.7,97.86,-3.2,60.7
2023-11-17 00:07:00,21.3,15.19,-12.4,-82.67
2023-11-17 00:08:00,42.6,33.69,21.3,18.5
2023-11-17 00:09:00,29.1,44.89,-13.5,11.2
2023-11-17 00:10:00,36.5,45.9,7.4,1.01
2023-11-17 00:11:00,27.8,43.46,-8.7,-2.44
2023-11-17 00:12:00,32.1,20.49,4.3,-22.97
2023-11-17 00:13:00,42.6,11.11,10.5,-9.38
2023-11-17 00:14:00,42.1,10.07,-0.5,-1.04
2023-11-17 00:15:00,55.0,80.63,12.9,70.56
2023-11-17 00:16:00,25.8,10.78,-29.2,-69.85
2023-11-17 00:17:00,46.5,52.07,20.7,41.29
2023-11-17 00:18:00,94.6,97.05,48.1,44.98
2023-11-17 00:19:00,38.0,2.53,-56.6,-94.52
2023-11-17 00:20:00,74.1,101.28,36.1,98.75
2023-11-17 00:21:00,55.0,157.83,-19.1,56.55
2023-11-17 00:22:00,78.5,163.75,23.5,5.92
2023-11-17 00:23:00,32.4,190.27,-46.1,26.52
2023-11-17 00:24:00,48.1,75.05,15.7,-115.22
2023-11-17 00:25:00,30.7,97.42,-17.4,22.37
2023-11-17 00:26:00,31.6,6.94,0.9,-90.48
2023-11-17 00:27:00,19.4,23.98,-12.2,17.04
2023-11-17 00:28:00,38.8,8.5,19.4,-15.48
2023-11-17 00:29:00,25.8,10.12,-13.0,1.62
2023-11-17 00:30:00,42.9,60.55,17.1,50.43
2023-11-17 00:31:00,10.9,45.07,-32.0,-15.48
2023-11-17 00:32:00,47.9,106.75,37.0,61.68
2023-11-17 00:33:00,47.7,52.42,-0.2,-54.33
2023-11-17 00:34:00,16.6,38.06,-31.1,-14.36
2023-11-17 00:35:00,48.1,9.29,31.5,-28.77
2023-11-17 00:36:00,56.0,5.89,7.9,-3.4
2023-11-17 00:37:00,61.8,32.78,5.8,26.89
2023-11-17 00:38:00,40.4,73.96,-21.4,41.18
2023-11-17 00:39:00,39.6,39.17,-0.8,-34.79
