timestamp,price_volatility,volume_volatility,change_price_volatility,change_volume_volatility
2023-12-17 00:00:00,33.2,,,
2023-12-17 00:01:00,14.0,5.5,-19.2,
2023-12-17 00:02:00,14.3,3.11,0.3,-2.39
2023-12-17 00:03:00,22.8,15.9,8.5,12.79
2023-12-17 00:04:00,11.8,14.3,-11.0,-1.6
2023-12-17 00:05:00,28.8,9.17,17.0,-5.13
2023-12-17 00:06:00,3.8,1.52,-25.0,-7.65
2023-12-17 00:07:00,26.5,4.0,22.7,2.48
2023-12-17 00:08:00,22.7,7.93,-3.8,3.93
2023-12-17 00:09:00,27.4,1.28,4.7,-6.65
2023-12-17 00:10:00,16.4,9.63,-11.0,8.35
2023-12-17 00:11:00,30.0,0.77,13.6,-8.86
2023-12-17 00:12:00,53.1,128.38,23.1,127.61
2023-12-17 00:13:00,23.6,117.92,-29.5,-10.46
2023-12-17 00:14:00,12.8,8.86,-10.8,-109.06
2023-12-17 00:15:00,19.7,2.17,6.9,-6.69
2023-12-17 00:16:00,24.2,13.09,4.5,10.92
2023-12-17 00:17:00,15.4,15.53,-8.8,2.44
2023-12-17 00:18:00,18.7,7.23,3.3,-8.3
2023-12-17 00:19:00,20.0,0.33,1.3,-6.9
2023-12-17 00:20:00,21.9,2.02,1.9,1.69
2023-12-17 00:21:00,10.5,2.58,-11.4,0.56
2023-12-17 00:22:00,16.6,10.52,6.1,7.94
2023-12-17 00:23:00,18.1,11.54,1.5,1.02
2023-12-17 00:24:00,74.8,144.39,56.7,132.85
2023-12-17 00:25:00,41.9,127.58,-32.9,-16.81
2023-12-17 00:26:00,43.5,13.68,1.6,-113.9
2023-12-17 00:27:00,10.9,23.99,-32.6,10.31
2023-12-17 00:28:00,15.9,12.3,5.0,-11.69
2023-12-17 00:29:00,11.8,5.27,-4.1,-7.03
2023-12-17 00:30:00,21.7,13.46,9.9,8.19
2023-12-17 00:31:00,10.3,0.49,-11.4,-12.97
2023-12-17 00:32:00,16.6,21.24,6.3,20.75
2023-12-17 00:33:00,14.8,21.95,-1.8,0.71
2023-12-17 00:34:00,8.1,4.67,-6.7,-17.28
2023-12-17 00:35:00,40.2,46.15,32.1,41.48
2023-12-17 00:36:00,31.1,32.96,-9.1,-13.19
2023-12-17 00:37:00,49.1,35.8,18.0,2.84
2023-12-17 00:38:00,17.5,22.74,-31.6,-13.06
2023-12-17 00:39:00,29.7,5.36,12.2,-17.38
2023-12-17 00:40:00,5.7,36.86,-24.0,31.5
2023-12-17 00:41:00,25.3,44.57,19.6,7.71
2023-12-17 00:42:00,25.0,47.42,-0.3,2.85
2023-12-17 00:43:00,23.1,5.74,-1.9,-41.68
2023-12-17 00:44:00,19.7,20.93,-3.4,15.19
2023-12-17 00:45:00,31.4,16.86,11.7,-4.07
2023-12-17 00:46:00,16.4,2.3,-15.0,-14.56
2023-12-17 00:47:00,20.0,2.94,3.6,0.64
2023-12-17 00:48:00,13.2,11.49,-6.8,8.55
2023-12-17 00:49:00,20.8,3.31,7.6,-8.18
2023-12-17 00:50:00,19.9,0.53,-0.9,-2.78
2023-12-17 00:51:00,24.7,24.6,4.8,24.07
2023-12-17 00:52:00,22.0,24.66,-2.7,0.06
2023-12-17 00:53:00,50.0,129.61,28.0,104.95
2023-12-17 00:54:00,34.6,104.72,-15.4,-24.89
2023-12-17 00:55:00,74.2,118.11,39.6,13.39
2023-12-17 00:56:00,15.5,134.85,-58.7,16.74
2023-12-17 00:57:00,18.1,7.56,2.6,-127.29
2023-12-17 00:58:00,20.6,5.71,2.5,-1.85
2023-12-17 00:59:00,8.5,10.33,-12.1,4.62
2023-12-17 01:00:00,22.2,4.71,13.7,-5.62
2023-12-17 01:01:00,43.9,3.26,21.7,-1.45
2023-12-17 01:02:00,30.2,6.72,-13.7,3.46
2023-12-17 01:03:00,47.4,260.62,17.2,253.9
2023-12-17 01:04:00,27.6,221.78,-19.8,-38.84
2023-12-17 01:05:00,8.6,24.75,-19.0,-197.03
2023-12-17 01:06:00,27.5,10.81,18.9,-13.94
2023-12-17 01:07:00,19.3,21.2,-8.2,10.39
2023-12-17 01:08:00,60.5,80.45,41.2,59.25
2023-12-17 01:09:00,39.7,126.13,-20.8,45.68
2023-12-17 01:10:00,15.5,187.04,-24.2,60.91
2023-12-17 01:11:00,31.1,79.44,15.6,-107.6
2023-12-17 01:12:00,17.6,91.53,-13.5,12.09
2023-12-17 01:13:00,6.0,7.29,-11.6,-84.24
2023-12-17 01:14:00,3.0,10.64,-3.0,3.35
2023-12-17 01:15:00,21.4,22.27,18.4,11.63
2023-12-17 01:16:00,17.0,35.6,-4.4,13.33
