timestamp,open,high,low,close,volume,turnover
2023-06-25 00:00:00,30661.9,30671.2,30658.1,30658.1,37.244,1142159.7924
2023-06-25 00:01:00,30658.1,30658.1,30615.2,30626.1,84.358,2583988.9477
2023-06-25 00:02:00,30626.1,30638.7,30626.0,30638.6,20.409,625176.8742
2023-06-25 00:03:00,30638.6,30654.8,30638.6,30654.7,15.637,479242.1572
2023-06-25 00:04:00,30654.7,30654.8,30651.5,30652.4,48.009,1471692.4009
2023-06-25 00:05:00,30652.4,30657.0,30652.4,30657.0,26.827,822364.3496
2023-06-25 00:06:00,30657.0,30657.0,30652.2,30652.2,10.236,313777.2094
2023-06-25 00:07:00,30652.2,30652.3,30647.5,30647.5,37.651,1154051.7468
2023-06-25 00:08:00,30647.5,30647.5,30638.1,30638.1,51.014,1563103.9756
2023-06-25 00:09:00,30638.1,30644.0,30629.8,30644.0,28.693,879091.8578
2023-06-25 00:10:00,30644.0,30653.7,30642.5,30646.5,15.58,477480.7501
2023-06-25 00:11:00,30646.5,30646.6,30646.5,30646.6,23.429,718016.9329
2023-06-25 00:12:00,30646.6,30654.0,30646.5,30654.0,8.088,247901.5329
2023-06-25 00:13:00,30654.0,30666.4,30653.9,30666.4,25.642,786208.7741
2023-06-25 00:14:00,30666.4,30666.6,30655.7,30657.6,52.123,1598022.3098
2023-06-25 00:15:00,30657.6,30667.5,30657.6,30661.7,33.788,1035979.0717
2023-06-25 00:16:00,30661.7,30661.7,30639.4,30642.4,45.913,1406999.6664
2023-06-25 00:17:00,30642.4,30656.7,30642.4,30656.5,89.32,2737357.5441
2023-06-25 00:18:00,30656.5,30659.1,30647.1,30647.1,18.356,562723.6476
2023-06-25 00:19:00,30647.1,30647.2,30636.5,30641.7,30.623,938340.2787
2023-06-25 00:20:00,30641.7,30649.7,30641.7,30649.6,1.252,38370.8888
2023-06-25 00:21:00,30649.6,30649.7,30634.6,30642.2,43.472,1332063.1077
2023-06-25 00:22:00,30642.2,30645.0,30639.6,30639.6,5.44,166690.947
2023-06-25 00:23:00,30639.6,30649.1,30639.6,30649.1,41.99,1286791.4361
2023-06-25 00:24:00,30649.1,30649.1,30649.0,30649.0,8.319,254969.1069
2023-06-25 00:25:00,30649.0,30649.1,30622.2,30622.3,159.772,4894468.0361
2023-06-25 00:26:00,30622.3,30645.4,30622.3,30645.4,16.649,510015.267
2023-06-25 00:27:00,30645.4,30645.4,30621.8,30622.1,27.503,842417.0634
2023-06-25 00:28:00,30622.1,30629.1,30617.6,30627.5,38.291,1172496.6571
2023-06-25 00:29:00,30627.5,30629.7,30625.6,30629.6,34.888,1068499.2334
2023-06-25 00:30:00,30629.6,30641.9,30629.6,30641.9,32.993,1010710.961
2023-06-25 00:31:00,30641.9,30641.9,30622.3,30638.7,17.664,541087.8766
2023-06-25 00:32:00,30638.7,30649.0,30638.7,30649.0,15.396,471810.2239
2023-06-25 00:33:00,30649.0,30649.0,30648.9,30649.0,3.326,101938.5204
2023-06-25 00:34:00,30649.0,30661.7,30648.9,30661.6,52.217,1600740.5324
2023-06-25 00:35:00,30661.6,30661.7,30659.6,30661.7,21.194,649818.8512
2023-06-25 00:36:00,30661.7,30667.9,30661.7,30667.9,54.853,1682012.3889
2023-06-25 00:37:00,30667.9,30668.0,30661.6,30661.7,18.775,575734.2793
2023-06-25 00:38:00,30661.7,30661.7,30645.7,30653.6,33.937,1040313.7677
2023-06-25 00:39:00,30653.6,30656.0,30651.7,30655.9,2.986,91531.7272
2023-06-25 00:40:00,30655.9,30656.0,30637.4,30637.4,14.193,434964.8269
2023-06-25 00:41:00,30637.4,30637.5,30636.4,30636.5,8.728,267398.831
2023-06-25 00:42:00,30636.5,30646.1,30636.5,30646.0,6.608,202472.1312
2023-06-25 00:43:00,30646.0,30657.6,30646.0,30657.6,4.3,131817.2371
2023-06-25 00:44:00,30657.6,30658.2,30657.6,30658.2,3.074,94243.2442
2023-06-25 00:45:00,30658.2,30666.9,30643.8,30647.6,23.729,727396.1676
