startTime,openPrice,highPrice,lowPrice,closePrice,volume,turnover
1723833000000,59323.2,59400,59323.2,59399.9,88.829,5273973.1775
1723833060000,59399.9,59416,59340.9,59354.1,98.717,5863045.1416
1723833120000,59354.1,59354.1,59240.6,59292.1,102.647,6085099.2018
1723833180000,59292.1,59327.4,59240,59324.8,127.649,7567583.1308
1723833240000,59324.8,59382.2,59317.8,59375.3,95.738,5682390.198
1723833300000,59375.3,59480,59375.3,59459.6,245.72,14608217.9777
1723833360000,59459.6,59536.7,59425.9,59508.5,342.808,20392931.1867
1723833420000,59508.5,59508.5,59387.1,59392.8,170.754,10149217.74
1723833480000,59392.8,59396.3,59344.5,59364,115.433,6853389.8154
1723833540000,59364,59515,59355.8,59462.1,270.016,16049843.7814
1723833600000,59462.1,59481.6,59411.4,59458.2,79.242,4710978.7343
1723833660000,59458.2,59477.2,59407.6,59416,61.981,3684256.1497
1723833720000,59416,59499,59392.2,59402.1,376.549,22388061.8813
1723833780000,59402.1,59419.6,59366,59402.4,35.233,2092604.5829
1723833840000,59402.4,59410.6,59372.7,59404.2,27.159,1612965.6917
1723833900000,59404.2,59455,59376,59435.5,48.156,2860827.4283
1723833960000,59435.5,59469.8,59428.3,59460.9,23.067,1371448.0296
1723834020000,59460.9,59495.9,59413,59419.2,102.86,6116577.5191
1723834080000,59419.2,59432.5,59342,59374.8,73.745,4379122.234
1723834140000,59374.8,59424.2,59367,59407.5,31.433,1867149.434
1723834200000,59407.5,59412.6,59334,59338.8,37.29,2213776.3418
1723834260000,59338.8,59338.9,59287.8,59298.1,116.29,6896594.6316
1723834320000,59298.1,59300,59255.3,59268.9,66.099,3918472.043
1723834380000,59268.9,59335,59263.4,59312,53.718,3186180.8376
1723834440000,59312,59397,59309.5,59385.9,39.907,2368381.6746
1723834500000,59385.9,59435.4,59380.7,59400.5,67.771,4026866.6524
1723834560000,59400.5,59420,59374.2,59414.8,20.264,1203573.5969
1723834620000,59414.8,59426.3,59400,59401.3,20.021,1189485.3826
1723834680000,59401.3,59433.7,59400,59433.7,12.376,735262.4338
1723834740000,59433.7,59454,59415.7,59436.5,61.383,3648113.5222
1723834800000,59436.5,59465,59415.5,59440.3,92.951,5524850.9941
1723834860000,59440.3,59479.6,59414.7,59468.3,68.013,4043704.0789
1723834920000,59468.3,59542.9,59468.3,59489.6,134.539,8004696.3974
1723834980000,59489.6,59557,59489.5,59548.5,124.647,7420262.247
1723835040000,59548.5,59548.5,59462.3,59498.6,105.054,6250184.3258
1723835100000,59498.6,59550.4,59481,59544.6,69.025,4108175.3838
1723835160000,59544.6,59679.9,59510.6,59548,392.22,23374071.9256
1723835220000,59548,59548,59453,59475.6,70.365,4186097.7273
1723835280000,59475.6,59490,59393.1,59479.5,187.988,11174408.9831
1723835340000,59479.5,59528,59432.8,59442.9,124.953,7432657.1635
1723835400000,59442.9,59479,59430.9,59437.1,36.527,2171811.6203
1723835460000,59437.1,59442.9,59388.9,59412.9,101.285,6018015.6868
1723835520000,59412.9,59417,59380,59402.8,114.045,6773980.0113
1723835580000,59402.8,59512.2,59402.7,59499.8,110.657,6582698.7475
1723835640000,59499.8,59570.7,59473.7,59537.8,431.712,25695896.6721
1723835700000,59537.8,59637.6,59537.8,59609.5,391.954,23358825.7882
1723835760000,59609.5,59664.9,59580.9,59581,280.1,16705168.8892
1723835820000,59581,59666,59573.2,59658.5,223.456,13325116.3248
1723835880000,59658.5,59700,59511.9,59545.3,373.804,22286961.9793
1723835940000,59545.3,59688.9,59545.3,59665.5,151.925,9055016.1206
1723836000000,59665.5,59667.9,59584.4,59630.2,248.575,14821158.0481
1723836060000,59630.2,59678.5,59630.1,59660,130.978,7813195.8589
1723836120000,59660,59728,59657,59710.1,158.682,9473927.4192
1723836180000,59710.1,59784.8,59710,59745.3,303.677,18145361.0061
1723836240000,59745.3,59750,59679.7,59692.5,243.714,14553542.3346
1723836300000,59692.5,59694.5,59634.8,59688.6,57.928,3456260.2862
1723836360000,59688.6,59725.6,59654.2,59704.2,202.472,12085232.9263
1723836420000,59704.2,59765.3,59700,59750,73.473,4389397.0787
1723836480000,59750,59778.5,59728,59772.7,170.983,10217648.4697
1723836540000,59772.7,59772.7,59753.1,59756.1,51.931,3103435.2171
1723836600000,59756.1,59767,59708,59756,240.1,14342551.0511
1723836660000,59756,59775,59743.1,59771,86.801,5187492.0938
1723836720000,59771,59800.1,59685.9,59720.3,205.602,12290132.0314
1723836780000,59720.3,59720.4,59608.4,59649.9,209.315,12485357.1707
1723836840000,59649.9,59657.6,59618.2,59650,58.843,3509437.2217
1723836900000,59650,59654,59576.7,59652.4,139.62,8323880.7234
1723836960000,59652.4,59719.1,59622.4,59716.6,73.232,4368414.1598
1723837020000,59716.6,59752.4,59695.7,59699.6,155.97,9316349.1998
1723837080000,59699.6,59709.8,59655.2,59659.6,53.562,3196670.1591
1723837140000,59659.6,59797.3,59659.6,59778.9,94.522,5648010.8701
1723837200000,59778.9,59796.6,59737.8,59754.4,196.946,11770953.2606
1723837260000,59754.4,59778.6,59747.9,59752.1,63.776,3811397.6509
1723837320000,59752.1,59776.4,59700,59706.5,27.817,1661985.8918
1723837380000,59706.5,59727.5,59655,59656.8,65.711,3921808.1656
1723837440000,59656.8,59696.6,59638,59676,83.083,4957955.1117
1723837500000,59676,59728,59633.2,59650,37.851,2258924.5196
1723837560000,59650,59650.1,59584.7,59613.2,151.383,9024101.2811
1723837620000,59613.2,59696.2,59586,59676.4,67.402,4019119.486
1723837680000,59676.4,59695.7,59641.5,59663.8,32.312,1928030.9711
1723837740000,59663.8,59683.8,59612,59615.9,70.347,4196229.7793
1723837800000,59615.9,59677.1,59601.2,59656.8,108.221,6453213.4342
1723837860000,59656.8,59675,59623.8,59664.4,33.667,2008323.4073
1723837920000,59664.4,59694.1,59636,59665.5,54.666,3261936.2389
1723837980000,59665.5,59747.6,59658,59737.7,48.818,2915542.5614
1723838040000,59737.7,59754,59713.3,59718.6,22.76,1359554.29
1723838100000,59718.6,59718.6,59647.1,59660.3,70.408,4201481.0529
1723838160000,59660.3,59680.9,59618.7,59629.9,41.839,2495811.634
1723838220000,59629.9,59635.6,59594.6,59618.9,60.723,3620242.2826
1723838280000,59618.9,59619,59588.6,59588.6,30.459,1815395.1573
1723838340000,59588.6,59700,59588.6,59653.9,126.445,7544995.3882
1723838400000,59653.9,59688.4,59629.6,59635.9,95.337,5687241.3678
1723838460000,59635.9,59664,59589,59661.1,80.371,4790839.7956
1723838520000,59661.1,59661.1,59626.8,59640,33.076,1972863.9626
1723838580000,59640,59640,59591,59603.7,45.744,2726768.6992
1723838640000,59603.7,59608,59570.3,59608,102.531,6109679.9844
1723838700000,59608,59610.1,59566,59610,79.188,4718753.9119
1723838760000,59610,59649.1,59605.7,59633.3,70.811,4222509.6366
1723838820000,59633.3,59648.4,59592.1,59614.8,44.489,2652478.3703
1723838880000,59614.8,59626.7,59572.5,59602.4,48.995,2920065.0371
1723838940000,59602.4,59602.5,59543.1,59553,81.107,4831271.3925
1723839000000,59553,59599.9,59535.7,59559.8,75.474,4495654.6886
1723839060000,59559.8,59569.2,59510.1,59557.6,142.167,8465417.6376
1723839120000,59557.6,59591,59557.6,59591,35.042,2087685.8716
1723839180000,59591,59600,59482.1,59495.4,194.984,11606636.1659
1723839240000,59495.4,59509.6,59495.4,59505.4,42.684,2539963.7763
1723839300000,59505.4,59524.1,59450.3,59510.1,210.71,12536140.6377
1723839360000,59510.1,59510.1,59481.1,59495.7,79.221,4713668.7993
1723839420000,59495.7,59496.5,59420.1,59476.1,84.988,5053164.554
1723839480000,59476.1,59476.2,59381.7,59391.4,216.281,12851002.3688
1723839540000,59391.4,59417.9,59366,59399.2,198.603,11794227.7241
1723839600000,59399.2,59405,59370.5,59370.5,81.527,4842508.2897
1723839660000,59370.5,59424.8,59370.5,59411.5,87.307,5186165.8724
1723839720000,59411.5,59411.5,59380.2,59408.7,56.585,3361099.7035
1723839780000,59408.7,59410,59384.1,59394.9,31.441,1867508.0144
1723839840000,59394.9,59395,59358.6,59363.3,52.602,3123041.944
1723839900000,59363.3,59378.4,59360.2,59360.2,33.143,1967741.6906
1723839960000,59360.2,59365.8,59347.3,59362.4,103.334,6133547.1182
1723840020000,59362.4,59384,59331.5,59384,94.155,5588035.5045
1723840080000,59384,59445.8,59383.9,59423,125.944,7483563.4558
1723840140000,59423,59463.1,59412.3,59463.1,99.902,5938112.3009
1723840200000,59463.1,59468.1,59399.5,59399.5,45.052,2677751.3835
1723840260000,59399.5,59426.9,59327.8,59342.9,160.477,9528858.4066
1723840320000,59342.9,59409.7,59338.5,59397.2,78.611,4667879.6887
1723840380000,59397.2,59402.3,59332.4,59335.4,54.073,3209853.4933
1723840440000,59335.4,59356.2,59296.3,59347.7,92.413,5481958.6088
1723840500000,59347.7,59388,59320.6,59382,43.7,2593840.4869
1723840560000,59382,59382.1,59314.4,59317,26.97,1600488.7147
1723840620000,59317,59330,59306.4,59316.4,23.239,1378479.3644
1723840680000,59316.4,59323.9,59277.7,59289.8,73.884,4381248.1187
1723840740000,59289.8,59322.8,59277,59314.4,47.715,2829791.7123
1723840800000,59314.4,59370.6,59299,59303.1,104.948,6227843.876
1723840860000,59303.1,59311.4,59242.1,59269.4,60.016,3556859.1824
1723840920000,59269.4,59272.5,59229.2,59248.6,73.396,4348532.9496
1723840980000,59248.6,59266,59211.6,59256.5,50.828,3010946.2083
1723841040000,59256.5,59263.8,59159.7,59206.8,150.805,8926792.4856
1723841100000,59206.8,59290.8,59206.8,59260,106.846,6331933.2955
1723841160000,59260,59260.1,59160,59199,68.978,4083594.1069
1723841220000,59199,59220.3,59160,59196.3,103.667,6136157.3655
1723841280000,59196.3,59227,59177.7,59226.9,37.165,2200323.9493
1723841340000,59226.9,59242.5,59220.1,59220.1,27.871,1650819.5439
1723841400000,59220.1,59259.6,59209.5,59232.5,46.589,2759741.5776
1723841460000,59232.5,59279.6,59225.1,59267.4,150.852,8937793.4984
