timestamp,price_volatility,volume_volatility,change_price_volatility,change_volume_volatility
2021-02-16 00:00:00,77.5,,,
2021-02-16 00:01:00,86.0,2.12,8.5,
2021-02-16 00:02:00,36.5,7.32,-49.5,5.2
2021-02-16 00:03:00,43.0,2.51,6.5,-4.81
2021-02-16 00:04:00,25.0,2.68,-18.0,0.17
2021-02-16 00:05:00,13.0,3.88,-12.0,1.2
2021-02-16 00:06:00,1.0,3.94,-12.0,0.06
2021-02-16 00:07:00,17.0,8.91,16.0,4.97
2021-02-16 00:08:00,28.5,0.94,11.5,-7.97
2021-02-16 00:09:00,7.5,9.86,-21.0,8.92
2021-02-16 00:10:00,0.5,0.87,-7.0,-8.99
2021-02-16 00:11:00,8.5,3.38,8.0,2.51
2021-02-16 00:12:00,0.5,3.84,-8.0,0.46
2021-02-16 00:13:00,10.5,6.69,10.0,2.85
2021-02-16 00:14:00,2.0,6.2,-8.5,-0.49
2021-02-16 00:15:00,0.5,0.89,-1.5,-5.31
2021-02-16 00:16:00,0.5,0.8,0.0,-0.09
2021-02-16 00:17:00,14.5,2.43,14.0,1.63
2021-02-16 00:18:00,16.0,4.86,1.5,2.43
2021-02-16 00:19:00,44.0,24.51,28.0,19.65
2021-02-16 00:20:00,40.5,23.59,-3.5,-0.92
2021-02-16 00:21:00,0.5,1.28,-40.0,-22.31
2021-02-16 00:22:00,21.0,2.6,20.5,1.32
2021-02-16 00:23:00,0.5,4.42,-20.5,1.82
2021-02-16 00:24:00,0.5,0.62,0.0,-3.8
2021-02-16 00:25:00,62.0,8.88,61.5,8.26
2021-02-16 00:26:00,64.5,7.38,2.5,-1.5
2021-02-16 00:27:00,20.5,1.31,-44.0,-6.07
2021-02-16 00:28:00,21.5,1.6,1.0,0.29
2021-02-16 00:29:00,92.5,13.73,71.0,12.13
2021-02-16 00:30:00,74.0,14.47,-18.5,0.74
2021-02-16 00:31:00,85.5,3.72,11.5,-10.75
2021-02-16 00:32:00,32.0,2.32,-53.5,-1.4
2021-02-16 00:33:00,36.0,5.56,4.0,3.24
2021-02-16 00:34:00,0.5,0.03,-35.5,-5.53
2021-02-16 00:35:00,28.5,2.94,28.0,2.91
2021-02-16 00:36:00,34.5,0.4,6.0,-2.54
2021-02-16 00:37:00,0.5,2.5,-34.0,2.1
2021-02-16 00:38:00,9.0,2.07,8.5,-0.43
2021-02-16 00:39:00,4.0,0.28,-5.0,-1.79
2021-02-16 00:40:00,25.5,1.86,21.5,1.58
2021-02-16 00:41:00,14.5,2.56,-11.0,0.7
2021-02-16 00:42:00,28.5,0.73,14.0,-1.83
2021-02-16 00:43:00,13.5,2.43,-15.0,1.7
2021-02-16 00:44:00,2.0,1.11,-11.5,-1.32
2021-02-16 00:45:00,23.0,5.34,21.0,4.23
2021-02-16 00:46:00,4.0,4.66,-19.0,-0.68
2021-02-16 00:47:00,13.5,0.36,9.5,-4.3
2021-02-16 00:48:00,10.5,0.61,-3.0,0.25
2021-02-16 00:49:00,17.5,6.27,7.0,5.66
2021-02-16 00:50:00,72.5,4.21,55.0,-2.06
2021-02-16 00:51:00,42.0,1.3,-30.5,-2.91
2021-02-16 00:52:00,8.5,0.22,-33.5,-1.08
2021-02-16 00:53:00,0.5,1.24,-8.0,1.02
2021-02-16 00:54:00,4.5,0.33,4.0,-0.91
2021-02-16 00:55:00,36.5,2.92,32.0,2.59
2021-02-16 00:56:00,31.5,2.5,-5.0,-0.42
2021-02-16 00:57:00,10.5,0.44,-21.0,-2.06
2021-02-16 00:58:00,20.0,0.46,9.5,0.02
2021-02-16 00:59:00,10.5,31.26,-9.5,30.8
2021-02-16 01:00:00,7.0,31.5,-3.5,0.24
2021-02-16 01:01:00,1.0,0.72,-6.0,-30.78
2021-02-16 01:02:00,3.0,0.88,2.0,0.16
2021-02-16 01:03:00,19.5,0.93,16.5,0.05
2021-02-16 01:04:00,0.5,2.31,-19.0,1.38
2021-02-16 01:05:00,0.5,0.28,0.0,-2.03
2021-02-16 01:06:00,25.5,0.79,25.0,0.51
2021-02-16 01:07:00,0.5,1.17,-25.0,0.38
2021-02-16 01:08:00,71.0,3.51,70.5,2.34
2021-02-16 01:09:00,4.5,3.14,-66.5,-0.37
2021-02-16 01:10:00,31.5,2.0,27.0,-1.14
2021-02-16 01:11:00,50.5,7.77,19.0,5.77
2021-02-16 01:12:00,42.0,1.41,-8.5,-6.36
2021-02-16 01:13:00,12.5,11.32,-29.5,9.91
2021-02-16 01:14:00,28.5,9.67,16.0,-1.65
2021-02-16 01:15:00,11.5,8.48,-17.0,-1.19
2021-02-16 01:16:00,0.5,1.77,-11.0,-6.71
2021-02-16 01:17:00,79.5,1.44,79.0,-0.33
2021-02-16 01:18:00,27.0,2.49,-52.5,1.05
2021-02-16 01:19:00,11.0,3.39,-16.0,0.9
2021-02-16 01:20:00,11.0,1.48,0.0,-1.91
2021-02-16 01:21:00,27.5,0.89,16.5,-0.59
2021-02-16 01:22:00,15.5,3.53,-12.0,2.64
2021-02-16 01:23:00,75.5,13.48,60.0,9.95
2021-02-16 01:24:00,38.0,11.9,-37.5,-1.58
2021-02-16 01:25:00,16.5,0.67,-21.5,-11.23
2021-02-16 01:26:00,0.5,2.56,-16.0,1.89
2021-02-16 01:27:00,41.0,0.92,40.5,-1.64
2021-02-16 01:28:00,19.5,0.09,-21.5,-0.83
2021-02-16 01:29:00,14.5,0.84,-5.0,0.75
2021-02-16 01:30:00,16.0,0.62,1.5,-0.22
2021-02-16 01:31:00,47.0,0.63,31.0,0.01
2021-02-16 01:32:00,20.0,0.89,-27.0,0.26
2021-02-16 01:33:00,23.5,2.22,3.5,1.33
2021-02-16 01:34:00,28.5,0.58,5.0,-1.64
2021-02-16 01:35:00,35.5,1.69,7.0,1.11
2021-02-16 01:36:00,12.5,0.79,-23.0,-0.9
2021-02-16 01:37:00,1.5,0.17,-11.0,-0.62
2021-02-16 01:38:00,16.0,2.59,14.5,2.42
2021-02-16 01:39:00,13.0,2.68,-3.0,0.09
2021-02-16 01:40:00,53.5,18.6,40.5,15.92
2021-02-16 01:41:00,66.0,15.14,12.5,-3.46
2021-02-16 01:42:00,20.5,2.05,-45.5,-13.09
2021-02-16 01:43:00,19.0,0.46,-1.5,-1.59
2021-02-16 01:44:00,31.0,0.46,12.0,0.0
2021-02-16 01:45:00,53.5,2.07,22.5,1.61
2021-02-16 01:46:00,36.0,0.61,-17.5,-1.46
2021-02-16 01:47:00,30.0,4.98,-6.0,4.37
2021-02-16 01:48:00,32.5,2.24,2.5,-2.74
2021-02-16 01:49:00,21.0,2.17,-11.5,-0.07
2021-02-16 01:50:00,42.0,4.95,21.0,2.78
2021-02-16 01:51:00,1.0,4.54,-41.0,-0.41
2021-02-16 01:52:00,0.5,0.12,-0.5,-4.42
2021-02-16 01:53:00,13.0,16.3,12.5,16.18
2021-02-16 01:54:00,52.0,8.12,39.0,-8.18
2021-02-16 01:55:00,26.0,7.49,-26.0,-0.63
2021-02-16 01:56:00,40.0,4.72,14.0,-2.77
2021-02-16 01:57:00,27.5,5.2,-12.5,0.48
2021-02-16 01:58:00,17.5,0.5,-10.0,-4.7
2021-02-16 01:59:00,39.0,30.61,21.5,30.11
2021-02-16 02:00:00,39.5,22.53,0.5,-8.08
2021-02-16 02:01:00,37.0,5.99,-2.5,-16.54
2021-02-16 02:02:00,35.0,3.91,-2.0,-2.08
2021-02-16 02:03:00,28.0,5.97,-7.0,2.06
2021-02-16 02:04:00,15.0,2.21,-13.0,-3.76
2021-02-16 02:05:00,15.0,0.09,0.0,-2.12
2021-02-16 02:06:00,1.5,1.21,-13.5,1.12
2021-02-16 02:07:00,15.5,0.21,14.0,-1.0
2021-02-16 02:08:00,2.0,0.03,-13.5,-0.18
2021-02-16 02:09:00,17.0,0.23,15.0,0.2
2021-02-16 02:10:00,0.5,0.72,-16.5,0.49
2021-02-16 02:11:00,16.0,6.42,15.5,5.7
2021-02-16 02:12:00,27.5,20.52,11.5,14.1
2021-02-16 02:13:00,31.5,22.81,4.0,2.29
2021-02-16 02:14:00,19.0,4.51,-12.5,-18.3
2021-02-16 02:15:00,32.0,1.11,13.0,-3.4
2021-02-16 02:16:00,9.0,0.39,-23.0,-0.72
2021-02-16 02:17:00,19.5,1.49,10.5,1.1
2021-02-16 02:18:00,19.5,0.02,0.0,-1.47
2021-02-16 02:19:00,51.0,14.69,31.5,14.67
2021-02-16 02:20:00,180.5,2.02,129.5,-12.67
2021-02-16 02:21:00,103.5,18.57,-77.0,16.55
2021-02-16 02:22:00,37.0,35.91,-66.5,17.34
2021-02-16 02:23:00,27.5,2.73,-9.5,-33.18
2021-02-16 02:24:00,17.5,3.92,-10.0,1.19
2021-02-16 02:25:00,16.5,0.03,-1.0,-3.89
2021-02-16 02:26:00,2.5,1.26,-14.0,1.23
2021-02-16 02:27:00,21.5,1.56,19.0,0.3
2021-02-16 02:28:00,17.5,2.19,-4.0,0.63
2021-02-16 02:29:00,12.0,0.75,-5.5,-1.44
2021-02-16 02:30:00,87.0,1.72,75.0,0.97
2021-02-16 02:31:00,63.5,1.23,-23.5,-0.49
2021-02-16 02:32:00,38.0,1.12,-25.5,-0.11
2021-02-16 02:33:00,19.0,0.94,-19.0,-0.18
2021-02-16 02:34:00,27.0,1.51,8.0,0.57
2021-02-16 02:35:00,11.5,1.52,-15.5,0.01
2021-02-16 02:36:00,34.0,5.01,22.5,3.49
2021-02-16 02:37:00,7.5,1.99,-26.5,-3.02
2021-02-16 02:38:00,7.5,6.7,0.0,4.71
2021-02-16 02:39:00,0.5,0.98,-7.0,-5.72
2021-02-16 02:40:00,59.5,2.18,59.0,1.2
2021-02-16 02:41:00,9.5,0.34,-50.0,-1.84
2021-02-16 02:42:00,0.5,4.23,-9.0,3.89
2021-02-16 02:43:00,9.5,0.29,9.0,-3.94
2021-02-16 02:44:00,50.0,1.78,40.5,1.49
2021-02-16 02:45:00,1.5,0.39,-48.5,-1.39
2021-02-16 02:46:00,137.0,38.81,135.5,38.42
2021-02-16 02:47:00,243.5,71.6,106.5,32.79
2021-02-16 02:48:00,175.5,83.15,-68.0,11.55
2021-02-16 02:49:00,27.0,24.01,-148.5,-59.14
2021-02-16 02:50:00,83.0,4.61,56.0,-19.4
2021-02-16 02:51:00,48.0,2.55,-35.0,-2.06
2021-02-16 02:52:00,99.0,15.58,51.0,13.03
2021-02-16 02:53:00,42.0,22.74,-57.0,7.16
2021-02-16 02:54:00,112.5,7.4,70.5,-15.34
2021-02-16 02:55:00,95.5,3.24,-17.0,-4.16
2021-02-16 02:56:00,52.5,7.64,-43.0,4.4
2021-02-16 02:57:00,33.0,0.37,-19.5,-7.27
2021-02-16 02:58:00,82.0,12.94,49.0,12.57
2021-02-16 02:59:00,72.0,2.77,-10.0,-10.17
2021-02-16 03:00:00,110.0,11.74,38.0,8.97
2021-02-16 03:01:00,14.0,6.32,-96.0,-5.42
2021-02-16 03:02:00,36.5,3.68,22.5,-2.64
2021-02-16 03:03:00,33.0,1.67,-3.5,-2.01
2021-02-16 03:04:00,7.0,2.03,-26.0,0.36
2021-02-16 03:05:00,52.0,3.24,45.0,1.21
2021-02-16 03:06:00,22.0,3.34,-30.0,0.1
2021-02-16 03:07:00,43.0,4.89,21.0,1.55
2021-02-16 03:08:00,14.5,3.64,-28.5,-1.25
2021-02-16 03:09:00,35.0,2.42,20.5,-1.22
2021-02-16 03:10:00,16.5,3.53,-18.5,1.11
2021-02-16 03:11:00,11.0,1.24,-5.5,-2.29
2021-02-16 03:12:00,73.0,10.76,62.0,9.52
2021-02-16 03:13:00,32.0,9.5,-41.0,-1.26
2021-02-16 03:14:00,14.5,12.14,-17.5,2.64
2021-02-16 03:15:00,59.5,6.15,45.0,-5.99
2021-02-16 03:16:00,30.0,11.86,-29.5,5.71
2021-02-16 03:17:00,0.5,8.87,-29.5,-2.99
2021-02-16 03:18:00,28.0,6.52,27.5,-2.35
2021-02-16 03:19:00,63.0,42.48,35.0,35.96
2021-02-16 03:20:00,55.0,37.09,-8.0,-5.39
2021-02-16 03:21:00,42.0,1.65,-13.0,-35.44
2021-02-16 03:22:00,46.0,8.79,4.0,7.14
2021-02-16 03:23:00,51.0,0.62,5.0,-8.17
2021-02-16 03:24:00,69.5,0.28,18.5,-0.34
2021-02-16 03:25:00,24.5,2.87,-45.0,2.59
2021-02-16 03:26:00,176.5,46.82,152.0,43.95
2021-02-16 03:27:00,83.0,97.82,-93.5,51.0
2021-02-16 03:28:00,80.0,124.73,-3.0,26.91
2021-02-16 03:29:00,33.0,23.04,-47.0,-101.69
2021-02-16 03:30:00,74.0,0.9,41.0,-22.14
2021-02-16 03:31:00,195.0,31.13,121.0,30.23
2021-02-16 03:32:00,73.5,24.88,-121.5,-6.25
2021-02-16 03:33:00,188.5,76.18,115.0,51.3
2021-02-16 03:34:00,100.0,63.68,-88.5,-12.5
2021-02-16 03:35:00,154.0,0.32,54.0,-63.36
2021-02-16 03:36:00,66.5,12.7,-87.5,12.38
2021-02-16 03:37:00,156.5,79.94,90.0,67.24
2021-02-16 03:38:00,212.5,54.26,56.0,-25.68
2021-02-16 03:39:00,116.5,123.75,-96.0,69.49
2021-02-16 03:40:00,91.5,6.67,-25.0,-117.08
2021-02-16 03:41:00,155.0,9.35,63.5,2.68
2021-02-16 03:42:00,81.0,5.33,-74.0,-4.02
2021-02-16 03:43:00,88.5,11.38,7.5,6.05
2021-02-16 03:44:00,120.0,0.24,31.5,-11.14
2021-02-16 03:45:00,120.5,1.26,0.5,1.02
2021-02-16 03:46:00,116.0,3.55,-4.5,2.29
2021-02-16 03:47:00,91.0,7.61,-25.0,4.06
2021-02-16 03:48:00,34.0,2.64,-57.0,-4.97
2021-02-16 03:49:00,72.0,0.3,38.0,-2.34
2021-02-16 03:50:00,25.5,3.5,-46.5,3.2
2021-02-16 03:51:00,2.5,4.7,-23.0,1.2
2021-02-16 03:52:00,56.5,1.98,54.0,-2.72
2021-02-16 03:53:00,0.5,0.44,-56.0,-1.54
2021-02-16 03:54:00,49.5,2.09,49.0,1.65
2021-02-16 03:55:00,133.0,17.46,83.5,15.37
2021-02-16 03:56:00,49.0,17.11,-84.0,-0.35
2021-02-16 03:57:00,25.0,2.08,-24.0,-15.03
2021-02-16 03:58:00,8.0,8.32,-17.0,6.24
2021-02-16 03:59:00,176.0,6.6,168.0,-1.72
2021-02-16 04:00:00,146.0,0.99,-30.0,-5.61
2021-02-16 04:01:00,90.0,7.9,-56.0,6.91
2021-02-16 04:02:00,81.0,2.03,-9.0,-5.87
2021-02-16 04:03:00,73.5,6.01,-7.5,3.98
