timestamp,price_volatility,volume_volatility,change_price_volatility,change_volume_volatility
2021-11-08 00:00:00,0.5,,,
2021-11-08 00:01:00,25.5,1.64,25.0,
2021-11-08 00:02:00,20.5,3.19,-5.0,1.55
2021-11-08 00:03:00,15.0,0.75,-5.5,-2.44
2021-11-08 00:04:00,56.5,29.86,41.5,29.11
2021-11-08 00:05:00,0.5,27.61,-56.0,-2.25
2021-11-08 00:06:00,34.5,1.12,34.0,-26.49
2021-11-08 00:07:00,0.5,6.74,-34.0,5.62
2021-11-08 00:08:00,0.5,2.2,0.0,-4.54
2021-11-08 00:09:00,0.5,5.18,0.0,2.98
2021-11-08 00:10:00,0.5,0.25,0.0,-4.93
2021-11-08 00:11:00,28.5,9.93,28.0,9.68
2021-11-08 00:12:00,8.5,7.44,-20.0,-2.49
2021-11-08 00:13:00,0.5,2.38,-8.0,-5.06
2021-11-08 00:14:00,39.0,16.35,38.5,13.97
2021-11-08 00:15:00,0.5,12.01,-38.5,-4.34
2021-11-08 00:16:00,0.5,11.21,0.0,-0.8
2021-11-08 00:17:00,70.0,8.96,69.5,-2.25
2021-11-08 00:18:00,0.5,14.28,-69.5,5.32
2021-11-08 00:19:00,0.5,7.81,0.0,-6.47
2021-11-08 00:20:00,17.0,9.68,16.5,1.87
2021-11-08 00:21:00,35.0,4.32,18.0,-5.36
2021-11-08 00:22:00,15.5,0.98,-19.5,-3.34
2021-11-08 00:23:00,78.5,2.87,63.0,1.89
2021-11-08 00:24:00,0.5,5.11,-78.0,2.24
2021-11-08 00:25:00,0.5,0.7,0.0,-4.41
2021-11-08 00:26:00,0.5,3.6,0.0,2.9
2021-11-08 00:27:00,0.5,0.36,0.0,-3.24
2021-11-08 00:28:00,22.0,5.37,21.5,5.01
2021-11-08 00:29:00,5.5,6.07,-16.5,0.7
2021-11-08 00:30:00,0.5,1.47,-5.0,-4.6
2021-11-08 00:31:00,0.5,1.8,0.0,0.33
2021-11-08 00:32:00,157.5,154.34,157.0,152.54
2021-11-08 00:33:00,0.5,158.14,-157.0,3.8
2021-11-08 00:34:00,49.5,5.57,49.0,-152.57
2021-11-08 00:35:00,8.0,12.66,-41.5,7.09
2021-11-08 00:36:00,10.0,13.86,2.0,1.2
2021-11-08 00:37:00,4.0,3.65,-6.0,-10.21
2021-11-08 00:38:00,3.5,4.0,-0.5,0.35
2021-11-08 00:39:00,0.5,0.21,-3.0,-3.79
2021-11-08 00:40:00,0.5,3.84,0.0,3.63
2021-11-08 00:41:00,9.5,1.83,9.0,-2.01
2021-11-08 00:42:00,0.5,1.88,-9.0,0.05
2021-11-08 00:43:00,6.0,6.92,5.5,5.04
2021-11-08 00:44:00,5.5,10.17,-0.5,3.25
2021-11-08 00:45:00,9.5,16.76,4.0,6.59
2021-11-08 00:46:00,6.0,18.62,-3.5,1.86
2021-11-08 00:47:00,68.5,7.9,62.5,-10.72
2021-11-08 00:48:00,0.5,4.57,-68.0,-3.33
2021-11-08 00:49:00,10.0,2.71,9.5,-1.86
2021-11-08 00:50:00,5.5,4.68,-4.5,1.97
2021-11-08 00:51:00,0.5,5.63,-5.0,0.95
2021-11-08 00:52:00,2.0,0.64,1.5,-4.99
2021-11-08 00:53:00,0.5,5.03,-1.5,4.39
2021-11-08 00:54:00,1.0,2.5,0.5,-2.53
2021-11-08 00:55:00,9.0,1.62,8.0,-0.88
2021-11-08 00:56:00,7.5,0.42,-1.5,-1.2
2021-11-08 00:57:00,26.0,21.64,18.5,21.22
2021-11-08 00:58:00,4.5,21.82,-21.5,0.18
2021-11-08 00:59:00,2.5,5.4,-2.0,-16.42
2021-11-08 01:00:00,5.5,5.69,3.0,0.29
2021-11-08 01:01:00,15.5,7.01,10.0,1.32
2021-11-08 01:02:00,46.0,7.8,30.5,0.79
2021-11-08 01:03:00,0.5,12.29,-45.5,4.49
2021-11-08 01:04:00,26.0,1.42,25.5,-10.87
2021-11-08 01:05:00,4.0,2.12,-22.0,0.7
2021-11-08 01:06:00,0.5,1.46,-3.5,-0.66
2021-11-08 01:07:00,2.0,3.93,1.5,2.47
2021-11-08 01:08:00,0.5,4.91,-1.5,0.98
2021-11-08 01:09:00,0.5,3.14,0.0,-1.77
2021-11-08 01:10:00,25.5,0.12,25.0,-3.02
2021-11-08 01:11:00,0.5,0.84,-25.0,0.72
2021-11-08 01:12:00,0.5,1.61,0.0,0.77
2021-11-08 01:13:00,0.5,5.62,0.0,4.01
2021-11-08 01:14:00,75.5,19.36,75.0,13.74
2021-11-08 01:15:00,39.0,18.42,-36.5,-0.94
2021-11-08 01:16:00,25.5,2.44,-13.5,-15.98
2021-11-08 01:17:00,28.0,18.92,2.5,16.48
2021-11-08 01:18:00,4.5,16.37,-23.5,-2.55
2021-11-08 01:19:00,0.5,4.18,-4.0,-12.19
2021-11-08 01:20:00,19.0,4.02,18.5,-0.16
2021-11-08 01:21:00,34.0,13.76,15.0,9.74
2021-11-08 01:22:00,13.5,18.45,-20.5,4.69
2021-11-08 01:23:00,54.5,11.78,41.0,-6.67
2021-11-08 01:24:00,0.5,7.03,-54.0,-4.75
2021-11-08 01:25:00,32.0,2.38,31.5,-4.65
2021-11-08 01:26:00,0.5,0.23,-31.5,-2.15
2021-11-08 01:27:00,13.0,3.21,12.5,2.98
2021-11-08 01:28:00,7.0,4.91,-6.0,1.7
2021-11-08 01:29:00,0.5,0.19,-6.5,-4.72
2021-11-08 01:30:00,0.5,1.76,0.0,1.57
2021-11-08 01:31:00,0.5,4.65,0.0,2.89
2021-11-08 01:32:00,0.5,0.31,0.0,-4.34
2021-11-08 01:33:00,0.5,3.68,0.0,3.37
2021-11-08 01:34:00,0.5,4.18,0.0,0.5
2021-11-08 01:35:00,0.5,1.04,0.0,-3.14
2021-11-08 01:36:00,0.5,4.66,0.0,3.62
2021-11-08 01:37:00,41.0,10.04,40.5,5.38
2021-11-08 01:38:00,3.5,3.17,-37.5,-6.87
2021-11-08 01:39:00,6.5,3.73,3.0,0.56
2021-11-08 01:40:00,10.5,7.67,4.0,3.94
2021-11-08 01:41:00,0.5,2.58,-10.0,-5.09
2021-11-08 01:42:00,42.0,4.12,41.5,1.54
2021-11-08 01:43:00,22.5,2.07,-19.5,-2.05
2021-11-08 01:44:00,0.5,5.75,-22.0,3.68
2021-11-08 01:45:00,0.5,0.93,0.0,-4.82
2021-11-08 01:46:00,25.0,6.17,24.5,5.24
2021-11-08 01:47:00,0.5,6.35,-24.5,0.18
2021-11-08 01:48:00,0.5,1.79,0.0,-4.56
2021-11-08 01:49:00,10.5,1.71,10.0,-0.08
2021-11-08 01:50:00,31.5,9.65,21.0,7.94
2021-11-08 01:51:00,6.5,8.23,-25.0,-1.42
2021-11-08 01:52:00,75.5,7.76,69.0,-0.47
2021-11-08 01:53:00,2.0,6.08,-73.5,-1.68
2021-11-08 01:54:00,0.5,0.37,-1.5,-5.71
2021-11-08 01:55:00,2.5,1.55,2.0,1.18
2021-11-08 01:56:00,0.5,1.89,-2.0,0.34
2021-11-08 01:57:00,6.5,13.33,6.0,11.44
2021-11-08 01:58:00,26.0,3.96,19.5,-9.37
2021-11-08 01:59:00,10.0,4.41,-16.0,0.45
2021-11-08 02:00:00,0.5,3.95,-9.5,-0.46
