timestamp,price_volatility,volume_volatility,change_price_volatility,change_volume_volatility
2022-06-10 00:00:00,53.5,,,
2022-06-10 00:01:00,21.0,145.63,-32.5,
2022-06-10 00:02:00,24.0,74.74,3.0,-70.89
2022-06-10 00:03:00,26.0,13.8,2.0,-60.94
2022-06-10 00:04:00,15.0,3.06,-11.0,-10.74
2022-06-10 00:05:00,24.0,9.64,9.0,6.58
2022-06-10 00:06:00,14.0,23.15,-10.0,13.51
2022-06-10 00:07:00,12.0,9.45,-2.0,-13.7
2022-06-10 00:08:00,5.0,12.81,-7.0,3.36
2022-06-10 00:09:00,25.5,72.26,20.5,59.45
2022-06-10 00:10:00,11.5,42.57,-14.0,-29.69
2022-06-10 00:11:00,20.0,42.43,8.5,-0.14
2022-06-10 00:12:00,3.5,75.29,-16.5,32.86
2022-06-10 00:13:00,15.5,34.23,12.0,-41.06
2022-06-10 00:14:00,9.5,16.44,-6.0,-17.79
2022-06-10 00:15:00,37.5,21.6,28.0,5.16
2022-06-10 00:16:00,29.0,3.85,-8.5,-17.75
2022-06-10 00:17:00,51.5,0.45,22.5,-3.4
2022-06-10 00:18:00,18.0,38.82,-33.5,38.37
2022-06-10 00:19:00,30.0,28.11,12.0,-10.71
2022-06-10 00:20:00,19.0,45.66,-11.0,17.55
2022-06-10 00:21:00,11.0,8.39,-8.0,-37.27
2022-06-10 00:22:00,0.5,10.56,-10.5,2.17
2022-06-10 00:23:00,20.0,49.78,19.5,39.22
2022-06-10 00:24:00,16.0,34.61,-4.0,-15.17
2022-06-10 00:25:00,25.5,21.98,9.5,-12.63
2022-06-10 00:26:00,16.5,28.05,-9.0,6.07
2022-06-10 00:27:00,10.5,15.94,-6.0,-12.11
2022-06-10 00:28:00,4.5,4.46,-6.0,-11.48
2022-06-10 00:29:00,33.0,54.44,28.5,49.98
2022-06-10 00:30:00,16.0,54.71,-17.0,0.27
2022-06-10 00:31:00,24.0,134.14,8.0,79.43
2022-06-10 00:32:00,15.0,115.16,-9.0,-18.98
2022-06-10 00:33:00,16.5,53.88,1.5,-61.28
2022-06-10 00:34:00,29.5,23.78,13.0,-30.1
2022-06-10 00:35:00,33.0,74.88,3.5,51.1
2022-06-10 00:36:00,12.5,173.36,-20.5,98.48
2022-06-10 00:37:00,8.0,11.41,-4.5,-161.95
2022-06-10 00:38:00,24.0,57.33,16.0,45.92
2022-06-10 00:39:00,16.5,56.06,-7.5,-1.27
2022-06-10 00:40:00,21.5,34.32,5.0,-21.74
2022-06-10 00:41:00,13.0,27.1,-8.5,-7.22
2022-06-10 00:42:00,0.5,67.76,-12.5,40.66
