timestamp,price_volatility,volume_volatility,change_price_volatility,change_volume_volatility
2022-10-17 00:00:00,0.5,,,
2022-10-17 00:01:00,2.0,23.21,1.5,
2022-10-17 00:02:00,2.0,18.77,0.0,-4.44
2022-10-17 00:03:00,0.5,0.56,-1.5,-18.21
2022-10-17 00:04:00,0.5,29.5,0.0,28.94
2022-10-17 00:05:00,0.5,11.78,0.0,-17.72
2022-10-17 00:06:00,0.5,46.55,0.0,34.77
2022-10-17 00:07:00,0.5,0.07,0.0,-46.48
2022-10-17 00:08:00,0.5,4.02,0.0,3.95
2022-10-17 00:09:00,0.5,1.57,0.0,-2.45
2022-10-17 00:10:00,0.5,2.34,0.0,0.77
2022-10-17 00:11:00,0.5,8.05,0.0,5.71
2022-10-17 00:12:00,0.5,7.64,0.0,-0.41
2022-10-17 00:13:00,0.5,0.48,0.0,-7.16
2022-10-17 00:14:00,0.5,10.19,0.0,9.71
2022-10-17 00:15:00,2.5,2.11,2.0,-8.08
2022-10-17 00:16:00,0.5,1.76,-2.0,-0.35
2022-10-17 00:17:00,4.5,25.39,4.0,23.63
2022-10-17 00:18:00,3.0,22.7,-1.5,-2.69
2022-10-17 00:19:00,4.0,27.37,1.0,4.67
2022-10-17 00:20:00,11.5,31.51,7.5,4.14
2022-10-17 00:21:00,1.5,55.32,-10.0,23.81
2022-10-17 00:22:00,7.5,7.68,6.0,-47.64
2022-10-17 00:23:00,1.5,18.15,-6.0,10.47
2022-10-17 00:24:00,0.5,0.45,-1.0,-17.7
2022-10-17 00:25:00,0.5,1.53,0.0,1.08
2022-10-17 00:26:00,0.5,0.23,0.0,-1.3
2022-10-17 00:27:00,0.5,20.65,0.0,20.42
2022-10-17 00:28:00,0.5,21.22,0.0,0.57
2022-10-17 00:29:00,3.5,11.84,3.0,-9.38
2022-10-17 00:30:00,0.5,6.63,-3.0,-5.21
2022-10-17 00:31:00,0.5,13.58,0.0,6.95
2022-10-17 00:32:00,0.5,14.35,0.0,0.77
2022-10-17 00:33:00,0.5,2.48,0.0,-11.87
2022-10-17 00:34:00,0.5,2.56,0.0,0.08
2022-10-17 00:35:00,2.5,13.81,2.0,11.25
2022-10-17 00:36:00,8.5,10.11,6.0,-3.7
2022-10-17 00:37:00,0.5,21.06,-8.0,10.95
2022-10-17 00:38:00,3.0,11.0,2.5,-10.06
2022-10-17 00:39:00,0.5,3.9,-2.5,-7.1
2022-10-17 00:40:00,0.5,10.71,0.0,6.81
2022-10-17 00:41:00,0.5,15.75,0.0,5.04
2022-10-17 00:42:00,0.5,16.78,0.0,1.03
2022-10-17 00:43:00,0.5,5.86,0.0,-10.92
2022-10-17 00:44:00,0.5,4.42,0.0,-1.44
2022-10-17 00:45:00,0.5,1.22,0.0,-3.2
2022-10-17 00:46:00,0.5,1.25,0.0,0.03
2022-10-17 00:47:00,0.5,9.97,0.0,8.72
2022-10-17 00:48:00,0.5,14.95,0.0,4.98
2022-10-17 00:49:00,0.5,2.2,0.0,-12.75
2022-10-17 00:50:00,0.5,1.16,0.0,-1.04
2022-10-17 00:51:00,0.5,3.69,0.0,2.53
2022-10-17 00:52:00,3.5,16.5,3.0,12.81
2022-10-17 00:53:00,1.5,11.29,-2.0,-5.21
2022-10-17 00:54:00,0.5,2.49,-1.0,-8.8
2022-10-17 00:55:00,0.5,15.67,0.0,13.18
2022-10-17 00:56:00,0.5,23.15,0.0,7.48
2022-10-17 00:57:00,5.5,34.16,5.0,11.01
2022-10-17 00:58:00,2.5,7.26,-3.0,-26.9
2022-10-17 00:59:00,10.5,127.41,8.0,120.15
2022-10-17 01:00:00,14.5,152.22,4.0,24.81
2022-10-17 01:01:00,188.5,4727.53,174.0,4575.31
2022-10-17 01:02:00,45.5,4261.8,-143.0,-465.73
2022-10-17 01:03:00,23.0,417.51,-22.5,-3844.29
2022-10-17 01:04:00,46.5,75.58,23.5,-341.93
2022-10-17 01:05:00,27.0,239.35,-19.5,163.77
2022-10-17 01:06:00,32.5,97.06,5.5,-142.29
2022-10-17 01:07:00,29.5,4.9,-3.0,-92.16
2022-10-17 01:08:00,11.5,202.11,-18.0,197.21
2022-10-17 01:09:00,9.0,41.7,-2.5,-160.41
2022-10-17 01:10:00,21.5,37.39,12.5,-4.31
2022-10-17 01:11:00,23.5,5.78,2.0,-31.61
2022-10-17 01:12:00,20.5,11.81,-3.0,6.03
2022-10-17 01:13:00,20.0,67.17,-0.5,55.36
2022-10-17 01:14:00,53.5,297.48,33.5,230.31
2022-10-17 01:15:00,64.5,268.51,11.0,-28.97
2022-10-17 01:16:00,11.5,596.45,-53.0,327.94
2022-10-17 01:17:00,29.0,96.37,17.5,-500.08
2022-10-17 01:18:00,16.5,159.56,-12.5,63.19
2022-10-17 01:19:00,19.5,30.78,3.0,-128.78
2022-10-17 01:20:00,26.0,31.65,6.5,0.87
2022-10-17 01:21:00,16.0,125.63,-10.0,93.98
2022-10-17 01:22:00,18.0,126.12,2.0,0.49
2022-10-17 01:23:00,19.0,74.28,1.0,-51.84
2022-10-17 01:24:00,18.0,45.44,-1.0,-28.84
2022-10-17 01:25:00,15.5,24.36,-2.5,-21.08
2022-10-17 01:26:00,12.0,39.73,-3.5,15.37
2022-10-17 01:27:00,13.0,39.01,1.0,-0.72
2022-10-17 01:28:00,67.0,935.68,54.0,896.67
2022-10-17 01:29:00,43.5,595.19,-23.5,-340.49
2022-10-17 01:30:00,27.5,200.51,-16.0,-394.68
2022-10-17 01:31:00,37.0,477.64,9.5,277.13
2022-10-17 01:32:00,26.0,590.49,-11.0,112.85
2022-10-17 01:33:00,28.0,150.27,2.0,-440.22
2022-10-17 01:34:00,21.0,181.9,-7.0,31.63
2022-10-17 01:35:00,36.0,8.78,15.0,-173.12
2022-10-17 01:36:00,27.5,203.56,-8.5,194.78
2022-10-17 01:37:00,12.5,224.27,-15.0,20.71
2022-10-17 01:38:00,8.5,81.67,-4.0,-142.6
2022-10-17 01:39:00,6.5,71.78,-2.0,-9.89
2022-10-17 01:40:00,21.0,18.77,14.5,-53.01
2022-10-17 01:41:00,10.0,102.24,-11.0,83.47
2022-10-17 01:42:00,7.0,7.39,-3.0,-94.85
2022-10-17 01:43:00,16.0,166.31,9.0,158.92
2022-10-17 01:44:00,13.0,140.24,-3.0,-26.07
2022-10-17 01:45:00,8.5,7.08,-4.5,-133.16
2022-10-17 01:46:00,44.0,480.24,35.5,473.16
2022-10-17 01:47:00,35.5,64.11,-8.5,-416.13
2022-10-17 01:48:00,13.5,290.18,-22.0,226.07
2022-10-17 01:49:00,18.0,19.63,4.5,-270.55
2022-10-17 01:50:00,16.5,15.54,-1.5,-4.09
2022-10-17 01:51:00,9.0,152.35,-7.5,136.81
2022-10-17 01:52:00,10.0,83.54,1.0,-68.81
2022-10-17 01:53:00,6.0,92.8,-4.0,9.26
2022-10-17 01:54:00,6.0,9.41,0.0,-83.39
2022-10-17 01:55:00,16.0,142.79,10.0,133.38
2022-10-17 01:56:00,7.5,140.1,-8.5,-2.69
2022-10-17 01:57:00,4.5,1.75,-3.0,-138.35
2022-10-17 01:58:00,9.5,40.25,5.0,38.5
2022-10-17 01:59:00,25.0,100.38,15.5,60.13
2022-10-17 02:00:00,19.5,70.39,-5.5,-29.99
2022-10-17 02:01:00,8.0,189.5,-11.5,119.11
2022-10-17 02:02:00,11.0,5.28,3.0,-184.22
2022-10-17 02:03:00,13.0,28.78,2.0,23.5
2022-10-17 02:04:00,12.5,161.21,-0.5,132.43
2022-10-17 02:05:00,6.5,251.77,-6.0,90.56
2022-10-17 02:06:00,4.0,2.18,-2.5,-249.59
2022-10-17 02:07:00,3.5,5.6,-0.5,3.42
2022-10-17 02:08:00,2.0,32.42,-1.5,26.82
2022-10-17 02:09:00,18.0,3.93,16.0,-28.49
2022-10-17 02:10:00,22.0,138.54,4.0,134.61
2022-10-17 02:11:00,8.0,6.97,-14.0,-131.57
2022-10-17 02:12:00,5.5,127.56,-2.5,120.59
2022-10-17 02:13:00,15.0,119.73,9.5,-7.83
2022-10-17 02:14:00,3.0,92.86,-12.0,-26.87
2022-10-17 02:15:00,8.5,58.57,5.5,-34.29
2022-10-17 02:16:00,2.5,24.79,-6.0,-33.78
2022-10-17 02:17:00,5.5,8.97,3.0,-15.82
2022-10-17 02:18:00,8.0,11.23,2.5,2.26
2022-10-17 02:19:00,0.5,4.78,-7.5,-6.45
2022-10-17 02:20:00,0.5,18.22,0.0,13.44
2022-10-17 02:21:00,9.5,29.91,9.0,11.69
2022-10-17 02:22:00,7.5,87.1,-2.0,57.19
2022-10-17 02:23:00,11.0,80.86,3.5,-6.24
2022-10-17 02:24:00,0.5,13.98,-10.5,-66.88
2022-10-17 02:25:00,4.0,2.63,3.5,-11.35
2022-10-17 02:26:00,12.0,177.4,8.0,174.77
2022-10-17 02:27:00,17.0,13.66,5.0,-163.74
2022-10-17 02:28:00,6.0,158.08,-11.0,144.42
2022-10-17 02:29:00,4.0,39.73,-2.0,-118.35
2022-10-17 02:30:00,0.5,4.28,-3.5,-35.45
2022-10-17 02:31:00,5.5,11.09,5.0,6.81
2022-10-17 02:32:00,6.0,5.05,0.5,-6.04
2022-10-17 02:33:00,4.0,29.13,-2.0,24.08
2022-10-17 02:34:00,6.5,5.88,2.5,-23.25
2022-10-17 02:35:00,14.5,120.1,8.0,114.22
2022-10-17 02:36:00,7.5,131.08,-7.0,10.98
2022-10-17 02:37:00,3.5,18.19,-4.0,-112.89
2022-10-17 02:38:00,12.0,41.57,8.5,23.38
2022-10-17 02:39:00,0.5,47.19,-11.5,5.62
2022-10-17 02:40:00,3.5,147.42,3.0,100.23
2022-10-17 02:41:00,8.0,97.63,4.5,-49.79
2022-10-17 02:42:00,1.5,74.77,-6.5,-22.86
2022-10-17 02:43:00,12.0,15.64,10.5,-59.13
2022-10-17 02:44:00,0.5,101.02,-11.5,85.38
2022-10-17 02:45:00,8.5,29.6,8.0,-71.42
2022-10-17 02:46:00,13.5,56.39,5.0,26.79
2022-10-17 02:47:00,2.5,30.22,-11.0,-26.17
2022-10-17 02:48:00,16.0,22.84,13.5,-7.38
2022-10-17 02:49:00,4.5,17.41,-11.5,-5.43
2022-10-17 02:50:00,6.5,27.89,2.0,10.48
2022-10-17 02:51:00,6.5,43.79,0.0,15.9
2022-10-17 02:52:00,4.5,29.0,-2.0,-14.79
2022-10-17 02:53:00,5.5,4.2,1.0,-24.8
2022-10-17 02:54:00,0.5,23.04,-5.0,18.84
2022-10-17 02:55:00,11.0,35.72,10.5,12.68
2022-10-17 02:56:00,1.0,10.14,-10.0,-25.58
2022-10-17 02:57:00,10.5,20.0,9.5,9.86
2022-10-17 02:58:00,28.5,219.95,18.0,199.95
2022-10-17 02:59:00,13.0,163.47,-15.5,-56.48
2022-10-17 03:00:00,8.5,69.33,-4.5,-94.14
2022-10-17 03:01:00,13.5,33.01,5.0,-36.32
2022-10-17 03:02:00,7.5,36.09,-6.0,3.08
2022-10-17 03:03:00,1.5,16.76,-6.0,-19.33
2022-10-17 03:04:00,3.5,5.17,2.0,-11.59
2022-10-17 03:05:00,13.0,39.0,9.5,33.83
2022-10-17 03:06:00,7.0,33.55,-6.0,-5.45
2022-10-17 03:07:00,7.5,45.72,0.5,12.17
2022-10-17 03:08:00,5.5,21.84,-2.0,-23.88
2022-10-17 03:09:00,18.5,100.6,13.0,78.76
2022-10-17 03:10:00,8.5,64.32,-10.0,-36.28
2022-10-17 03:11:00,3.0,20.28,-5.5,-44.04
2022-10-17 03:12:00,21.0,193.68,18.0,173.4
2022-10-17 03:13:00,5.5,143.94,-15.5,-49.74
2022-10-17 03:14:00,3.5,31.94,-2.0,-112.0
2022-10-17 03:15:00,0.5,18.63,-3.0,-13.31
2022-10-17 03:16:00,0.5,7.34,0.0,-11.29
2022-10-17 03:17:00,0.5,4.79,0.0,-2.55
2022-10-17 03:18:00,47.0,815.25,46.5,810.46
2022-10-17 03:19:00,18.0,736.59,-29.0,-78.66
2022-10-17 03:20:00,17.0,296.96,-1.0,-439.63
2022-10-17 03:21:00,21.0,51.4,4.0,-245.56
2022-10-17 03:22:00,65.5,921.74,44.5,870.34
2022-10-17 03:23:00,38.5,810.59,-27.0,-111.15
2022-10-17 03:24:00,71.0,413.63,32.5,-396.96
2022-10-17 03:25:00,21.0,668.58,-50.0,254.95
2022-10-17 03:26:00,30.5,10.56,9.5,-658.02
2022-10-17 03:27:00,21.5,70.41,-9.0,59.85
2022-10-17 03:28:00,11.0,21.36,-10.5,-49.05
2022-10-17 03:29:00,15.5,69.62,4.5,48.26
2022-10-17 03:30:00,34.5,175.38,19.0,105.76
2022-10-17 03:31:00,46.0,62.13,11.5,-113.25
2022-10-17 03:32:00,32.5,30.56,-13.5,-31.57
2022-10-17 03:33:00,34.5,1.5,2.0,-29.06
2022-10-17 03:34:00,15.5,137.94,-19.0,136.44
2022-10-17 03:35:00,23.5,24.04,8.0,-113.9
