startTime,openPrice,highPrice,lowPrice,closePrice,volume,turnover
1675621800000,22894,22894,22881,22891,29.07,665280.9695
1675621860000,22891,22905,22891,22904.5,51.972,1190141.1085
1675621920000,22904.5,22905.5,22903.5,22904,84.445,1934176.9105
1675621980000,22904,22904,22899.5,22903,21.737,497812.138
1675622040000,22903,22903.5,22896,22898,39.279,899456.952
1675622100000,22898,22905.5,22890,22890.5,62.549,1432457.453
1675622160000,22890.5,22890.5,22874.5,22876,102.587,2347045.4705
1675622220000,22876,22876,22861.5,22862.5,49.073,1122169.57
1675622280000,22862.5,22875.5,22857,22864.5,71.512,1635020.5525
1675622340000,22864.5,22873.5,22857.5,22862,127.222,2909493.365
1675622400000,22862,22862.5,22843,22862,96.037,2194697.57
1675622460000,22862,22875,22855.5,22875,26.357,602633.0095
1675622520000,22875,22875,22864.5,22869,54.529,1246903.3715
1675622580000,22869,22890,22865.5,22890,43.207,988519.3525
1675622640000,22890,22895,22882,22885.5,76.959,1761390.0925
1675622700000,22885.5,22891.5,22885,22891.5,22.71,519829.9285
1675622760000,22891.5,22900,22891,22899.5,28.73,657798.0495
1675622820000,22899.5,22901,22892.5,22892.5,35.847,820823.493
1675622880000,22892.5,22902.5,22892.5,22902.5,31.529,721999.6925
1675622940000,22902.5,22917.5,22899.5,22917,173.757,3980528.486
1675623000000,22917,22921.5,22912.5,22917,99.194,2273385.0695
1675623060000,22917,22917.5,22906.5,22907,13.679,313386.8275
1675623120000,22907,22916.5,22906.5,22916.5,35.969,824055.633
1675623180000,22916.5,22916.5,22906.5,22911,22.934,525474.8705
1675623240000,22911,22911.5,22905,22905,13.296,304596.565
1675623300000,22905,22905.5,22873.5,22873.5,78.89,1805655.7895
1675623360000,22873.5,22874,22849,22849,99.358,2271195.1275
1675623420000,22849,22867,22838,22862,190.968,4364280.666
1675623480000,22862,22862,22837.5,22848.5,144.259,3295078.363
1675623540000,22848.5,22858,22847,22852,85.851,1961887.292
1675623600000,22852,22862,22841.5,22862,55.31,1263976.831
1675623660000,22862,22881.5,22861.5,22877,201.216,4602184.206
1675623720000,22877,22877.5,22866.5,22866.5,65.719,1503358.509
1675623780000,22866.5,22866.5,22838,22840.5,186.483,4260763.389
1675623840000,22840.5,22847.5,22830,22830,92.271,2106952.5935
1675623900000,22830,22833,22821.5,22822,269.283,6146828.196
1675623960000,22822,22853,22821,22852,182.189,4160515.4645
1675624020000,22852,22874.5,22852,22862,65.739,1503191.5595
1675624080000,22862,22868.5,22855,22859.5,20.391,466193.6455
1675624140000,22859.5,22867.5,22858,22858.5,40.007,914658.7365
1675624200000,22858.5,22865,22842,22843.5,34.448,787180.5565
1675624260000,22843.5,22855.5,22843,22843,15.326,350209.8675
1675624320000,22843,22858.5,22843,22858.5,27.643,631784.13
1675624380000,22858.5,22871,22858,22868,123.674,2827620.9325
1675624440000,22868,22868.5,22856,22858,25.444,581738.7375
1675624500000,22858,22878,22858,22878,52.051,1190434.142
