startTime,openPrice,highPrice,lowPrice,closePrice,volume,turnover
1596133800000,11078,11089,11078,11089,3.516,38988.924
1596133860000,11089,11089.5,11089,11089.5,0.034,377.043
1596133920000,11089.5,11090,11089.5,11089.5,2.381,26404.0995
1596133980000,11089.5,11089.5,11086,11086,1.139,12626.954
1596134040000,11086,11090,11086,11090,1.911,21192.99
1596134100000,11090,11090.5,11088.5,11088.5,4.367,48423.4795
1596134160000,11088.5,11088.5,11088,11088.5,3.933,43611.0705
1596134220000,11088.5,11088.5,11079.5,11079.5,5.724,63419.058
1596134280000,11079.5,11081.5,11075.5,11076,5.297,58669.572
1596134340000,11076,11079.5,11075.5,11079.5,4.246,47043.557
1596134400000,11079.5,11088,11079.5,11088,1.191,13205.808
1596134460000,11088,11088,11086,11086,5.493,60895.398
1596134520000,11086,11086.5,11086,11086,2.07,22948.02
1596134580000,11086,11086.5,11086,11086,0.712,7893.232
1596134640000,11086,11086,11082,11083.5,1.813,20094.3855
1596134700000,11083.5,11084,11082,11082,0.088,975.216
1596134760000,11082,11082.5,11082,11082,0.002,22.164
1596134820000,11082,11082.5,11082,11082,0.002,22.164
1596134880000,11082,11082.5,11082,11082.5,0.104,1152.58
1596134940000,11082.5,11082.5,11079,11079,1.457,16142.103
1596135000000,11079,11079,11078.5,11078.5,0.577,6392.2945
1596135060000,11078.5,11079,11078.5,11078.5,0.234,2592.369
1596135120000,11078.5,11079,11078.5,11078.5,11.028,122173.698
1596135180000,11078.5,11079,11078.5,11079,2.262,25060.698
1596135240000,11079,11079,11077,11077,2.62,29021.74
1596135300000,11077,11077,11074,11075.5,12.948,143405.574
1596135360000,11075.5,11076.5,11075.5,11076,0.125,1384.5
1596135420000,11076,11078.5,11076,11076.5,1.922,21289.033
1596135480000,11076.5,11094.5,11076,11094,24.306,269650.764
1596135540000,11094,11094,11090,11090.5,9.922,110039.941
1596135600000,11090.5,11097,11090,11097,3.921,43511.337
1596135660000,11097,11099,11096.5,11098.5,6.825,75747.2625
1596135720000,11098.5,11098.5,11096,11096.5,4.157,46128.1505
1596135780000,11096.5,11097,11096.5,11097,0.364,4039.308
1596135840000,11097,11103.5,11095,11095,21.219,235424.805
1596135900000,11095,11095,11090.5,11090.5,2.887,32018.2735
1596135960000,11090.5,11094,11090.5,11094,3.834,42534.396
1596136020000,11094,11094,11090,11090,1.302,14439.18
1596136080000,11090,11090.5,11084,11084,6.749,74805.916
1596136140000,11084,11091.5,11084,11091.5,1.994,22116.451
1596136200000,11091.5,11115,11091.5,11115,27.383,304362.045
1596136260000,11115,11121.5,11114,11114,17.994,199985.316
1596136320000,11114,11121.5,11114,11116,2.044,22721.104
1596136380000,11116,11117,11114.5,11116.5,1.026,11405.529
1596136440000,11116.5,11116.5,11113.5,11113.5,0.302,3356.277
1596136500000,11113.5,11125.5,11113.5,11118.5,75.438,838757.403
1596136560000,11118.5,11121.5,11118,11121.5,1.237,13757.2955
1596136620000,11121.5,11121.5,11121.5,11121.5,1.119,12444.9585
1596136680000,11121.5,11122,11121,11122,0.955,10621.51
1596136740000,11122,11124.5,11121.5,11124.5,2.672,29724.664
1596136800000,11124.5,11136.5,11124.5,11136.5,9.652,107489.498
1596136860000,11136.5,11136.5,11123.5,11123.5,12.019,133693.3465
1596136920000,11123.5,11123.5,11119.5,11119.5,2.796,31090.122
1596136980000,11119.5,11119.5,11115.5,11115.5,34.257,380783.6835
1596137040000,11115.5,11115.5,11095.5,11095.5,73.503,815552.5365
1596137100000,11095.5,11103,11095,11101.5,6.386,70894.179
1596137160000,11101.5,11101.5,11096,11096,1.118,12405.328
1596137220000,11096,11096.5,11096,11096.5,0.22,2441.23
1596137280000,11096.5,11096.5,11096,11096.5,0.002,22.193
1596137340000,11096.5,11097.5,11096,11096.5,2.389,26509.5385
1596137400000,11096.5,11098.5,11096,11098,3.836,42571.928
1596137460000,11098,11101.5,11098,11099,5.461,60611.639
1596137520000,11099,11099,11097,11097,2.658,29495.826
1596137580000,11097,11097,11096.5,11096.5,8.909,98858.7185
1596137640000,11096.5,11096.5,11094,11094,0.167,1852.698
1596137700000,11094,11094,11083,11083,11.949,132430.767
1596137760000,11083,11083.5,11083,11083.5,4.302,47681.217
1596137820000,11083.5,11088,11083.5,11088,0.067,742.896
1596137880000,11088,11089,11088,11088.5,1.018,11288.093
