timestamp,price_volatility,volume_volatility,change_price_volatility,change_volume_volatility
2024-06-16 00:00:00,20.5,,,
2024-06-16 00:01:00,14.6,25.22,-5.9,
2024-06-16 00:02:00,9.5,26.77,-5.1,1.55
2024-06-16 00:03:00,10.8,8.7,1.3,-18.07
2024-06-16 00:04:00,14.2,3.56,3.4,-5.14
2024-06-16 00:05:00,16.0,10.9,1.8,7.34
2024-06-16 00:06:00,14.5,0.71,-1.5,-10.19
2024-06-16 00:07:00,19.6,2.6,5.1,1.89
2024-06-16 00:08:00,14.7,3.25,-4.9,0.65
2024-06-16 00:09:00,5.7,1.27,-9.0,-1.98
2024-06-16 00:10:00,5.5,2.27,-0.2,1.0
2024-06-16 00:11:00,2.0,18.72,-3.5,16.45
2024-06-16 00:12:00,7.4,15.37,5.4,-3.35
2024-06-16 00:13:00,4.5,1.69,-2.9,-13.68
2024-06-16 00:14:00,6.7,1.93,2.2,0.24
2024-06-16 00:15:00,18.1,1.2,11.4,-0.73
2024-06-16 00:16:00,17.6,4.26,-0.5,3.06
2024-06-16 00:17:00,21.6,9.58,4.0,5.32
2024-06-16 00:18:00,9.4,0.05,-12.2,-9.53
2024-06-16 00:19:00,0.1,0.93,-9.3,0.88
2024-06-16 00:20:00,4.4,2.13,4.3,1.2
2024-06-16 00:21:00,0.1,0.32,-4.3,-1.81
2024-06-16 00:22:00,0.1,5.28,0.0,4.96
2024-06-16 00:23:00,0.1,5.9,0.0,0.62
2024-06-16 00:24:00,0.1,0.28,0.0,-5.62
2024-06-16 00:25:00,0.1,3.35,0.0,3.07
2024-06-16 00:26:00,12.5,4.7,12.4,1.35
2024-06-16 00:27:00,12.5,5.06,0.0,0.36
2024-06-16 00:28:00,2.5,1.32,-10.0,-3.74
2024-06-16 00:29:00,0.1,4.21,-2.4,2.89
2024-06-16 00:30:00,6.3,9.65,6.2,5.44
2024-06-16 00:31:00,18.6,6.09,12.3,-3.56
2024-06-16 00:32:00,16.4,0.38,-2.2,-5.71
2024-06-16 00:33:00,9.5,11.44,-6.9,11.06
2024-06-16 00:34:00,0.1,3.95,-9.4,-7.49
2024-06-16 00:35:00,16.0,15.45,15.9,11.5
2024-06-16 00:36:00,7.3,5.57,-8.7,-9.88
2024-06-16 00:37:00,18.5,27.36,11.2,21.79
2024-06-16 00:38:00,18.6,25.0,0.1,-2.36
2024-06-16 00:39:00,7.6,35.45,-11.0,10.45
2024-06-16 00:40:00,26.6,14.01,19.0,-21.44
2024-06-16 00:41:00,0.5,28.96,-26.1,14.95
2024-06-16 00:42:00,34.2,13.85,33.7,-15.11
2024-06-16 00:43:00,12.9,25.01,-21.3,11.16
2024-06-16 00:44:00,11.5,2.39,-1.4,-22.62
2024-06-16 00:45:00,19.2,0.24,7.7,-2.15
2024-06-16 00:46:00,6.0,8.0,-13.2,7.76
2024-06-16 00:47:00,11.0,1.65,5.0,-6.35
2024-06-16 00:48:00,7.9,0.86,-3.1,-0.79
2024-06-16 00:49:00,7.8,4.7,-0.1,3.84
2024-06-16 00:50:00,10.3,16.63,2.5,11.93
2024-06-16 00:51:00,19.0,15.01,8.7,-1.62
2024-06-16 00:52:00,6.5,7.83,-12.5,-7.18
2024-06-16 00:53:00,23.0,20.67,16.5,12.84
2024-06-16 00:54:00,8.7,32.69,-14.3,12.02
2024-06-16 00:55:00,2.2,3.47,-6.5,-29.22
2024-06-16 00:56:00,12.1,10.23,9.9,6.76
2024-06-16 00:57:00,6.5,1.78,-5.6,-8.45
2024-06-16 00:58:00,17.9,46.92,11.4,45.14
2024-06-16 00:59:00,0.1,55.87,-17.8,8.95
2024-06-16 01:00:00,6.5,4.63,6.4,-51.24
2024-06-16 01:01:00,20.4,60.9,13.9,56.27
2024-06-16 01:02:00,4.5,41.93,-15.9,-18.97
2024-06-16 01:03:00,11.7,6.72,7.2,-35.21
2024-06-16 01:04:00,16.0,14.93,4.3,8.21
2024-06-16 01:05:00,8.6,1.34,-7.4,-13.59
2024-06-16 01:06:00,5.9,2.97,-2.7,1.63
2024-06-16 01:07:00,28.0,13.61,22.1,10.64
2024-06-16 01:08:00,15.2,5.94,-12.8,-7.67
2024-06-16 01:09:00,7.5,3.6,-7.7,-2.34
2024-06-16 01:10:00,0.1,3.42,-7.4,-0.18
2024-06-16 01:11:00,10.1,0.43,10.0,-2.99
2024-06-16 01:12:00,0.1,0.47,-10.0,0.04
2024-06-16 01:13:00,8.5,2.92,8.4,2.45
