startTime,openPrice,highPrice,lowPrice,closePrice,volume,turnover
1701973800000,43481.2,43481.2,43453.5,43472.1,47.315,2056811.693
1701973860000,43472.1,43496,43458.6,43475.6,61.795,2686918.108
1701973920000,43475.6,43475.6,43450.1,43450.1,25.507,1108612.8253
1701973980000,43450.1,43450.1,43419,43438.8,59.402,2579939.7734
1701974040000,43438.8,43438.9,43402,43402,34.862,1513674.4187
1701974100000,43402,43422.8,43383.3,43385.8,63.929,2774737.7445
1701974160000,43385.8,43417.9,43385.8,43417.8,19.194,832936.5954
1701974220000,43417.8,43417.9,43377.7,43377.8,41.808,1814166.9632
1701974280000,43377.8,43377.8,43340.5,43345.2,138.534,6006643.6914
1701974340000,43345.2,43346.8,43324.9,43339,196.657,8521508.1485
1701974400000,43339,43368,43324.3,43368,119.964,5197885.1054
1701974460000,43368,43386,43330,43330,47.065,2040928.5573
1701974520000,43330,43360.4,43320,43320.1,88.614,3840215.5627
1701974580000,43320.1,43325,43315,43315.4,48.036,2081047.7173
1701974640000,43315.4,43321.2,43307.9,43321.2,38.831,1681929.0783
1701974700000,43321.2,43325,43285.7,43285.7,159.809,6921107.0268
1701974760000,43285.7,43340.7,43276,43340,280.673,12153673.1848
1701974820000,43340,43407.6,43340,43398,166.599,7225094.081
1701974880000,43398,43398,43366.9,43391.3,51.392,2229574.4614
1701974940000,43391.3,43428.5,43377.1,43384.5,145.234,6303994.1922
1701975000000,43384.5,43384.5,43349.6,43349.7,44.953,1949504.7131
1701975060000,43349.7,43383.2,43346,43381.9,87.118,3776919.2872
1701975120000,43381.9,43389.9,43368.6,43368.6,35.528,1541202.3719
1701975180000,43368.6,43379.6,43340,43340.1,49.062,2127227.7427
1701975240000,43340.1,43340.1,43315,43315,90.921,3939427.7248
1701975300000,43315,43325,43305.2,43317.9,34.128,1478386.0332
1701975360000,43317.9,43321.5,43281.3,43291.9,188.459,8159435.7445
1701975420000,43291.9,43318.2,43291.8,43316.5,57.005,2468382.3039
1701975480000,43316.5,43368.1,43316.4,43364.1,54.322,2354226.5115
1701975540000,43364.1,43375,43331.2,43331.2,49.278,2136877.3208
1701975600000,43331.2,43335.9,43307.6,43315.8,65.809,2850704.3141
1701975660000,43315.8,43364.2,43303.4,43357.9,41.348,1791777.1848
1701975720000,43357.9,43357.9,43307.8,43307.8,41.667,1805823.8685
1701975780000,43307.8,43319,43302.9,43315.8,44.749,1937965.4472
1701975840000,43315.8,43334.4,43304.2,43308.4,55.507,2404210.5569
1701975900000,43308.4,43352.3,43303,43352.3,37.264,1614680.5189
1701975960000,43352.3,43364.3,43344.5,43344.5,19.652,852078.808
1701976020000,43344.5,43348.8,43315,43348.8,26.283,1138616.2307
1701976080000,43348.8,43355.3,43330,43344,16.115,698531.2038
1701976140000,43344,43344,43306,43313.2,35.783,1550377.9287
1701976200000,43313.2,43327.9,43310.4,43327.9,6.913,299447.5383
1701976260000,43327.9,43327.9,43271.7,43282.5,84.937,3676501.9981
1701976320000,43282.5,43301.4,43278.8,43298.4,66.63,2884178.9161
1701976380000,43298.4,43298.4,43224.4,43251.3,363.74,15733884.3809
1701976440000,43251.3,43264.2,43213.9,43264.2,377.837,16334590.2
1701976500000,43264.2,43276,43251.7,43272.9,90.593,3919207.8174
1701976560000,43272.9,43294.6,43261.4,43294.6,100.77,4362114.1666
1701976620000,43294.6,43294.6,43258,43258,148.144,6411999.8737
1701976680000,43258,43285.9,43231.5,43281.3,125.422,5425155.4671
1701976740000,43281.3,43304.2,43281.2,43292,66.045,2859222.4517
1701976800000,43292,43292.1,43242.4,43242.5,47.411,2051199.3406
1701976860000,43242.5,43254,43216.3,43229.1,45.232,1955241.5767
1701976920000,43229.1,43247,43220,43247,33.393,1443506.1999
1701976980000,43247,43266,43240.2,43266,24.322,1051975.0991
1701977040000,43266,43283.8,43242.2,43242.2,28.501,1233198.6
1701977100000,43242.2,43263.9,43240.2,43240.2,36.226,1566941.7786
1701977160000,43240.2,43242.6,43214.8,43233.6,52.243,2257994.4301
1701977220000,43233.6,43240.3,43213,43216,52.652,2275829.1899
1701977280000,43216,43220,43157.1,43172,428.505,18505141.3089
1701977340000,43172,43190,43163.4,43165,149.786,6467018.0061
1701977400000,43165,43208.7,43150.1,43205.7,136.278,5884002.3126
1701977460000,43205.7,43249.8,43187.6,43230.1,155.854,6735063.0285
1701977520000,43230.1,43260.8,43220,43249.2,37.846,1636414.3969
1701977580000,43249.2,43260.8,43242,43250,78.548,3397452.6233
1701977640000,43250,43250.1,43212,43222,40.154,1735844.702
1701977700000,43222,43258.6,43220.4,43255.6,19.719,852733.1112
1701977760000,43255.6,43268.7,43254,43264.1,42.695,1847001.4815
1701977820000,43264.1,43264.1,43216.1,43220.9,27.154,1174225.3932
1701977880000,43220.9,43220.9,43185.9,43197.9,63.988,2763900.4215
1701977940000,43197.9,43223.8,43175,43175,90.784,3921054.5505
1701978000000,43175,43198,43156.5,43191.8,51.806,2236636.7017
1701978060000,43191.8,43191.9,43123.9,43133.2,175.281,7562296.0129
1701978120000,43133.2,43167.7,43130,43167.7,75.601,3261979.5704
1701978180000,43167.7,43168.7,43125.7,43130.3,72.963,3147893.6841
1701978240000,43130.3,43134.2,43100,43100,192.993,8320573.2703
1701978300000,43100,43145.5,43089,43135.1,174.893,7539656.9313
1701978360000,43135.1,43156.7,43135,43155.7,60.681,2618253.6744
1701978420000,43155.7,43155.7,43135,43136.5,140.663,6069108.2772
1701978480000,43136.5,43158.1,43136.5,43158.1,47.426,2046383.1859
1701978540000,43158.1,43168,43136.9,43168,41.587,1794453.003
1701978600000,43168,43203.5,43152.5,43203.4,90.511,3908580.9506
1701978660000,43203.4,43236.8,43195.9,43225,175.308,7576601.1953
1701978720000,43225,43225,43200,43200.1,72.896,3149911.5348
1701978780000,43200.1,43200.1,43180.2,43182.9,43.452,1876622.9325
1701978840000,43182.9,43218.2,43182.9,43204.1,46.282,1999602.3766
1701978900000,43204.1,43245.8,43201.1,43245.3,49.987,2160664.8848
1701978960000,43245.3,43276.8,43228.3,43268,144.261,6240336.8795
1701979020000,43268,43275,43239,43239.1,98.85,4276332.8411
1701979080000,43239.1,43258,43218.2,43251,141.611,6122713.3779
1701979140000,43251,43255.4,43223.8,43241.8,47.634,2059683.5359
1701979200000,43241.8,43252.2,43230,43252.2,26.556,1148315.0634
1701979260000,43252.2,43272.3,43252.1,43267.6,62.354,2697849.0631
1701979320000,43267.6,43285,43230,43285,92.883,4018481.1177
1701979380000,43285,43298.3,43274,43290,58.555,2534720.6135
1701979440000,43290,43297.9,43253.9,43262.2,108.498,4694702.6565
1701979500000,43262.2,43298.4,43262.1,43290.1,68.644,2971291.0415
1701979560000,43290.1,43339.8,43290,43329.4,151.758,6573627.0884
1701979620000,43329.4,43329.4,43306.1,43307.9,46.871,2030143.7061
1701979680000,43307.9,43309,43300.4,43305.8,32.923,1425732.1204
1701979740000,43305.8,43323.1,43305,43320.6,73.341,3176545.3966
1701979800000,43320.6,43344.4,43318.2,43325,94.232,4082837.3176
1701979860000,43325,43336.4,43321.1,43336.2,52.486,2274198.3631
1701979920000,43336.2,43340,43314.9,43314.9,55.135,2389175.4552
1701979980000,43314.9,43360.9,43314.9,43335.9,147.878,6409880.9041
1701980040000,43335.9,43346,43307,43346,81.332,3523298.2298
1701980100000,43346,43346,43312.1,43334,36.029,1561255.3429
1701980160000,43334,43351.1,43305.2,43305.2,81.795,3544377.9188
