startTime,openPrice,highPrice,lowPrice,closePrice,volume,turnover
1689964200000,29983.9,30000,29983.9,29999.9,54.411,1631948.8443
1689964260000,29999.9,29999.9,29971,29971.1,56.384,1690602.8434
1689964320000,29971.1,29973.8,29965,29973.8,54.342,1628594.386
1689964380000,29973.8,29973.8,29965.1,29965.1,17.521,525062.5246
1689964440000,29965.1,29980,29965.1,29979.9,65.829,1972887.892
1689964500000,29979.9,30003.2,29979.9,30003.1,59.195,1775671.8965
1689964560000,30003.1,30014.2,30003.1,30014.2,30.275,908438.9087
1689964620000,30014.2,30024.2,30014.1,30021,105.009,3152083.5087
1689964680000,30021,30050,30021,30043.1,304.361,9142622.6497
1689964740000,30043.1,30043.1,30027.8,30030.5,126.717,3805828.5919
1689964800000,30030.5,30049.9,30025.5,30030,154.131,4630318.4827
1689964860000,30030,30030.1,30003.8,30006.2,95.401,2863319.0754
1689964920000,30006.2,30009.9,30003.6,30009.9,24.628,739023.0492
1689964980000,30009.9,30009.9,29997.6,30002.5,101.204,3036315.2894
1689965040000,30002.5,30002.6,29990.1,29990.1,53.661,1609702.3603
1689965100000,29990.1,30005.8,29990.1,30005.8,37.266,1118077.6719
1689965160000,30005.8,30005.8,29971.4,29971.4,98.215,2945187.0998
1689965220000,29971.4,29981,29970,29979.4,71.074,2130462.0214
1689965280000,29979.4,29990,29979.3,29989.9,23.424,702429.6334
1689965340000,29989.9,29993,29989.9,29992.9,7.647,229351.671
1689965400000,29992.9,29993,29974.4,29974.4,38.003,1139348.1627
1689965460000,29974.4,29986.7,29974.4,29986.7,37.94,1137349.9629
1689965520000,29986.7,29986.7,29978.3,29978.3,26.544,795896.6237
1689965580000,29978.3,29980,29975.5,29980,14.783,443164.5761
1689965640000,29980,29980,29975.6,29975.6,11.015,330202.6221
1689965700000,29975.6,29986.7,29975,29982.4,13.438,402855.7545
1689965760000,29982.4,29982.4,29972.3,29972.3,31.032,930195.4314
1689965820000,29972.3,29976.8,29965.1,29965.1,59.58,1785565.5292
1689965880000,29965.1,29969.1,29963,29963,18.671,559494.1482
1689965940000,29963,29965,29963,29964.9,15.011,449775.6379
1689966000000,29964.9,29965,29954.5,29960,72.366,2168052.4323
1689966060000,29960,29960,29930,29941.9,218.934,6554695.8458
1689966120000,29941.9,29954,29932,29932,105.219,3150494.0687
1689966180000,29932,29940,29932,29937.8,49.005,1467140.5597
1689966240000,29937.8,29937.8,29926.1,29926.1,48.59,1454327.6848
1689966300000,29926.1,29935,29920,29922.5,120.831,3615867.8579
1689966360000,29922.5,29925.5,29915,29915,40.102,1199904.3865
1689966420000,29915,29925,29891.4,29901.7,177.436,5305343.421
1689966480000,29901.7,29902.2,29872.8,29872.8,145.28,4341911.8484
1689966540000,29872.8,29888,29864.1,29888,439.599,13132974.9719
1689966600000,29888,29888.6,29869.2,29872.3,77.418,2313015.7788
1689966660000,29872.3,29873,29842.2,29849.5,279.118,8332850.7672
1689966720000,29849.5,29855.1,29834.5,29836,249.575,7448214.051
1689966780000,29836,29837.9,29823.2,29835.1,174.814,5215117.1845
1689966840000,29835.1,29835.1,29750.2,29789.9,787.847,23469276.0641
1689966900000,29789.9,29810.4,29762,29810.3,354.03,10544615.8232
1689966960000,29810.3,29813.9,29790.3,29792.4,154.894,4616685.4425
1689967020000,29792.4,29834.3,29792.4,29822.6,110.422,3292465.3121
1689967080000,29822.6,29823.6,29803.1,29817.7,57.353,1709948.4764
1689967140000,29817.7,29844,29810,29834.4,89.888,2681465.2928
1689967200000,29834.4,29849.8,29834.4,29849.8,55.217,1647813.9507
1689967260000,29849.8,29849.8,29840,29849.8,77.062,2299739.7771
1689967320000,29849.8,29850,29825.2,29844.4,110.105,3284827.9942
1689967380000,29844.4,29844.5,29825.9,29840.7,32.649,974001.7165
1689967440000,29840.7,29866.7,29840.7,29851.8,39.972,1193568.9105
1689967500000,29851.8,29864.1,29850,29864.1,16.643,496845.4396
1689967560000,29864.1,29864.1,29846.7,29846.7,14.175,423211.8934
1689967620000,29846.7,29855.1,29846.7,29852.3,24.158,721183.2809
1689967680000,29852.3,29864.4,29852.3,29864.3,19.461,581031.6355
1689967740000,29864.3,29864.4,29855.2,29861.8,35.655,1064744.1096
1689967800000,29861.8,29861.9,29858.5,29858.5,9.559,285434.8523
1689967860000,29858.5,29858.6,29842.8,29844.4,26.617,794442.2337
1689967920000,29844.4,29849.7,29837.3,29837.3,46.238,1379972.0957
1689967980000,29837.3,29837.4,29831.9,29831.9,50.797,1515444.3488
1689968040000,29831.9,29835.5,29831.9,29835.5,34.974,1043345.4906
1689968100000,29835.5,29840,29835.5,29839.9,9.593,286234.9982
1689968160000,29839.9,29839.9,29831.9,29838.5,13.242,395072.9755
1689968220000,29838.5,29847.7,29838.5,29847.7,4.948,147657.1431
1689968280000,29847.7,29850,29847.6,29850,7.304,218019.0742
1689968340000,29850,29850,29841.7,29847.6,15.725,469351.2488
1689968400000,29847.6,29847.6,29837.2,29837.3,11.549,344647.1571
1689968460000,29837.3,29837.3,29831.4,29834.6,11.513,343474.5578
1689968520000,29834.6,29844.5,29834.6,29840.9,5.015,149649.7148
1689968580000,29840.9,29844.3,29840.8,29844.2,4.92,146829.9922
1689968640000,29844.2,29847.1,29844.2,29847.1,5.284,157704.0524
1689968700000,29847.1,29849.5,29840,29849.5,11.236,335361.7405
1689968760000,29849.5,29850,29849.4,29850,1.449,43251.8423
1689968820000,29850,29871.1,29849.9,29871.1,36.754,1097540.2305
1689968880000,29871.1,29882.5,29871,29879.4,82.111,2453344.8371
1689968940000,29879.4,29879.4,29868.5,29876.1,67.9,2028446.7052
1689969000000,29876.1,29887.6,29868.5,29887.6,90.048,2690898.4078
1689969060000,29887.6,29888.8,29884.5,29884.5,20.651,617214.9814
1689969120000,29884.5,29888.8,29884.5,29886.2,23.504,702462.2422
1689969180000,29886.2,29886.2,29860.7,29861.8,22.215,663587.9788
1689969240000,29861.8,29880,29861.8,29870.6,31.722,947634.9916
1689969300000,29870.6,29873.2,29868.9,29873.2,18.363,548545.5343
1689969360000,29873.2,29889.6,29862.9,29862.9,84.625,2528846.0524
1689969420000,29862.9,29874.8,29862.9,29870.3,20.044,598650.7748
1689969480000,29870.3,29870.3,29858.3,29861.2,12.023,359035.9361
1689969540000,29861.2,29861.2,29856.5,29861.1,10.403,310625.8743
1689969600000,29861.1,29867.6,29843.8,29854.1,82.356,2458219.7002
1689969660000,29854.1,29854.2,29843.4,29843.4,31.703,946255.9842
1689969720000,29843.4,29849.8,29843.4,29849.8,42.233,1260395.6011
1689969780000,29849.8,29853.6,29845,29845,10.655,318063.7397
1689969840000,29845,29847.1,29845,29847,2.898,86493.1212
1689969900000,29847,29847,29827,29827.3,68.455,2042314.2372
1689969960000,29827.3,29831,29821,29831,15.076,449665.0121
1689970020000,29831,29838.9,29830.2,29830.3,21.962,655196.5383
1689970080000,29830.3,29830.3,29814.2,29814.4,29.706,885879.4856
1689970140000,29814.4,29818,29814.3,29817.9,13.133,391594.7415
1689970200000,29817.9,29831.6,29817.9,29831.5,40.778,1216048.0573
1689970260000,29831.5,29841.9,29831.5,29841.9,7.571,225886.2309
1689970320000,29841.9,29859.8,29834.4,29853.6,52.498,1566764.1408
1689970380000,29853.6,29859.8,29853.5,29859.7,17.485,522019.8833
1689970440000,29859.7,29868,29859.7,29861.8,22.846,682297.5564
1689970500000,29861.8,29861.9,29850.2,29850.2,6.779,202407.2608
1689970560000,29850.2,29850.3,29831.1,29831.2,11.913,355504.8673
1689970620000,29831.2,29833.3,29826.7,29833.2,33.248,991767.0246
1689970680000,29833.2,29833.3,29828,29828.1,14.145,421955.5724
1689970740000,29828.1,29828.1,29824.3,29824.3,6.08,181342.7959
1689970800000,29824.3,29833,29824.3,29833,15.146,451763.4025
1689970860000,29833,29833,29830,29830,4.219,125862.4817
1689970920000,29830,29830.1,29830,29830,2.749,82002.8279
1689970980000,29830,29837,29830,29836.9,8.77,261630.1691
1689971040000,29836.9,29847.7,29833.3,29847.6,45.949,1370947.8652
1689971100000,29847.6,29865.6,29847.6,29865.5,14.839,443055.1255
1689971160000,29865.5,29868.4,29857.9,29857.9,13.603,406266.1638
1689971220000,29857.9,29869.8,29857.9,29869.8,3.371,100684.3817
1689971280000,29869.8,29872,29869.7,29871.9,12.945,386688.1896
1689971340000,29871.9,29874.8,29871.9,29874.8,8.942,267121.1226
1689971400000,29874.8,29877.2,29864.5,29864.5,109.585,3273863.7279
1689971460000,29864.5,29879.1,29864.5,29879.1,54.196,1618643.3839
1689971520000,29879.1,29879.1,29872.5,29872.5,22.465,671112.2696
1689971580000,29872.5,29872.5,29868.9,29868.9,38.587,1152637.4334
1689971640000,29868.9,29869,29860.4,29861.2,17.062,509560.1231
1689971700000,29861.2,29861.3,29861.2,29861.2,2.128,63544.7806
1689971760000,29861.2,29861.3,29861.2,29861.2,2.813,83999.698
1689971820000,29861.2,29861.2,29847.1,29847.1,19.463,581024.4185
1689971880000,29847.1,29847.2,29846.2,29846.2,40.186,1199432.8013
1689971940000,29846.2,29849.8,29846.2,29847.9,38.117,1137739.4656
1689972000000,29847.9,29848,29842.7,29843.7,17.712,528625.1738
1689972060000,29843.7,29843.7,29843.6,29843.7,0.892,26620.5349
1689972120000,29843.7,29862.7,29843.6,29859.4,16.868,503676.9432
1689972180000,29859.4,29859.5,29854,29854,7.307,218166.1947
1689972240000,29854,29857.5,29853.2,29853.2,12.223,364914.6493
1689972300000,29853.2,29853.3,29842.1,29842.1,6.236,186139.4421
1689972360000,29842.1,29851.8,29842.1,29851.8,17.859,533013.1701
1689972420000,29851.8,29851.8,29841.5,29843.9,8.071,240871.7226
1689972480000,29843.9,29844,29841,29844,17.746,529561.2261
1689972540000,29844,29844.7,29835,29835,12.977,387252.8815
1689972600000,29835,29835.1,29835,29835,8.325,248376.4543
1689972660000,29835,29851.3,29835,29851.3,12.192,363863.1735
1689972720000,29851.3,29858,29851.2,29858,2.17,64779.4771
1689972780000,29858,29858,29851.2,29851.2,3.77,112549.2015
1689972840000,29851.2,29864.8,29851.2,29864.8,17.794,531336.9481
1689972900000,29864.8,29869,29864.8,29868.9,4.826,144145.7865
1689972960000,29868.9,29869.8,29868.9,29869.8,10.226,305440.3359
1689973020000,29869.8,29876.5,29869,29869,24.329,726829.4204
1689973080000,29869,29869,29864.5,29865.9,24.203,722860.774
1689973140000,29865.9,29866,29858.1,29862,4.358,130137.0387
1689973200000,29862,29874.5,29862,29874.5,8.927,266647.8466
1689973260000,29874.5,29874.5,29870.5,29872.6,10.552,315216.867
1689973320000,29872.6,29875.9,29872.5,29873.4,44.693,1335188.4185
1689973380000,29873.4,29879.8,29873.4,29877.3,12.293,367286.7246
1689973440000,29877.3,29877.3,29876,29876,3.919,117086.9063
1689973500000,29876,29876.1,29871.5,29871.5,8.494,253761.1502
1689973560000,29871.5,29871.6,29862.6,29862.6,10.069,300728.2621
1689973620000,29862.6,29867.2,29862.6,29867.2,5.308,158525.9979
1689973680000,29867.2,29876.3,29867.2,29873.3,28.649,855822.9227
1689973740000,29873.3,29873.3,29873.2,29873.3,8.032,239942.2897
1689973800000,29873.3,29873.3,29873.2,29873.2,0.233,6960.4775
1689973860000,29873.2,29873.3,29873.2,29873.3,8.649,258374.095
1689973920000,29873.3,29875.8,29873.3,29874.4,9.684,289302.3375
1689973980000,29874.4,29884.2,29874.3,29884.1,75.843,2265960.2299
1689974040000,29884.1,29884.2,29884.1,29884.2,23.978,716562.8895
1689974100000,29884.2,29884.2,29881.9,29882,11.307,337878.9022
1689974160000,29882,29882,29879.5,29879.5,5.005,149549.8481
1689974220000,29879.5,29879.5,29878.7,29878.8,10.6,316718.4658
1689974280000,29878.8,29878.8,29870,29870.1,12.072,360623.1903
1689974340000,29870.1,29870.1,29869,29869,2.453,73269.921
1689974400000,29869,29872.3,29869,29872.3,11.042,329831.2612
1689974460000,29872.3,29876,29872.3,29876,4.871,145517.492
1689974520000,29876,29877.7,29876,29877.6,7.525,224827.7708
1689974580000,29877.6,29916.6,29877.6,29905.7,199.393,5961600.0972
1689974640000,29905.7,29905.7,29902.5,29902.5,18.373,549432.7278
1689974700000,29902.5,29902.5,29898.2,29900.9,26.665,797292.0501
1689974760000,29900.9,29901,29900.9,29901,5.428,162302.3399
1689974820000,29901,29901,29890.8,29890.9,53.163,1589577.4864
1689974880000,29890.9,29891.9,29888.8,29891.9,11.051,330315.0219
1689974940000,29891.9,29891.9,29891.6,29891.6,7.412,221558.2991
1689975000000,29891.6,29891.6,29888.4,29888.5,2.638,78851.2488
1689975060000,29888.5,29890,29888.4,29889,17.889,534680.7981
1689975120000,29889,29889,29886,29886,15.244,455601.037
1689975180000,29886,29886.2,29884.1,29884.1,18.591,555612.1715
1689975240000,29884.1,29884.1,29880.9,29880.9,6.693,200004.4492
