timestamp,price_volatility,volume_volatility,change_price_volatility,change_volume_volatility
2021-04-25 00:00:00,33.5,,,
2021-04-25 00:01:00,20.0,1.74,-13.5,
2021-04-25 00:02:00,35.5,0.69,15.5,-1.05
2021-04-25 00:03:00,17.0,5.28,-18.5,4.59
2021-04-25 00:04:00,11.0,7.68,-6.0,2.4
2021-04-25 00:05:00,41.5,6.88,30.5,-0.8
2021-04-25 00:06:00,28.0,2.28,-13.5,-4.6
2021-04-25 00:07:00,51.5,9.23,23.5,6.95
2021-04-25 00:08:00,31.5,4.37,-20.0,-4.86
2021-04-25 00:09:00,19.5,10.39,-12.0,6.02
2021-04-25 00:10:00,14.0,0.76,-5.5,-9.63
2021-04-25 00:11:00,47.0,23.36,33.0,22.6
2021-04-25 00:12:00,28.5,21.03,-18.5,-2.33
2021-04-25 00:13:00,23.0,1.13,-5.5,-19.9
2021-04-25 00:14:00,60.0,0.31,37.0,-0.82
2021-04-25 00:15:00,30.5,0.09,-29.5,-0.22
2021-04-25 00:16:00,50.5,0.27,20.0,0.18
2021-04-25 00:17:00,64.0,10.93,13.5,10.66
2021-04-25 00:18:00,56.0,18.99,-8.0,8.06
2021-04-25 00:19:00,64.5,30.64,8.5,11.65
2021-04-25 00:20:00,48.0,1.36,-16.5,-29.28
2021-04-25 00:21:00,45.5,5.76,-2.5,4.4
2021-04-25 00:22:00,57.5,9.2,12.0,3.44
2021-04-25 00:23:00,29.5,1.66,-28.0,-7.54
2021-04-25 00:24:00,1.5,2.89,-28.0,1.23
2021-04-25 00:25:00,0.5,2.92,-1.0,0.03
2021-04-25 00:26:00,30.5,2.54,30.0,-0.38
2021-04-25 00:27:00,0.5,1.19,-30.0,-1.35
2021-04-25 00:28:00,21.5,3.73,21.0,2.54
2021-04-25 00:29:00,2.5,2.35,-19.0,-1.38
2021-04-25 00:30:00,1.5,2.82,-1.0,0.47
2021-04-25 00:31:00,17.0,2.83,15.5,0.01
2021-04-25 00:32:00,4.5,2.97,-12.5,0.14
2021-04-25 00:33:00,71.5,25.1,67.0,22.13
2021-04-25 00:34:00,36.0,23.2,-35.5,-1.9
2021-04-25 00:35:00,33.5,0.23,-2.5,-22.97
2021-04-25 00:36:00,22.5,1.91,-11.0,1.68
2021-04-25 00:37:00,23.0,0.95,0.5,-0.96
2021-04-25 00:38:00,3.5,0.11,-19.5,-0.84
2021-04-25 00:39:00,0.5,1.08,-3.0,0.97
2021-04-25 00:40:00,12.0,0.77,11.5,-0.31
2021-04-25 00:41:00,38.5,5.4,26.5,4.63
2021-04-25 00:42:00,4.0,7.64,-34.5,2.24
2021-04-25 00:43:00,29.5,20.67,25.5,13.03
2021-04-25 00:44:00,0.5,20.39,-29.0,-0.28
2021-04-25 00:45:00,40.0,0.5,39.5,-19.89
2021-04-25 00:46:00,97.5,31.63,57.5,31.13
2021-04-25 00:47:00,13.0,29.53,-84.5,-2.1
2021-04-25 00:48:00,85.0,45.33,72.0,15.8
2021-04-25 00:49:00,61.5,44.15,-23.5,-1.18
2021-04-25 00:50:00,66.0,6.53,4.5,-37.62
2021-04-25 00:51:00,39.5,8.58,-26.5,2.05
2021-04-25 00:52:00,24.5,1.14,-15.0,-7.44
2021-04-25 00:53:00,41.0,0.49,16.5,-0.65
2021-04-25 00:54:00,14.0,0.27,-27.0,-0.22
2021-04-25 00:55:00,21.0,2.06,7.0,1.79
2021-04-25 00:56:00,2.0,18.73,-19.0,16.67
2021-04-25 00:57:00,43.5,9.8,41.5,-8.93
2021-04-25 00:58:00,12.0,27.34,-31.5,17.54
2021-04-25 00:59:00,31.0,1.46,19.0,-25.88
2021-04-25 01:00:00,52.5,0.9,21.5,-0.56
2021-04-25 01:01:00,28.5,1.74,-24.0,0.84
2021-04-25 01:02:00,27.5,1.63,-1.0,-0.11
2021-04-25 01:03:00,10.5,8.75,-17.0,7.12
2021-04-25 01:04:00,27.0,8.08,16.5,-0.67
2021-04-25 01:05:00,12.5,3.8,-14.5,-4.28
2021-04-25 01:06:00,25.5,4.65,13.0,0.85
2021-04-25 01:07:00,21.0,2.89,-4.5,-1.76
2021-04-25 01:08:00,0.5,3.16,-20.5,0.27
2021-04-25 01:09:00,137.0,53.05,136.5,49.89
2021-04-25 01:10:00,61.0,41.94,-76.0,-11.11
2021-04-25 01:11:00,28.0,9.76,-33.0,-32.18
2021-04-25 01:12:00,29.0,1.18,1.0,-8.58
2021-04-25 01:13:00,79.5,4.27,50.5,3.09
2021-04-25 01:14:00,39.0,1.6,-40.5,-2.67
2021-04-25 01:15:00,34.0,1.5,-5.0,-0.1
2021-04-25 01:16:00,32.5,1.95,-1.5,0.45
2021-04-25 01:17:00,83.5,4.44,51.0,2.49
2021-04-25 01:18:00,33.5,7.27,-50.0,2.83
2021-04-25 01:19:00,13.0,9.25,-20.5,1.98
2021-04-25 01:20:00,21.0,3.45,8.0,-5.8
2021-04-25 01:21:00,23.0,2.0,2.0,-1.45
2021-04-25 01:22:00,20.0,4.47,-3.0,2.47
2021-04-25 01:23:00,54.5,3.63,34.5,-0.84
2021-04-25 01:24:00,35.0,0.29,-19.5,-3.34
2021-04-25 01:25:00,51.0,2.11,16.0,1.82
2021-04-25 01:26:00,30.0,5.87,-21.0,3.76
2021-04-25 01:27:00,9.0,0.1,-21.0,-5.77
2021-04-25 01:28:00,57.5,4.03,48.5,3.93
2021-04-25 01:29:00,13.5,1.47,-44.0,-2.56
2021-04-25 01:30:00,79.0,4.19,65.5,2.72
2021-04-25 01:31:00,77.5,3.2,-1.5,-0.99
2021-04-25 01:32:00,28.0,1.71,-49.5,-1.49
2021-04-25 01:33:00,35.0,3.15,7.0,1.44
2021-04-25 01:34:00,47.5,0.8,12.5,-2.35
