timestamp,price_volatility,volume_volatility,change_price_volatility,change_volume_volatility
2022-05-04 00:00:00,167.5,,,
2022-05-04 00:01:00,56.5,514.02,-111.0,
2022-05-04 00:02:00,48.5,214.17,-8.0,-299.85
2022-05-04 00:03:00,54.0,54.9,5.5,-159.27
2022-05-04 00:04:00,61.0,16.08,7.0,-38.82
2022-05-04 00:05:00,88.5,180.7,27.5,164.62
2022-05-04 00:06:00,38.0,70.14,-50.5,-110.56
2022-05-04 00:07:00,60.0,78.27,22.0,8.13
2022-05-04 00:08:00,53.5,8.38,-6.5,-69.89
2022-05-04 00:09:00,69.5,177.25,16.0,168.87
2022-05-04 00:10:00,91.0,193.33,21.5,16.08
2022-05-04 00:11:00,28.5,368.27,-62.5,174.94
2022-05-04 00:12:00,59.5,174.39,31.0,-193.88
2022-05-04 00:13:00,43.5,197.6,-16.0,23.21
2022-05-04 00:14:00,85.5,63.62,42.0,-133.98
2022-05-04 00:15:00,95.0,44.09,9.5,-19.53
2022-05-04 00:16:00,59.0,129.02,-36.0,84.93
2022-05-04 00:17:00,55.0,0.57,-4.0,-128.45
2022-05-04 00:18:00,32.0,41.0,-23.0,40.43
2022-05-04 00:19:00,30.0,2.57,-2.0,-38.43
2022-05-04 00:20:00,16.5,26.76,-13.5,24.19
2022-05-04 00:21:00,15.0,21.28,-1.5,-5.48
2022-05-04 00:22:00,45.0,51.02,30.0,29.74
2022-05-04 00:23:00,21.0,82.27,-24.0,31.25
2022-05-04 00:24:00,16.5,14.76,-4.5,-67.51
2022-05-04 00:25:00,39.0,25.52,22.5,10.76
2022-05-04 00:26:00,51.5,181.16,12.5,155.64
2022-05-04 00:27:00,38.0,157.65,-13.5,-23.51
2022-05-04 00:28:00,8.0,26.44,-30.0,-131.21
2022-05-04 00:29:00,63.0,61.86,55.0,35.42
2022-05-04 00:30:00,47.0,31.74,-16.0,-30.12
2022-05-04 00:31:00,17.0,59.64,-30.0,27.9
2022-05-04 00:32:00,53.5,23.13,36.5,-36.51
2022-05-04 00:33:00,31.0,5.57,-22.5,-17.56
2022-05-04 00:34:00,33.0,10.57,2.0,5.0
2022-05-04 00:35:00,21.0,8.64,-12.0,-1.93
2022-05-04 00:36:00,28.5,13.99,7.5,5.35
2022-05-04 00:37:00,22.0,16.57,-6.5,2.58
2022-05-04 00:38:00,2.5,33.01,-19.5,16.44
2022-05-04 00:39:00,16.5,29.65,14.0,-3.36
2022-05-04 00:40:00,54.5,59.87,38.0,30.22
2022-05-04 00:41:00,26.0,69.05,-28.5,9.18
2022-05-04 00:42:00,17.0,17.32,-9.0,-51.73
2022-05-04 00:43:00,26.5,3.82,9.5,-13.5
2022-05-04 00:44:00,8.5,29.86,-18.0,26.04
2022-05-04 00:45:00,40.5,26.17,32.0,-3.69
2022-05-04 00:46:00,43.5,16.27,3.0,-9.9
2022-05-04 00:47:00,21.5,30.65,-22.0,14.38
2022-05-04 00:48:00,32.0,18.63,10.5,-12.02
2022-05-04 00:49:00,14.0,12.95,-18.0,-5.68
2022-05-04 00:50:00,37.0,0.85,23.0,-12.1
2022-05-04 00:51:00,34.5,24.5,-2.5,23.65
2022-05-04 00:52:00,26.5,18.24,-8.0,-6.26
2022-05-04 00:53:00,56.0,23.6,29.5,5.36
2022-05-04 00:54:00,39.0,63.88,-17.0,40.28
2022-05-04 00:55:00,34.0,53.94,-5.0,-9.94
2022-05-04 00:56:00,8.5,29.78,-25.5,-24.16
2022-05-04 00:57:00,34.5,0.07,26.0,-29.71
2022-05-04 00:58:00,26.0,3.55,-8.5,3.48
2022-05-04 00:59:00,8.0,21.48,-18.0,17.93
2022-05-04 01:00:00,22.0,16.22,14.0,-5.26
2022-05-04 01:01:00,30.0,38.13,8.0,21.91
2022-05-04 01:02:00,33.0,0.67,3.0,-37.46
2022-05-04 01:03:00,36.5,14.14,3.5,13.47
2022-05-04 01:04:00,19.5,28.14,-17.0,14.0
2022-05-04 01:05:00,47.5,73.03,28.0,44.89
2022-05-04 01:06:00,43.5,120.23,-4.0,47.2
2022-05-04 01:07:00,43.5,163.62,0.0,43.39
2022-05-04 01:08:00,41.5,19.83,-2.0,-143.79
2022-05-04 01:09:00,130.0,408.58,88.5,388.75
2022-05-04 01:10:00,56.5,337.17,-73.5,-71.41
2022-05-04 01:11:00,48.0,13.88,-8.5,-323.29
2022-05-04 01:12:00,31.5,88.51,-16.5,74.63
2022-05-04 01:13:00,50.5,62.1,19.0,-26.41
2022-05-04 01:14:00,39.0,94.12,-11.5,32.02
2022-05-04 01:15:00,33.5,11.22,-5.5,-82.9
2022-05-04 01:16:00,25.5,10.31,-8.0,-0.91
2022-05-04 01:17:00,69.0,71.41,43.5,61.1
2022-05-04 01:18:00,42.0,8.47,-27.0,-62.94
2022-05-04 01:19:00,25.0,73.21,-17.0,64.74
2022-05-04 01:20:00,82.5,47.26,57.5,-25.95
2022-05-04 01:21:00,56.5,69.95,-26.0,22.69
2022-05-04 01:22:00,28.5,111.6,-28.0,41.65
2022-05-04 01:23:00,27.0,33.32,-1.5,-78.28
2022-05-04 01:24:00,27.0,24.53,0.0,-8.79
2022-05-04 01:25:00,38.5,46.64,11.5,22.11
2022-05-04 01:26:00,12.0,73.78,-26.5,27.14
2022-05-04 01:27:00,14.5,0.85,2.5,-72.93
2022-05-04 01:28:00,53.0,79.11,38.5,78.26
2022-05-04 01:29:00,66.5,49.12,13.5,-29.99
2022-05-04 01:30:00,24.0,118.86,-42.5,69.74
2022-05-04 01:31:00,24.5,132.83,0.5,13.97
2022-05-04 01:32:00,26.0,17.1,1.5,-115.73
2022-05-04 01:33:00,38.0,20.82,12.0,3.72
2022-05-04 01:34:00,44.5,54.36,6.5,33.54
2022-05-04 01:35:00,28.5,3.09,-16.0,-51.27
2022-05-04 01:36:00,34.0,12.2,5.5,9.11
2022-05-04 01:37:00,10.5,19.14,-23.5,6.94
2022-05-04 01:38:00,30.0,10.15,19.5,-8.99
2022-05-04 01:39:00,18.5,10.83,-11.5,0.68
2022-05-04 01:40:00,29.0,9.57,10.5,-1.26
2022-05-04 01:41:00,44.5,10.92,15.5,1.35
2022-05-04 01:42:00,21.5,48.82,-23.0,37.9
2022-05-04 01:43:00,23.5,27.85,2.0,-20.97
2022-05-04 01:44:00,39.5,37.42,16.0,9.57
2022-05-04 01:45:00,29.0,58.27,-10.5,20.85
2022-05-04 01:46:00,46.5,48.59,17.5,-9.68
2022-05-04 01:47:00,16.5,11.36,-30.0,-37.23
2022-05-04 01:48:00,15.0,7.55,-1.5,-3.81
2022-05-04 01:49:00,15.0,36.99,0.0,29.44
2022-05-04 01:50:00,5.5,12.29,-9.5,-24.7
2022-05-04 01:51:00,25.5,69.76,20.0,57.47
2022-05-04 01:52:00,23.5,5.59,-2.0,-64.17
2022-05-04 01:53:00,23.5,45.49,0.0,39.9
2022-05-04 01:54:00,70.0,49.98,46.5,4.49
2022-05-04 01:55:00,22.5,3.79,-47.5,-46.19
2022-05-04 01:56:00,16.0,70.06,-6.5,66.27
2022-05-04 01:57:00,5.5,6.97,-10.5,-63.09
2022-05-04 01:58:00,14.0,18.08,8.5,11.11
2022-05-04 01:59:00,26.0,20.25,12.0,2.17
2022-05-04 02:00:00,7.5,31.64,-18.5,11.39
2022-05-04 02:01:00,10.5,0.11,3.0,-31.53
2022-05-04 02:02:00,13.0,66.45,2.5,66.34
2022-05-04 02:03:00,7.5,46.78,-5.5,-19.67
2022-05-04 02:04:00,27.5,17.09,20.0,-29.69
2022-05-04 02:05:00,10.5,28.37,-17.0,11.28
2022-05-04 02:06:00,10.5,23.55,0.0,-4.82
2022-05-04 02:07:00,0.5,2.38,-10.0,-21.17
2022-05-04 02:08:00,14.5,0.14,14.0,-2.24
2022-05-04 02:09:00,27.5,14.59,13.0,14.45
