timestamp,open,high,low,close,volume,turnover
2021-11-11 00:00:00,68271.0,68271.0,68222.0,68222.0,9.568,652961.453
2021-11-11 00:01:00,68222.0,68222.5,68210.0,68210.0,15.552,1060837.5665
2021-11-11 00:02:00,68210.0,68210.0,68196.0,68196.5,7.97,543583.885
2021-11-11 00:03:00,68196.5,68196.5,68196.0,68196.0,1.717,117092.7005
2021-11-11 00:04:00,68196.0,68196.5,68196.0,68196.0,1.765,120366.099
2021-11-11 00:05:00,68196.0,68229.5,68196.0,68229.5,7.014,478450.812
2021-11-11 00:06:00,68229.5,68230.0,68215.0,68229.5,8.309,566829.194
2021-11-11 00:07:00,68229.5,68230.0,68229.5,68229.5,1.253,85492.095
2021-11-11 00:08:00,68229.5,68230.0,68222.0,68222.5,4.411,300958.6015
2021-11-11 00:09:00,68222.5,68241.0,68210.0,68210.0,18.149,1238321.738
2021-11-11 00:10:00,68210.0,68224.5,68106.0,68126.5,73.521,5012099.9455
2021-11-11 00:11:00,68126.5,68127.0,68105.5,68126.0,17.939,1221784.146
2021-11-11 00:12:00,68126.0,68137.0,68126.0,68137.0,25.565,1741917.099
2021-11-11 00:13:00,68137.0,68137.0,67810.0,68009.0,311.432,21153747.617
2021-11-11 00:14:00,68009.0,68009.0,67888.5,68000.0,108.018,7339722.904
2021-11-11 00:15:00,68000.0,68203.5,67999.5,68147.0,87.079,5932210.81
2021-11-11 00:16:00,68147.0,68147.5,68047.5,68047.5,33.703,2295571.9965
2021-11-11 00:17:00,68047.5,68047.5,67996.0,68038.5,16.785,1141820.9435
2021-11-11 00:18:00,68038.5,68072.0,68031.0,68066.5,9.965,678212.3035
2021-11-11 00:19:00,68066.5,68087.0,68042.0,68042.0,19.818,1348603.598
2021-11-11 00:20:00,68042.0,68042.0,67983.5,67983.5,27.508,1870911.975
2021-11-11 00:21:00,67983.5,67983.5,67730.0,67801.5,130.684,8865118.363
2021-11-11 00:22:00,67801.5,67890.0,67801.5,67816.0,77.299,5243017.278
2021-11-11 00:23:00,67816.0,67816.0,67677.0,67718.0,96.237,6517410.3505
2021-11-11 00:24:00,67718.0,67760.0,67710.5,67710.5,75.078,5084767.7565
2021-11-11 00:25:00,67710.5,67712.0,67676.0,67711.0,35.568,2407726.647
2021-11-11 00:26:00,67711.0,67822.5,67683.5,67799.5,50.768,3440211.5665
2021-11-11 00:27:00,67799.5,67814.5,67755.0,67771.0,30.585,2073297.118
2021-11-11 00:28:00,67771.0,67839.5,67758.5,67822.0,54.406,3688021.7035
2021-11-11 00:29:00,67822.0,67825.0,67797.0,67825.0,15.272,1035503.495
2021-11-11 00:30:00,67825.0,67908.5,67825.0,67908.5,29.059,1971803.854
2021-11-11 00:31:00,67908.5,67932.0,67883.0,67932.0,21.69,1472742.392
2021-11-11 00:32:00,67932.0,67969.0,67931.5,67968.5,13.165,894709.014
2021-11-11 00:33:00,67968.5,68000.0,67933.0,67983.5,29.485,2004572.8285
2021-11-11 00:34:00,67983.5,67983.5,67954.0,67954.5,5.232,355586.5525
2021-11-11 00:35:00,67954.5,67954.5,67876.0,67887.5,42.264,2869928.118
2021-11-11 00:36:00,67887.5,68007.5,67840.5,68007.5,10.529,715242.6865
