timestamp,open,high,low,close,volume,turnover
2020-12-01 00:00:00,19246.0,19253.5,19201.5,19201.5,18.739,359816.9085
2020-12-01 00:01:00,19201.5,19221.5,19200.5,19200.5,58.62,1125533.31
2020-12-01 00:02:00,19200.5,19221.0,19186.0,19212.5,29.13,559660.125
2020-12-01 00:03:00,19212.5,19222.0,19194.0,19194.0,13.077,250999.938
2020-12-01 00:04:00,19194.0,19231.0,19189.0,19231.0,29.045,558564.395
2020-12-01 00:05:00,19231.0,19235.0,19221.0,19221.0,11.094,213237.774
2020-12-01 00:06:00,19221.0,19221.0,19193.5,19209.0,3.796,72917.364
2020-12-01 00:07:00,19209.0,19267.5,19208.5,19267.5,37.96,731394.3
2020-12-01 00:08:00,19267.5,19321.5,19267.0,19304.5,19.34,373349.03
2020-12-01 00:09:00,19304.5,19321.0,19304.5,19309.5,8.381,161832.9195
2020-12-01 00:10:00,19309.5,19309.5,19292.0,19292.0,4.19,80833.48
2020-12-01 00:11:00,19292.0,19292.5,19285.5,19286.5,0.25,4821.625
2020-12-01 00:12:00,19286.5,19294.5,19286.5,19294.5,0.19,3665.955
2020-12-01 00:13:00,19294.5,19305.5,19294.0,19305.5,2.694,52009.017
2020-12-01 00:14:00,19305.5,19355.0,19305.5,19349.5,38.605,746987.4475
2020-12-01 00:15:00,19349.5,19354.5,19332.5,19332.5,13.337,257837.5525
2020-12-01 00:16:00,19332.5,19337.0,19327.0,19337.0,32.26,623811.62
2020-12-01 00:17:00,19337.0,19337.0,19330.5,19330.5,3.104,60001.872
2020-12-01 00:18:00,19330.5,19330.5,19324.0,19324.0,5.271,101856.804
2020-12-01 00:19:00,19324.0,19330.0,19324.0,19330.0,0.668,12912.44
2020-12-01 00:20:00,19330.0,19330.0,19267.0,19267.0,10.702,206195.434
2020-12-01 00:21:00,19267.0,19302.5,19267.0,19290.0,6.447,124362.63
2020-12-01 00:22:00,19290.0,19293.5,19264.0,19264.0,4.047,77961.408
2020-12-01 00:23:00,19264.0,19264.0,19222.0,19240.0,5.262,101240.88
2020-12-01 00:24:00,19240.0,19240.0,19232.0,19232.5,2.221,42715.3825
2020-12-01 00:25:00,19232.5,19235.0,19211.0,19211.0,48.846,938380.506
2020-12-01 00:26:00,19211.0,19220.0,19210.5,19219.5,6.582,126502.749
2020-12-01 00:27:00,19219.5,19220.0,19210.0,19220.0,3.068,58966.96
2020-12-01 00:28:00,19220.0,19223.0,19213.5,19223.0,3.342,64243.266
2020-12-01 00:29:00,19223.0,19223.0,19182.5,19183.5,42.866,822319.911
2020-12-01 00:30:00,19183.5,19193.5,19113.0,19162.0,167.017,3200379.754
2020-12-01 00:31:00,19162.0,19215.0,19154.5,19215.0,45.369,871765.335
2020-12-01 00:32:00,19215.0,19217.0,19177.0,19177.0,6.552,125647.704
2020-12-01 00:33:00,19177.0,19235.0,19176.5,19228.5,34.862,670343.967
2020-12-01 00:34:00,19228.5,19248.0,19228.5,19248.0,8.832,169998.336
2020-12-01 00:35:00,19248.0,19249.5,19240.5,19240.5,5.356,103052.118
2020-12-01 00:36:00,19240.5,19241.0,19231.5,19231.5,3.747,72060.4305
2020-12-01 00:37:00,19231.5,19231.5,19205.5,19214.0,11.151,214255.314
2020-12-01 00:38:00,19214.0,19272.5,19214.0,19272.5,27.675,533366.4375
2020-12-01 00:39:00,19272.5,19272.5,19270.0,19270.0,0.067,1291.09
2020-12-01 00:40:00,19270.0,19270.0,19251.0,19251.5,0.71,13668.565
2020-12-01 00:41:00,19251.5,19267.5,19251.5,19263.5,3.239,62394.4765
2020-12-01 00:42:00,19263.5,19276.0,19258.0,19258.5,9.742,187616.307
2020-12-01 00:43:00,19258.5,19266.5,19248.0,19248.0,0.346,6659.808
2020-12-01 00:44:00,19248.0,19248.5,19222.5,19222.5,10.962,210717.045
2020-12-01 00:45:00,19222.5,19255.5,19222.5,19255.5,9.633,185488.2315
2020-12-01 00:46:00,19255.5,19281.0,19255.5,19272.5,60.367,1163423.0075
2020-12-01 00:47:00,19272.5,19298.0,19272.5,19298.0,31.075,599685.35
2020-12-01 00:48:00,19298.0,19299.0,19291.0,19291.0,6.517,125719.447
2020-12-01 00:49:00,19291.0,19293.5,19282.5,19282.5,6.531,125934.0075
2020-12-01 00:50:00,19282.5,19297.0,19282.0,19297.0,6.102,117750.294
2020-12-01 00:51:00,19297.0,19297.0,19283.0,19288.0,6.831,131756.328
2020-12-01 00:52:00,19288.0,19288.0,19278.0,19282.0,13.107,252729.174
2020-12-01 00:53:00,19282.0,19284.5,19262.5,19264.0,10.015,192928.96
2020-12-01 00:54:00,19264.0,19285.5,19263.5,19285.5,7.474,144139.827
2020-12-01 00:55:00,19285.5,19297.0,19285.5,19297.0,7.399,142778.503
2020-12-01 00:56:00,19297.0,19307.5,19291.5,19307.5,16.662,321701.565
2020-12-01 00:57:00,19307.5,19311.5,19299.0,19299.0,6.238,120387.162
2020-12-01 00:58:00,19299.0,19299.0,19295.5,19296.5,0.666,12851.469
2020-12-01 00:59:00,19296.5,19303.0,19296.5,19303.0,0.559,10790.377
2020-12-01 01:00:00,19303.0,19315.0,19222.0,19222.0,61.709,1186170.398
2020-12-01 01:01:00,19222.0,19235.5,19217.5,19228.0,11.64,223813.92
2020-12-01 01:02:00,19228.0,19254.5,19227.5,19254.5,1.254,24145.143
2020-12-01 01:03:00,19254.5,19254.5,19239.5,19241.0,1.432,27553.112
2020-12-01 01:04:00,19241.0,19241.0,19237.5,19237.5,6.612,127198.35
2020-12-01 01:05:00,19237.5,19249.5,19237.5,19237.5,13.562,260898.975
2020-12-01 01:06:00,19237.5,19242.0,19233.0,19233.5,14.585,280520.5975
2020-12-01 01:07:00,19233.5,19233.5,19208.0,19219.0,12.45,239276.55
2020-12-01 01:08:00,19219.0,19220.5,19210.0,19220.5,6.234,119820.597
2020-12-01 01:09:00,19220.5,19239.5,19220.5,19239.5,10.134,194973.093
2020-12-01 01:10:00,19239.5,19239.5,19195.5,19195.5,38.699,742846.6545
2020-12-01 01:11:00,19195.5,19204.0,19177.0,19180.0,4.364,83701.52
2020-12-01 01:12:00,19180.0,19218.5,19180.0,19218.5,22.484,432108.754
2020-12-01 01:13:00,19218.5,19258.5,19218.5,19249.5,12.584,242235.708
2020-12-01 01:14:00,19249.5,19261.0,19249.5,19255.0,29.528,568561.64
2020-12-01 01:15:00,19255.0,19265.0,19244.0,19265.0,20.213,389403.445
2020-12-01 01:16:00,19265.0,19267.5,19247.0,19247.0,18.985,365404.295
2020-12-01 01:17:00,19247.0,19258.5,19222.0,19222.0,9.299,178745.378
2020-12-01 01:18:00,19222.0,19233.5,19212.5,19217.5,9.139,175628.7325
2020-12-01 01:19:00,19217.5,19225.0,19217.5,19225.0,0.204,3921.9
2020-12-01 01:20:00,19225.0,19231.5,19225.0,19225.0,4.001,76919.225
2020-12-01 01:21:00,19225.0,19237.0,19224.0,19237.0,20.466,393704.442
2020-12-01 01:22:00,19237.0,19260.5,19237.0,19260.5,21.977,423288.0085
2020-12-01 01:23:00,19260.5,19281.5,19260.5,19281.5,5.38,103734.47
2020-12-01 01:24:00,19281.5,19281.5,19268.0,19268.0,2.91,56069.88
2020-12-01 01:25:00,19268.0,19268.0,19244.0,19244.0,1.636,31483.184
2020-12-01 01:26:00,19244.0,19244.0,19209.0,19209.0,8.781,168674.229
2020-12-01 01:27:00,19209.0,19224.5,19208.5,19211.5,52.935,1016960.7525
2020-12-01 01:28:00,19211.5,19216.0,19205.5,19209.5,3.125,60029.6875
