timestamp,price_volatility,volume_volatility,change_price_volatility,change_volume_volatility
2023-04-06 00:00:00,27.0,,,
2023-04-06 00:01:00,31.4,21.21,4.4,
2023-04-06 00:02:00,8.5,69.57,-22.9,48.36
2023-04-06 00:03:00,35.9,96.64,27.4,27.07
2023-04-06 00:04:00,13.5,97.67,-22.4,1.03
2023-04-06 00:05:00,20.0,31.43,6.5,-66.24
2023-04-06 00:06:00,15.8,7.92,-4.2,-23.51
2023-04-06 00:07:00,21.9,15.96,6.1,8.04
2023-04-06 00:08:00,15.9,19.07,-6.0,3.11
2023-04-06 00:09:00,23.5,30.04,7.6,10.97
2023-04-06 00:10:00,33.6,46.12,10.1,16.08
2023-04-06 00:11:00,25.4,41.12,-8.2,-5.0
2023-04-06 00:12:00,14.0,66.1,-11.4,24.98
2023-04-06 00:13:00,7.7,3.61,-6.3,-62.49
2023-04-06 00:14:00,15.7,18.53,8.0,14.92
2023-04-06 00:15:00,14.3,9.01,-1.4,-9.52
2023-04-06 00:16:00,22.4,6.1,8.1,-2.91
2023-04-06 00:17:00,12.1,37.18,-10.3,31.08
2023-04-06 00:18:00,13.0,28.84,0.9,-8.34
2023-04-06 00:19:00,10.8,57.26,-2.2,28.42
2023-04-06 00:20:00,6.5,58.33,-4.3,1.07
2023-04-06 00:21:00,9.7,15.52,3.2,-42.81
2023-04-06 00:22:00,17.9,80.72,8.2,65.2
2023-04-06 00:23:00,2.8,71.88,-15.1,-8.84
2023-04-06 00:24:00,9.2,2.01,6.4,-69.87
2023-04-06 00:25:00,17.4,4.65,8.2,2.64
2023-04-06 00:26:00,12.0,4.09,-5.4,-0.56
2023-04-06 00:27:00,7.7,4.27,-4.3,0.18
2023-04-06 00:28:00,3.9,21.57,-3.8,17.3
2023-04-06 00:29:00,23.1,36.93,19.2,15.36
2023-04-06 00:30:00,14.8,57.3,-8.3,20.37
2023-04-06 00:31:00,17.5,60.1,2.7,2.8
2023-04-06 00:32:00,5.1,49.03,-12.4,-11.07
2023-04-06 00:33:00,7.0,3.99,1.9,-45.04
2023-04-06 00:34:00,3.7,9.85,-3.3,5.86
2023-04-06 00:35:00,25.6,26.82,21.9,16.97
2023-04-06 00:36:00,25.1,5.38,-0.5,-21.44
2023-04-06 00:37:00,26.7,0.58,1.6,-4.8
2023-04-06 00:38:00,5.9,13.4,-20.8,12.82
2023-04-06 00:39:00,12.8,3.01,6.9,-10.39
2023-04-06 00:40:00,12.7,132.63,-0.1,129.62
2023-04-06 00:41:00,12.9,100.79,0.2,-31.84
2023-04-06 00:42:00,24.6,31.19,11.7,-69.6
2023-04-06 00:43:00,9.5,47.67,-15.1,16.48
2023-04-06 00:44:00,96.4,375.42,86.9,327.75
2023-04-06 00:45:00,55.0,116.39,-41.4,-259.03
2023-04-06 00:46:00,20.8,394.9,-34.2,278.51
2023-04-06 00:47:00,26.1,31.27,5.3,-363.63
2023-04-06 00:48:00,26.0,10.0,-0.1,-21.27
2023-04-06 00:49:00,18.2,136.78,-7.8,126.78
2023-04-06 00:50:00,45.2,183.18,27.0,46.4
2023-04-06 00:51:00,47.3,352.77,2.1,169.59
