startTime,openPrice,highPrice,lowPrice,closePrice,volume,turnover
1624559400000,34883.5,34895.5,34867,34867,62.43,2176746.81
1624559460000,34867,34928,34867,34928,31.315,1093770.32
1624559520000,34928,35044.5,34927.5,35012,161.071,5639417.852
1624559580000,35012,35012,34856,34864.5,200.713,6997758.3885
1624559640000,34864.5,34865,34825,34852.5,65.535,2284058.5875
1624559700000,34852.5,34959,34852.5,34925,101.282,3537273.85
1624559760000,34925,34949,34916,34924.5,46.829,1635479.4105
1624559820000,34924.5,34977,34924.5,34959.5,41.232,1441450.104
1624559880000,34959.5,34995,34959.5,34979.5,64.416,2253239.472
1624559940000,34979.5,35025,34970,34996.5,54.427,1904754.5055
1624560000000,34996.5,35015,34953.5,34953.5,34.029,1189432.6515
1624560060000,34953.5,34973.5,34917.5,34931.5,78.606,2745825.489
1624560120000,34931.5,34955,34931.5,34932,15.953,557270.196
1624560180000,34932,34932,34895,34900.5,32.724,1142083.962
1624560240000,34900.5,34920,34900,34920,21.793,761011.56
1624560300000,34920,34923,34904,34904,16.465,574694.36
1624560360000,34904,34933.5,34904,34920,22.024,769078.08
1624560420000,34920,34920.5,34900,34903.5,12.143,423833.2005
1624560480000,34903.5,34925.5,34871,34872,28.849,1006022.328
1624560540000,34872,34895,34872,34894.5,8.472,295626.204
1624560600000,34894.5,34894.5,34873,34873,15.188,529651.124
1624560660000,34873,34873,34842.5,34859.5,37.476,1306394.622
1624560720000,34859.5,34859.5,34828,34845,53.796,1874521.62
1624560780000,34845,34873,34844.5,34859.5,29.03,1011971.285
1624560840000,34859.5,34864.5,34847.5,34864.5,15.096,526314.492
1624560900000,34864.5,34903.5,34864,34893.5,25.088,875408.128
1624560960000,34893.5,34893.5,34860,34870.5,19.065,664806.0825
1624561020000,34870.5,34870.5,34848.5,34848.5,26.71,930803.435
1624561080000,34848.5,34849,34842,34842,10.17,354343.14
1624561140000,34842,34861,34842,34861,5.64,196616.04
1624561200000,34861,34875,34805.5,34805.5,30.777,1071208.8735
1624561260000,34805.5,34805.5,34751.5,34786.5,149.006,5183397.219
1624561320000,34786.5,34839,34786.5,34836,54.152,1886439.072
1624561380000,34836,34848.5,34806.5,34848,35.084,1222607.232
1624561440000,34848,34870,34834.5,34834.5,39.23,1366557.435
1624561500000,34834.5,34835,34795.5,34795.5,23.591,820860.6405
1624561560000,34795.5,34822,34795,34795,42.549,1480492.455
1624561620000,34795,34808,34774,34774,21.985,764506.39
1624561680000,34774,34779.5,34738,34779.5,74.043,2575178.5185
1624561740000,34779.5,34790,34774,34774,16.381,569632.894
1624561800000,34774,34774.5,34774,34774.5,13.081,454885.2345
1624561860000,34774.5,34774.5,34774,34774.5,15.013,522069.5685
1624561920000,34774.5,34813.5,34774.5,34813,24.861,865485.993
1624561980000,34813,34827,34813,34827,15.751,548560.077
1624562040000,34827,34827,34781,34781,18.931,658439.111
1624562100000,34781,34820.5,34781,34820.5,22.101,769567.8705
1624562160000,34820.5,34820.5,34801,34801,8.733,303917.133
1624562220000,34801,34821,34800.5,34821,21.108,735001.668
1624562280000,34821,34835,34821,34833.5,26.104,909293.684
1624562340000,34833.5,34834,34819.5,34828.5,7.867,273995.8095
1624562400000,34828.5,34828.5,34803,34803,5.901,205372.503
