timestamp,open,high,low,close,volume,turnover
2024-04-13 00:00:00,67648.1,67709.6,67550.0,67684.9,375.846,25416811.739
2024-04-13 00:01:00,67684.9,67709.6,67500.0,67500.0,348.269,23529134.0111
2024-04-13 00:02:00,67500.0,67500.1,66518.0,66717.0,5847.8,391870288.1373
2024-04-13 00:03:00,66717.0,66736.4,65657.9,66562.2,6461.13,427980933.5376
2024-04-13 00:04:00,66562.2,66796.0,66431.6,66476.0,2076.681,138446887.5921
2024-04-13 00:05:00,66476.0,66569.7,64669.0,65720.1,6256.055,409864536.8641
2024-04-13 00:06:00,65720.1,65974.8,65453.0,65904.3,4472.19,294010745.4838
2024-04-13 00:07:00,65904.3,66408.1,65891.1,66192.7,2378.274,157364615.5899
2024-04-13 00:08:00,66192.7,66231.1,65682.8,65916.0,1562.161,102863402.8929
2024-04-13 00:09:00,65916.0,66120.0,65872.0,66047.9,507.341,33492026.7295
2024-04-13 00:10:00,66047.9,66460.0,66000.1,66435.0,823.318,54513387.603
2024-04-13 00:11:00,66435.0,66514.6,66308.8,66470.0,644.738,42816890.1288
2024-04-13 00:12:00,66470.0,66615.0,66426.8,66552.1,633.039,42119422.2057
2024-04-13 00:13:00,66552.1,66652.0,66502.1,66580.2,660.513,43980096.4025
2024-04-13 00:14:00,66580.2,66664.1,66472.0,66555.8,686.785,45724914.2845
2024-04-13 00:15:00,66555.8,66559.2,66300.0,66309.2,611.929,40623092.4059
2024-04-13 00:16:00,66309.2,66477.5,66063.7,66180.1,927.04,61431569.4019
2024-04-13 00:17:00,66180.1,66264.7,66056.0,66204.0,624.609,41321185.2459
2024-04-13 00:18:00,66204.0,66466.6,66204.0,66264.4,397.94,26406540.4641
2024-04-13 00:19:00,66264.4,66434.4,66260.0,66405.1,336.69,22345738.9752
2024-04-13 00:20:00,66405.1,66455.7,66355.7,66422.2,271.359,18020896.0741
2024-04-13 00:21:00,66422.2,66625.6,66422.2,66618.0,359.126,23893657.3218
2024-04-13 00:22:00,66618.0,66745.0,66604.3,66630.9,416.499,27769167.1489
2024-04-13 00:23:00,66630.9,66731.2,66532.7,66543.4,527.989,35189400.4744
2024-04-13 00:24:00,66543.4,66580.3,66466.6,66483.9,267.294,17781430.3999
2024-04-13 00:25:00,66483.9,66568.9,66406.7,66427.6,278.313,18497294.2067
2024-04-13 00:26:00,66427.6,66537.0,66393.6,66479.8,189.629,12602077.4035
2024-04-13 00:27:00,66479.8,66825.6,66478.1,66821.7,581.451,38781383.5884
2024-04-13 00:28:00,66821.7,66856.1,66669.0,66735.1,394.651,26353948.0574
2024-04-13 00:29:00,66735.1,66735.9,66467.6,66489.9,394.838,26292373.6476
2024-04-13 00:30:00,66489.9,66537.3,66411.8,66459.0,246.642,16394086.6356
2024-04-13 00:31:00,66459.0,66509.8,66380.0,66419.9,226.043,15017665.8861
2024-04-13 00:32:00,66419.9,66441.8,66346.1,66365.1,477.022,31671278.0066
2024-04-13 00:33:00,66365.1,66540.8,66325.4,66533.4,374.463,24876548.3795
2024-04-13 00:34:00,66533.4,66600.0,66476.7,66580.6,241.063,16041012.0075
2024-04-13 00:35:00,66580.6,66928.2,66565.6,66904.1,873.771,58351221.4201
2024-04-13 00:36:00,66904.1,66904.1,66700.1,66700.2,431.943,28858073.7872
2024-04-13 00:37:00,66700.2,66736.0,66582.7,66721.9,324.866,21657976.3538
2024-04-13 00:38:00,66721.9,66810.4,66716.7,66747.6,415.713,27759795.9327
2024-04-13 00:39:00,66747.6,66805.2,66687.6,66805.2,417.206,27847771.7504
2024-04-13 00:40:00,66805.2,66828.5,66675.1,66777.2,459.904,30704019.7402
2024-04-13 00:41:00,66777.2,66792.0,66630.8,66674.1,386.492,25782692.445
2024-04-13 00:42:00,66674.1,66686.1,66516.1,66517.9,424.659,28277855.2354
2024-04-13 00:43:00,66517.9,66613.2,66456.6,66552.0,512.061,34073078.9928
2024-04-13 00:44:00,66552.0,66630.5,66486.2,66595.1,355.282,23645418.8579
2024-04-13 00:45:00,66595.1,66614.9,66505.3,66512.5,151.351,10074108.1145
2024-04-13 00:46:00,66512.5,66677.9,66480.8,66496.2,206.278,13734851.3916
2024-04-13 00:47:00,66496.2,66550.8,66429.2,66515.4,176.803,11754686.583
2024-04-13 00:48:00,66515.4,66750.0,66506.9,66750.0,273.442,18222990.7215
2024-04-13 00:49:00,66750.0,66823.0,66744.1,66819.8,163.393,10913833.4852
2024-04-13 00:50:00,66819.8,66841.6,66764.9,66788.8,211.12,14104051.8796
2024-04-13 00:51:00,66788.8,66865.1,66763.9,66859.9,197.269,13182689.8787
2024-04-13 00:52:00,66859.9,66865.1,66781.1,66829.9,200.3,13385440.8118
2024-04-13 00:53:00,66829.9,66829.9,66767.4,66822.0,131.773,8802284.4547
2024-04-13 00:54:00,66822.0,66866.8,66800.0,66844.6,218.16,14581884.7877
2024-04-13 00:55:00,66844.6,66900.0,66826.2,66899.1,291.645,19504512.5524
2024-04-13 00:56:00,66899.1,66907.7,66850.1,66900.0,238.853,15977993.4837
2024-04-13 00:57:00,66900.0,66927.7,66884.4,66904.9,213.406,14278356.0292
2024-04-13 00:58:00,66904.9,66927.7,66829.1,66851.5,325.947,21801637.9329
2024-04-13 00:59:00,66851.5,66851.6,66777.0,66801.3,172.556,11529122.4118
2024-04-13 01:00:00,66801.3,66907.7,66801.3,66903.9,226.9,15175097.9723
2024-04-13 01:01:00,66903.9,67203.9,66903.9,67159.6,841.268,56420537.2404
2024-04-13 01:02:00,67159.6,67204.0,67090.4,67172.8,347.983,23368019.9466
2024-04-13 01:03:00,67172.8,67294.4,67163.0,67255.4,408.48,27460558.7206
2024-04-13 01:04:00,67255.4,67300.0,67100.2,67116.1,302.797,20348553.9904
