timestamp,price_volatility,volume_volatility,change_price_volatility,change_volume_volatility
2021-09-17 00:00:00,28.0,,,
2021-09-17 00:01:00,32.0,8.01,4.0,
2021-09-17 00:02:00,50.5,4.02,18.5,-3.99
2021-09-17 00:03:00,43.0,2.5,-7.5,-1.52
2021-09-17 00:04:00,31.5,9.3,-11.5,6.8
2021-09-17 00:05:00,3.5,1.55,-28.0,-7.75
2021-09-17 00:06:00,10.5,1.05,7.0,-0.5
2021-09-17 00:07:00,41.0,5.33,30.5,4.28
2021-09-17 00:08:00,26.5,12.4,-14.5,7.07
2021-09-17 00:09:00,0.5,12.01,-26.0,-0.39
2021-09-17 00:10:00,26.0,3.16,25.5,-8.85
2021-09-17 00:11:00,0.5,2.26,-25.5,-0.9
2021-09-17 00:12:00,40.5,28.98,40.0,26.72
2021-09-17 00:13:00,53.5,1.76,13.0,-27.22
2021-09-17 00:14:00,0.5,28.98,-53.0,27.22
2021-09-17 00:15:00,35.5,14.32,35.0,-14.66
2021-09-17 00:16:00,0.5,17.81,-35.0,3.49
2021-09-17 00:17:00,25.5,10.7,25.0,-7.11
2021-09-17 00:18:00,20.0,8.07,-5.5,-2.63
2021-09-17 00:19:00,10.0,19.96,-10.0,11.89
2021-09-17 00:20:00,11.0,3.07,1.0,-16.89
2021-09-17 00:21:00,20.5,4.8,9.5,1.73
2021-09-17 00:22:00,7.0,0.54,-13.5,-4.26
2021-09-17 00:23:00,30.5,6.04,23.5,5.5
2021-09-17 00:24:00,12.5,10.31,-18.0,4.27
2021-09-17 00:25:00,1.0,8.82,-11.5,-1.49
2021-09-17 00:26:00,18.5,5.22,17.5,-3.6
2021-09-17 00:27:00,23.0,6.61,4.5,1.39
2021-09-17 00:28:00,12.0,1.26,-11.0,-5.35
2021-09-17 00:29:00,58.5,21.87,46.5,20.61
2021-09-17 00:30:00,67.5,14.84,9.0,-7.03
2021-09-17 00:31:00,91.0,3.13,23.5,-11.71
2021-09-17 00:32:00,31.0,30.96,-60.0,27.83
2021-09-17 00:33:00,77.0,35.05,46.0,4.09
2021-09-17 00:34:00,18.5,32.45,-58.5,-2.6
2021-09-17 00:35:00,22.5,0.33,4.0,-32.12
2021-09-17 00:36:00,4.5,3.97,-18.0,3.64
2021-09-17 00:37:00,13.5,9.58,9.0,5.61
2021-09-17 00:38:00,5.5,0.8,-8.0,-8.78
2021-09-17 00:39:00,3.5,4.43,-2.0,3.63
2021-09-17 00:40:00,22.5,4.54,19.0,0.11
2021-09-17 00:41:00,16.0,1.11,-6.5,-3.43
2021-09-17 00:42:00,7.5,1.61,-8.5,0.5
2021-09-17 00:43:00,44.0,3.05,36.5,1.44
2021-09-17 00:44:00,8.5,1.91,-35.5,-1.14
2021-09-17 00:45:00,3.5,4.97,-5.0,3.06
2021-09-17 00:46:00,5.5,0.6,2.0,-4.37
2021-09-17 00:47:00,15.0,1.03,9.5,0.43
2021-09-17 00:48:00,17.0,2.19,2.0,1.16
2021-09-17 00:49:00,0.5,5.57,-16.5,3.38
2021-09-17 00:50:00,0.5,0.49,0.0,-5.08
2021-09-17 00:51:00,0.5,1.6,0.0,1.11
2021-09-17 00:52:00,0.5,1.63,0.0,0.03
2021-09-17 00:53:00,0.5,0.53,0.0,-1.1
2021-09-17 00:54:00,20.0,10.04,19.5,9.51
2021-09-17 00:55:00,16.0,6.06,-4.0,-3.98
