timestamp,price_volatility,volume_volatility,change_price_volatility,change_volume_volatility
2021-10-24 00:00:00,0.5,,,
2021-10-24 00:01:00,24.5,3.95,24.0,
2021-10-24 00:02:00,5.0,4.31,-19.5,0.36
2021-10-24 00:03:00,23.5,2.72,18.5,-1.59
2021-10-24 00:04:00,43.0,0.18,19.5,-2.54
2021-10-24 00:05:00,0.5,3.5,-42.5,3.32
2021-10-24 00:06:00,0.5,3.71,0.0,0.21
2021-10-24 00:07:00,0.5,0.18,0.0,-3.53
2021-10-24 00:08:00,59.5,19.0,59.0,18.82
2021-10-24 00:09:00,17.5,7.16,-42.0,-11.84
2021-10-24 00:10:00,22.5,7.81,5.0,0.65
2021-10-24 00:11:00,0.5,3.2,-22.0,-4.61
2021-10-24 00:12:00,50.0,6.09,49.5,2.89
2021-10-24 00:13:00,5.5,1.02,-44.5,-5.07
2021-10-24 00:14:00,0.5,1.88,-5.0,0.86
2021-10-24 00:15:00,0.5,4.25,0.0,2.37
2021-10-24 00:16:00,31.0,11.23,30.5,6.98
2021-10-24 00:17:00,45.0,0.25,14.0,-10.98
2021-10-24 00:18:00,53.5,2.96,8.5,2.71
2021-10-24 00:19:00,96.5,0.65,43.0,-2.31
2021-10-24 00:20:00,54.0,2.51,-42.5,1.86
2021-10-24 00:21:00,63.5,9.18,9.5,6.67
2021-10-24 00:22:00,18.5,4.83,-45.0,-4.35
2021-10-24 00:23:00,56.0,3.84,37.5,-0.99
2021-10-24 00:24:00,62.5,0.67,6.5,-3.17
2021-10-24 00:25:00,19.0,4.67,-43.5,4.0
2021-10-24 00:26:00,15.5,10.75,-3.5,6.08
2021-10-24 00:27:00,19.5,16.64,4.0,5.89
2021-10-24 00:28:00,0.5,3.0,-19.0,-13.64
2021-10-24 00:29:00,4.5,4.5,4.0,1.5
2021-10-24 00:30:00,0.5,2.12,-4.0,-2.38
2021-10-24 00:31:00,7.5,0.85,7.0,-1.27
2021-10-24 00:32:00,70.0,6.73,62.5,5.88
2021-10-24 00:33:00,30.5,3.77,-39.5,-2.96
2021-10-24 00:34:00,0.5,1.92,-30.0,-1.85
2021-10-24 00:35:00,15.5,6.99,15.0,5.07
2021-10-24 00:36:00,5.5,6.46,-10.0,-0.53
2021-10-24 00:37:00,29.0,3.86,23.5,-2.6
2021-10-24 00:38:00,7.0,5.07,-22.0,1.21
2021-10-24 00:39:00,0.5,1.57,-6.5,-3.5
2021-10-24 00:40:00,30.0,11.38,29.5,9.81
2021-10-24 00:41:00,2.0,9.42,-28.0,-1.96
2021-10-24 00:42:00,0.5,0.1,-1.5,-9.32
2021-10-24 00:43:00,0.5,1.16,0.0,1.06
2021-10-24 00:44:00,0.5,4.56,0.0,3.4
2021-10-24 00:45:00,20.0,5.85,19.5,1.29
2021-10-24 00:46:00,30.0,2.18,10.0,-3.67
2021-10-24 00:47:00,51.5,16.45,21.5,14.27
2021-10-24 00:48:00,71.5,23.2,20.0,6.75
2021-10-24 00:49:00,0.5,39.18,-71.0,15.98
2021-10-24 00:50:00,14.0,3.66,13.5,-35.52
2021-10-24 00:51:00,11.5,2.18,-2.5,-1.48
2021-10-24 00:52:00,0.5,2.51,-11.0,0.33
2021-10-24 00:53:00,49.0,15.27,48.5,12.76
2021-10-24 00:54:00,27.5,8.85,-21.5,-6.42
2021-10-24 00:55:00,0.5,6.2,-27.0,-2.65
2021-10-24 00:56:00,0.5,1.83,0.0,-4.37
2021-10-24 00:57:00,43.5,15.24,43.0,13.41
2021-10-24 00:58:00,7.0,0.1,-36.5,-15.14
2021-10-24 00:59:00,5.0,14.07,-2.0,13.97
2021-10-24 01:00:00,0.5,3.03,-4.5,-11.04
2021-10-24 01:01:00,19.5,5.55,19.0,2.52
2021-10-24 01:02:00,26.5,0.94,7.0,-4.61
2021-10-24 01:03:00,0.5,10.49,-26.0,9.55
2021-10-24 01:04:00,0.5,1.22,0.0,-9.27
2021-10-24 01:05:00,19.0,6.29,18.5,5.07
2021-10-24 01:06:00,8.5,0.8,-10.5,-5.49
2021-10-24 01:07:00,0.5,6.09,-8.0,5.29
2021-10-24 01:08:00,58.0,21.08,57.5,14.99
2021-10-24 01:09:00,16.0,11.66,-42.0,-9.42
2021-10-24 01:10:00,94.0,4.8,78.0,-6.86
2021-10-24 01:11:00,39.0,1.81,-55.0,-2.99
2021-10-24 01:12:00,0.5,10.74,-38.5,8.93
2021-10-24 01:13:00,0.5,7.06,0.0,-3.68
2021-10-24 01:14:00,0.5,10.62,0.0,3.56
2021-10-24 01:15:00,41.0,21.1,40.5,10.48
2021-10-24 01:16:00,0.5,20.33,-40.5,-0.77
2021-10-24 01:17:00,21.0,0.96,20.5,-19.37
2021-10-24 01:18:00,1.0,2.88,-20.0,1.92
2021-10-24 01:19:00,0.5,0.43,-0.5,-2.45
2021-10-24 01:20:00,19.5,1.99,19.0,1.56
2021-10-24 01:21:00,27.5,4.54,8.0,2.55
2021-10-24 01:22:00,0.5,2.11,-27.0,-2.43
2021-10-24 01:23:00,43.0,28.64,42.5,26.53
2021-10-24 01:24:00,0.5,31.89,-42.5,3.25
2021-10-24 01:25:00,0.5,0.97,0.0,-30.92
2021-10-24 01:26:00,0.5,3.4,0.0,2.43
2021-10-24 01:27:00,10.5,11.42,10.0,8.02
2021-10-24 01:28:00,5.0,9.53,-5.5,-1.89
2021-10-24 01:29:00,34.5,7.7,29.5,-1.83
2021-10-24 01:30:00,20.5,4.02,-14.0,-3.68
2021-10-24 01:31:00,29.0,12.61,8.5,8.59
2021-10-24 01:32:00,15.5,3.26,-13.5,-9.35
2021-10-24 01:33:00,13.5,11.61,-2.0,8.35
2021-10-24 01:34:00,20.5,14.84,7.0,3.23
2021-10-24 01:35:00,37.5,2.7,17.0,-12.14
2021-10-24 01:36:00,24.0,15.4,-13.5,12.7
2021-10-24 01:37:00,150.0,46.22,126.0,30.82
2021-10-24 01:38:00,29.5,49.06,-120.5,2.84
2021-10-24 01:39:00,46.0,2.7,16.5,-46.36
2021-10-24 01:40:00,1.0,4.08,-45.0,1.38
2021-10-24 01:41:00,32.0,22.43,31.0,18.35
2021-10-24 01:42:00,69.5,9.78,37.5,-12.65
2021-10-24 01:43:00,0.5,10.84,-69.0,1.06
2021-10-24 01:44:00,0.5,1.98,0.0,-8.86
2021-10-24 01:45:00,2.5,2.13,2.0,0.15
2021-10-24 01:46:00,0.5,2.89,-2.0,0.76
2021-10-24 01:47:00,55.0,15.16,54.5,12.27
2021-10-24 01:48:00,47.0,12.14,-8.0,-3.02
2021-10-24 01:49:00,0.5,5.27,-46.5,-6.87
2021-10-24 01:50:00,0.5,19.39,0.0,14.12
2021-10-24 01:51:00,0.5,19.31,0.0,-0.08
2021-10-24 01:52:00,0.5,2.47,0.0,-16.84
2021-10-24 01:53:00,0.5,1.05,0.0,-1.42
2021-10-24 01:54:00,29.0,7.4,28.5,6.35
2021-10-24 01:55:00,23.5,2.84,-5.5,-4.56
2021-10-24 01:56:00,18.5,4.14,-5.0,1.3
2021-10-24 01:57:00,0.5,2.19,-18.0,-1.95
2021-10-24 01:58:00,0.5,13.77,0.0,11.58
2021-10-24 01:59:00,27.0,9.14,26.5,-4.63
2021-10-24 02:00:00,0.5,6.5,-26.5,-2.64
2021-10-24 02:01:00,49.5,6.18,49.0,-0.32
2021-10-24 02:02:00,25.5,5.35,-24.0,-0.83
2021-10-24 02:03:00,21.5,0.04,-4.0,-5.31
2021-10-24 02:04:00,0.5,1.76,-21.0,1.72
2021-10-24 02:05:00,0.5,1.89,0.0,0.13
2021-10-24 02:06:00,0.5,0.11,0.0,-1.78
2021-10-24 02:07:00,0.5,0.89,0.0,0.78
2021-10-24 02:08:00,28.0,2.14,27.5,1.25
2021-10-24 02:09:00,53.0,6.93,25.0,4.79
2021-10-24 02:10:00,44.5,3.06,-8.5,-3.87
2021-10-24 02:11:00,94.0,23.8,49.5,20.74
2021-10-24 02:12:00,36.5,15.46,-57.5,-8.34
2021-10-24 02:13:00,28.0,7.97,-8.5,-7.49
2021-10-24 02:14:00,21.0,10.31,-7.0,2.34
2021-10-24 02:15:00,0.5,11.34,-20.5,1.03
2021-10-24 02:16:00,30.0,2.35,29.5,-8.99
2021-10-24 02:17:00,9.5,2.33,-20.5,-0.02
2021-10-24 02:18:00,0.5,2.91,-9.0,0.58
2021-10-24 02:19:00,9.5,0.88,9.0,-2.03
2021-10-24 02:20:00,12.0,15.14,2.5,14.26
2021-10-24 02:21:00,0.5,15.18,-11.5,0.04
2021-10-24 02:22:00,12.5,2.21,12.0,-12.97
2021-10-24 02:23:00,0.5,3.69,-12.0,1.48
2021-10-24 02:24:00,0.5,2.49,0.0,-1.2
2021-10-24 02:25:00,20.0,1.94,19.5,-0.55
2021-10-24 02:26:00,0.5,2.29,-19.5,0.35
2021-10-24 02:27:00,0.5,0.43,0.0,-1.86
2021-10-24 02:28:00,0.5,0.91,0.0,0.48
2021-10-24 02:29:00,49.5,17.99,49.0,17.08
2021-10-24 02:30:00,10.0,2.14,-39.5,-15.85
2021-10-24 02:31:00,28.5,11.66,18.5,9.52
2021-10-24 02:32:00,23.5,6.99,-5.0,-4.67
2021-10-24 02:33:00,5.5,2.63,-18.0,-4.36
2021-10-24 02:34:00,25.5,2.42,20.0,-0.21
2021-10-24 02:35:00,35.5,12.06,10.0,9.64
2021-10-24 02:36:00,38.5,3.38,3.0,-8.68
2021-10-24 02:37:00,30.0,6.37,-8.5,2.99
2021-10-24 02:38:00,30.0,7.88,0.0,1.51
2021-10-24 02:39:00,0.5,8.13,-29.5,0.25
2021-10-24 02:40:00,0.5,4.68,0.0,-3.45
2021-10-24 02:41:00,0.5,1.13,0.0,-3.55
2021-10-24 02:42:00,0.5,0.53,0.0,-0.6
2021-10-24 02:43:00,15.5,0.04,15.0,-0.49
2021-10-24 02:44:00,26.5,1.85,11.0,1.81
2021-10-24 02:45:00,31.0,10.33,4.5,8.48
2021-10-24 02:46:00,0.5,13.71,-30.5,3.38
2021-10-24 02:47:00,0.5,4.6,0.0,-9.11
2021-10-24 02:48:00,0.5,2.02,0.0,-2.58
2021-10-24 02:49:00,0.5,2.54,0.0,0.52
2021-10-24 02:50:00,0.5,7.81,0.0,5.27
2021-10-24 02:51:00,0.5,0.21,0.0,-7.6
2021-10-24 02:52:00,0.5,1.01,0.0,0.8
2021-10-24 02:53:00,0.5,4.35,0.0,3.34
2021-10-24 02:54:00,0.5,2.96,0.0,-1.39
2021-10-24 02:55:00,0.5,3.46,0.0,0.5
2021-10-24 02:56:00,0.5,4.87,0.0,1.41
2021-10-24 02:57:00,0.5,4.49,0.0,-0.38
2021-10-24 02:58:00,0.5,2.38,0.0,-2.11
2021-10-24 02:59:00,0.5,0.22,0.0,-2.16
2021-10-24 03:00:00,0.5,0.53,0.0,0.31
2021-10-24 03:01:00,0.5,1.42,0.0,0.89
2021-10-24 03:02:00,0.5,0.63,0.0,-0.79
2021-10-24 03:03:00,0.5,7.3,0.0,6.67
2021-10-24 03:04:00,0.5,7.81,0.0,0.51
2021-10-24 03:05:00,0.5,7.16,0.0,-0.65
2021-10-24 03:06:00,0.5,2.8,0.0,-4.36
2021-10-24 03:07:00,0.5,5.4,0.0,2.6
2021-10-24 03:08:00,0.5,11.86,0.0,6.46
2021-10-24 03:09:00,0.5,6.13,0.0,-5.73
2021-10-24 03:10:00,0.5,4.88,0.0,-1.25
2021-10-24 03:11:00,0.5,1.1,0.0,-3.78
2021-10-24 03:12:00,188.5,39.41,188.0,38.31
2021-10-24 03:13:00,112.5,8.45,-76.0,-30.96
2021-10-24 03:14:00,38.0,8.33,-74.5,-0.12
