timestamp,price_volatility,volume_volatility,change_price_volatility,change_volume_volatility
2023-07-01 00:00:00,17.9,,,
2023-07-01 00:01:00,20.9,10.07,3.0,
2023-07-01 00:02:00,25.1,11.18,4.2,1.11
2023-07-01 00:03:00,16.4,15.69,-8.7,4.51
2023-07-01 00:04:00,24.7,32.5,8.3,16.81
2023-07-01 00:05:00,49.6,48.87,24.9,16.37
2023-07-01 00:06:00,50.8,417.81,1.2,368.94
2023-07-01 00:07:00,116.7,687.17,65.9,269.36
2023-07-01 00:08:00,50.0,670.01,-66.7,-17.16
2023-07-01 00:09:00,52.8,206.82,2.8,-463.19
2023-07-01 00:10:00,48.8,9.37,-4.0,-197.45
2023-07-01 00:11:00,21.3,281.55,-27.5,272.18
2023-07-01 00:12:00,27.7,60.59,6.4,-220.96
2023-07-01 00:13:00,32.4,22.31,4.7,-38.28
2023-07-01 00:14:00,42.3,12.63,9.9,-9.68
2023-07-01 00:15:00,45.7,68.41,3.4,55.78
2023-07-01 00:16:00,51.0,148.54,5.3,80.13
2023-07-01 00:17:00,14.6,88.8,-36.4,-59.74
2023-07-01 00:18:00,33.7,7.85,19.1,-80.95
2023-07-01 00:19:00,28.5,28.71,-5.2,20.86
2023-07-01 00:20:00,21.1,61.81,-7.4,33.1
2023-07-01 00:21:00,31.8,71.04,10.7,9.23
2023-07-01 00:22:00,10.1,43.56,-21.7,-27.48
2023-07-01 00:23:00,1.7,15.11,-8.4,-28.45
2023-07-01 00:24:00,23.2,8.77,21.5,-6.34
2023-07-01 00:25:00,44.0,7.95,20.8,-0.82
2023-07-01 00:26:00,17.1,29.29,-26.9,21.34
2023-07-01 00:27:00,21.9,131.81,4.8,102.52
2023-07-01 00:28:00,37.7,129.57,15.8,-2.24
2023-07-01 00:29:00,29.5,98.93,-8.2,-30.64
2023-07-01 00:30:00,26.7,121.78,-2.8,22.85
2023-07-01 00:31:00,19.6,29.31,-7.1,-92.47
2023-07-01 00:32:00,28.2,35.61,8.6,6.3
2023-07-01 00:33:00,24.0,11.77,-4.2,-23.84
2023-07-01 00:34:00,14.8,12.26,-9.2,0.49
2023-07-01 00:35:00,30.0,0.03,15.2,-12.23
2023-07-01 00:36:00,29.4,21.13,-0.6,21.1
2023-07-01 00:37:00,74.7,201.43,45.3,180.3
2023-07-01 00:38:00,67.8,46.47,-6.9,-154.96
2023-07-01 00:39:00,15.7,174.4,-52.1,127.93
2023-07-01 00:40:00,27.9,51.44,12.2,-122.96
2023-07-01 00:41:00,10.7,61.7,-17.2,10.26
2023-07-01 00:42:00,14.0,16.76,3.3,-44.94
2023-07-01 00:43:00,20.8,40.97,6.8,24.21
2023-07-01 00:44:00,18.0,37.91,-2.8,-3.06
2023-07-01 00:45:00,19.7,26.79,1.7,-11.12
2023-07-01 00:46:00,41.1,200.33,21.4,173.54
2023-07-01 00:47:00,15.8,79.87,-25.3,-120.46
2023-07-01 00:48:00,32.0,89.57,16.2,9.7
2023-07-01 00:49:00,13.3,131.98,-18.7,42.41
2023-07-01 00:50:00,0.1,165.17,-13.2,33.19
2023-07-01 00:51:00,26.0,49.17,25.9,-116.0
2023-07-01 00:52:00,20.6,14.71,-5.4,-34.46
2023-07-01 00:53:00,5.9,23.19,-14.7,8.48
2023-07-01 00:54:00,19.2,48.26,13.3,25.07
2023-07-01 00:55:00,13.7,43.63,-5.5,-4.63
2023-07-01 00:56:00,14.9,9.04,1.2,-34.59
2023-07-01 00:57:00,21.9,5.14,7.0,-3.9
2023-07-01 00:58:00,13.7,6.96,-8.2,1.82
2023-07-01 00:59:00,27.7,98.94,14.0,91.98
2023-07-01 01:00:00,32.6,37.63,4.9,-61.31
2023-07-01 01:01:00,28.2,54.75,-4.4,17.12
2023-07-01 01:02:00,15.0,18.22,-13.2,-36.53
2023-07-01 01:03:00,23.6,92.36,8.6,74.14
2023-07-01 01:04:00,18.9,62.24,-4.7,-30.12
2023-07-01 01:05:00,17.6,20.55,-1.3,-41.69
2023-07-01 01:06:00,15.2,38.01,-2.4,17.46
2023-07-01 01:07:00,17.4,4.62,2.2,-33.39
2023-07-01 01:08:00,22.8,19.15,5.4,14.53
2023-07-01 01:09:00,27.3,9.1,4.5,-10.05
2023-07-01 01:10:00,20.0,15.37,-7.3,6.27
2023-07-01 01:11:00,16.5,4.95,-3.5,-10.42
2023-07-01 01:12:00,23.1,8.12,6.6,3.17
2023-07-01 01:13:00,13.6,5.22,-9.5,-2.9
2023-07-01 01:14:00,8.7,33.51,-4.9,28.29
2023-07-01 01:15:00,6.9,24.91,-1.8,-8.6
2023-07-01 01:16:00,19.3,36.12,12.4,11.21
2023-07-01 01:17:00,15.0,10.0,-4.3,-26.12
2023-07-01 01:18:00,16.7,15.93,1.7,5.93
2023-07-01 01:19:00,22.3,57.58,5.6,41.65
2023-07-01 01:20:00,22.2,5.34,-0.1,-52.24
2023-07-01 01:21:00,17.8,44.06,-4.4,38.72
2023-07-01 01:22:00,25.1,28.42,7.3,-15.64
2023-07-01 01:23:00,16.4,35.26,-8.7,6.84
2023-07-01 01:24:00,28.3,33.16,11.9,-2.1
2023-07-01 01:25:00,10.5,43.61,-17.8,10.45
2023-07-01 01:26:00,10.3,6.62,-0.2,-36.99
2023-07-01 01:27:00,31.7,159.82,21.4,153.2
2023-07-01 01:28:00,68.5,209.84,36.8,50.02
2023-07-01 01:29:00,76.4,242.35,7.9,32.51
2023-07-01 01:30:00,43.4,23.87,-33.0,-218.48
2023-07-01 01:31:00,43.7,86.54,0.3,62.67
2023-07-01 01:32:00,19.9,145.56,-23.8,59.02
2023-07-01 01:33:00,12.3,51.83,-7.6,-93.73
2023-07-01 01:34:00,10.7,7.91,-1.6,-43.92
2023-07-01 01:35:00,15.5,50.12,4.8,42.21
2023-07-01 01:36:00,8.7,28.38,-6.8,-21.74
2023-07-01 01:37:00,9.8,5.12,1.1,-23.26
2023-07-01 01:38:00,28.1,70.98,18.3,65.86
2023-07-01 01:39:00,17.4,88.45,-10.7,17.47
2023-07-01 01:40:00,25.8,92.16,8.4,3.71
2023-07-01 01:41:00,23.2,39.11,-2.6,-53.05
2023-07-01 01:42:00,21.8,27.56,-1.4,-11.55
2023-07-01 01:43:00,3.7,7.21,-18.1,-20.35
2023-07-01 01:44:00,16.9,4.43,13.2,-2.78
2023-07-01 01:45:00,25.4,2.51,8.5,-1.92
2023-07-01 01:46:00,11.6,20.26,-13.8,17.75
2023-07-01 01:47:00,7.5,14.7,-4.1,-5.56
2023-07-01 01:48:00,7.2,22.58,-0.3,7.88
2023-07-01 01:49:00,14.1,8.75,6.9,-13.83
2023-07-01 01:50:00,17.4,0.43,3.3,-8.32
2023-07-01 01:51:00,6.4,12.84,-11.0,12.41
2023-07-01 01:52:00,8.0,6.28,1.6,-6.56
2023-07-01 01:53:00,4.3,0.95,-3.7,-5.33
2023-07-01 01:54:00,0.1,5.04,-4.2,4.09
2023-07-01 01:55:00,5.1,3.79,5.0,-1.25
2023-07-01 01:56:00,86.8,424.76,81.7,420.97
2023-07-01 01:57:00,41.9,63.15,-44.9,-361.61
2023-07-01 01:58:00,33.4,47.79,-8.5,-15.36
2023-07-01 01:59:00,41.8,22.6,8.4,-25.19
2023-07-01 02:00:00,28.9,445.16,-12.9,422.56
2023-07-01 02:01:00,41.5,200.52,12.6,-244.64
2023-07-01 02:02:00,35.3,243.37,-6.2,42.85
2023-07-01 02:03:00,32.9,86.07,-2.4,-157.3
2023-07-01 02:04:00,22.9,83.18,-10.0,-2.89
2023-07-01 02:05:00,6.4,30.65,-16.5,-52.53
2023-07-01 02:06:00,28.0,19.54,21.6,-11.11
2023-07-01 02:07:00,16.2,37.96,-11.8,18.42
2023-07-01 02:08:00,16.2,81.86,0.0,43.9
2023-07-01 02:09:00,12.6,66.79,-3.6,-15.07
2023-07-01 02:10:00,14.4,22.5,1.8,-44.29
2023-07-01 02:11:00,11.1,6.4,-3.3,-16.1
2023-07-01 02:12:00,16.3,55.32,5.2,48.92
2023-07-01 02:13:00,24.0,2.06,7.7,-53.26
2023-07-01 02:14:00,6.5,39.7,-17.5,37.64
2023-07-01 02:15:00,9.3,26.46,2.8,-13.24
2023-07-01 02:16:00,28.7,122.19,19.4,95.73
2023-07-01 02:17:00,15.2,88.72,-13.5,-33.47
2023-07-01 02:18:00,8.6,43.0,-6.6,-45.72
2023-07-01 02:19:00,8.3,14.62,-0.3,-28.38
2023-07-01 02:20:00,1.4,7.04,-6.9,-7.58
2023-07-01 02:21:00,25.5,76.18,24.1,69.14
2023-07-01 02:22:00,21.0,50.75,-4.5,-25.43
2023-07-01 02:23:00,30.8,111.29,9.8,60.54
2023-07-01 02:24:00,25.6,191.52,-5.2,80.23
2023-07-01 02:25:00,13.7,20.39,-11.9,-171.13
2023-07-01 02:26:00,3.1,55.74,-10.6,35.35
2023-07-01 02:27:00,10.9,14.76,7.8,-40.98
2023-07-01 02:28:00,9.7,8.13,-1.2,-6.63
2023-07-01 02:29:00,6.5,3.13,-3.2,-5.0
2023-07-01 02:30:00,8.0,1.75,1.5,-1.38
2023-07-01 02:31:00,10.0,17.9,2.0,16.15
2023-07-01 02:32:00,25.8,22.38,15.8,4.48
2023-07-01 02:33:00,16.9,1.13,-8.9,-21.25
2023-07-01 02:34:00,2.3,3.56,-14.6,2.43
2023-07-01 02:35:00,37.1,9.71,34.8,6.15
2023-07-01 02:36:00,7.2,32.35,-29.9,22.64
2023-07-01 02:37:00,32.7,1.79,25.5,-30.56
2023-07-01 02:38:00,15.3,13.65,-17.4,11.86
2023-07-01 02:39:00,12.6,94.06,-2.7,80.41
2023-07-01 02:40:00,32.3,74.99,19.7,-19.07
2023-07-01 02:41:00,49.1,137.09,16.8,62.1
2023-07-01 02:42:00,20.1,264.83,-29.0,127.74
2023-07-01 02:43:00,17.5,12.15,-2.6,-252.68
2023-07-01 02:44:00,6.7,25.74,-10.8,13.59
2023-07-01 02:45:00,14.9,6.81,8.2,-18.93
2023-07-01 02:46:00,2.0,2.19,-12.9,-4.62
2023-07-01 02:47:00,8.2,0.51,6.2,-1.68
2023-07-01 02:48:00,9.6,50.53,1.4,50.02
2023-07-01 02:49:00,7.6,52.2,-2.0,1.67
2023-07-01 02:50:00,10.6,21.2,3.0,-31.0
2023-07-01 02:51:00,23.0,152.93,12.4,131.73
2023-07-01 02:52:00,8.9,107.69,-14.1,-45.24
2023-07-01 02:53:00,29.7,2.29,20.8,-105.4
2023-07-01 02:54:00,1.4,51.04,-28.3,48.75
2023-07-01 02:55:00,20.7,28.13,19.3,-22.91
2023-07-01 02:56:00,12.8,52.18,-7.9,24.05
2023-07-01 02:57:00,0.2,78.41,-12.6,26.23
2023-07-01 02:58:00,6.3,18.22,6.1,-60.19
2023-07-01 02:59:00,7.7,18.03,1.4,-0.19
2023-07-01 03:00:00,10.2,14.24,2.5,-3.79
2023-07-01 03:01:00,9.0,21.67,-1.2,7.43
2023-07-01 03:02:00,2.8,5.21,-6.2,-16.46
2023-07-01 03:03:00,9.3,2.51,6.5,-2.7
2023-07-01 03:04:00,0.1,7.22,-9.2,4.71
2023-07-01 03:05:00,7.4,17.38,7.3,10.16
2023-07-01 03:06:00,13.7,2.02,6.3,-15.36
2023-07-01 03:07:00,12.8,29.4,-0.9,27.38
2023-07-01 03:08:00,4.9,24.16,-7.9,-5.24
2023-07-01 03:09:00,20.5,86.41,15.6,62.25
2023-07-01 03:10:00,5.7,65.26,-14.8,-21.15
2023-07-01 03:11:00,1.2,11.68,-4.5,-53.58
2023-07-01 03:12:00,21.6,21.96,20.4,10.28
2023-07-01 03:13:00,11.8,10.19,-9.8,-11.77
2023-07-01 03:14:00,1.7,40.44,-10.1,30.25
2023-07-01 03:15:00,0.1,3.84,-1.6,-36.6
2023-07-01 03:16:00,0.1,1.17,0.0,-2.67
2023-07-01 03:17:00,0.1,0.51,0.0,-0.66
2023-07-01 03:18:00,1.8,5.25,1.7,4.74
2023-07-01 03:19:00,0.1,2.53,-1.7,-2.72
2023-07-01 03:20:00,10.0,48.48,9.9,45.95
2023-07-01 03:21:00,0.1,43.38,-9.9,-5.1
2023-07-01 03:22:00,0.1,14.62,0.0,-28.76
2023-07-01 03:23:00,0.1,21.43,0.0,6.81
2023-07-01 03:24:00,16.3,46.49,16.2,25.06
2023-07-01 03:25:00,2.5,36.37,-13.8,-10.12
2023-07-01 03:26:00,2.9,8.42,0.4,-27.95
2023-07-01 03:27:00,6.4,15.52,3.5,7.1
2023-07-01 03:28:00,10.8,39.54,4.4,24.02
2023-07-01 03:29:00,2.1,51.33,-8.7,11.79
2023-07-01 03:30:00,5.2,15.61,3.1,-35.72
2023-07-01 03:31:00,5.1,29.1,-0.1,13.49
2023-07-01 03:32:00,0.1,44.75,-5.0,15.65
2023-07-01 03:33:00,2.5,29.65,2.4,-15.1
2023-07-01 03:34:00,0.1,25.61,-2.4,-4.04
2023-07-01 03:35:00,4.8,51.17,4.7,25.56
2023-07-01 03:36:00,9.1,12.27,4.3,-38.9
2023-07-01 03:37:00,2.6,54.1,-6.5,41.83
2023-07-01 03:38:00,17.6,84.05,15.0,29.95
2023-07-01 03:39:00,3.1,91.75,-14.5,7.7
2023-07-01 03:40:00,12.9,67.23,9.8,-24.52
2023-07-01 03:41:00,0.1,73.55,-12.8,6.32
2023-07-01 03:42:00,0.7,17.15,0.6,-56.4
2023-07-01 03:43:00,0.5,20.58,-0.2,3.43
2023-07-01 03:44:00,5.1,31.57,4.6,10.99
2023-07-01 03:45:00,6.8,1.39,1.7,-30.18
2023-07-01 03:46:00,2.9,24.27,-3.9,22.88
2023-07-01 03:47:00,7.2,24.62,4.3,0.35
2023-07-01 03:48:00,28.5,64.95,21.3,40.33
2023-07-01 03:49:00,14.9,87.97,-13.6,23.02
2023-07-01 03:50:00,9.2,5.1,-5.7,-82.87
2023-07-01 03:51:00,5.8,2.61,-3.4,-2.49
2023-07-01 03:52:00,0.1,19.96,-5.7,17.35
2023-07-01 03:53:00,4.0,25.73,3.9,5.77
2023-07-01 03:54:00,0.1,2.84,-3.9,-22.89
2023-07-01 03:55:00,0.1,15.69,0.0,12.85
2023-07-01 03:56:00,0.1,7.67,0.0,-8.02
2023-07-01 03:57:00,9.0,6.4,8.9,-1.27
2023-07-01 03:58:00,12.0,3.87,3.0,-2.53
2023-07-01 03:59:00,45.0,153.56,33.0,149.69
2023-07-01 04:00:00,0.1,155.61,-44.9,2.05
