timestamp,price_volatility,volume_volatility,change_price_volatility,change_volume_volatility
2022-08-18 00:00:00,10.0,,,
2022-08-18 00:01:00,16.5,47.78,6.5,
2022-08-18 00:02:00,20.5,131.7,4.0,83.92
2022-08-18 00:03:00,7.5,183.45,-13.0,51.75
2022-08-18 00:04:00,7.5,14.07,0.0,-169.38
2022-08-18 00:05:00,63.0,847.42,55.5,833.35
2022-08-18 00:06:00,36.0,695.7,-27.0,-151.72
2022-08-18 00:07:00,64.0,1212.22,28.0,516.52
2022-08-18 00:08:00,39.0,1091.18,-25.0,-121.04
2022-08-18 00:09:00,23.5,69.79,-15.5,-1021.39
2022-08-18 00:10:00,48.5,60.13,25.0,-9.66
2022-08-18 00:11:00,62.5,165.04,14.0,104.91
2022-08-18 00:12:00,22.5,186.97,-40.0,21.93
2022-08-18 00:13:00,26.0,128.71,3.5,-58.26
2022-08-18 00:14:00,14.5,94.6,-11.5,-34.11
2022-08-18 00:15:00,13.0,24.03,-1.5,-70.57
2022-08-18 00:16:00,25.5,14.85,12.5,-9.18
2022-08-18 00:17:00,25.5,176.27,0.0,161.42
2022-08-18 00:18:00,20.5,101.65,-5.0,-74.62
2022-08-18 00:19:00,10.5,81.63,-10.0,-20.02
2022-08-18 00:20:00,18.0,8.39,7.5,-73.24
2022-08-18 00:21:00,20.0,27.58,2.0,19.19
2022-08-18 00:22:00,12.5,9.48,-7.5,-18.1
2022-08-18 00:23:00,6.5,2.78,-6.0,-6.7
2022-08-18 00:24:00,32.0,259.58,25.5,256.8
2022-08-18 00:25:00,12.5,189.09,-19.5,-70.49
2022-08-18 00:26:00,9.0,90.68,-3.5,-98.41
2022-08-18 00:27:00,17.5,12.26,8.5,-78.42
2022-08-18 00:28:00,16.5,392.8,-1.0,380.54
2022-08-18 00:29:00,44.5,47.44,28.0,-345.36
2022-08-18 00:30:00,13.5,379.2,-31.0,331.76
2022-08-18 00:31:00,25.5,34.06,12.0,-345.14
2022-08-18 00:32:00,24.5,53.11,-1.0,19.05
2022-08-18 00:33:00,14.5,32.25,-10.0,-20.86
2022-08-18 00:34:00,13.5,5.85,-1.0,-26.4
2022-08-18 00:35:00,16.0,221.54,2.5,215.69
2022-08-18 00:36:00,24.5,233.6,8.5,12.06
2022-08-18 00:37:00,13.0,0.9,-11.5,-232.7
2022-08-18 00:38:00,18.0,36.96,5.0,36.06
2022-08-18 00:39:00,28.5,78.75,10.5,41.79
2022-08-18 00:40:00,44.5,402.87,16.0,324.12
2022-08-18 00:41:00,50.0,140.72,5.5,-262.15
2022-08-18 00:42:00,28.0,190.29,-22.0,49.57
2022-08-18 00:43:00,119.0,2691.38,91.0,2501.09
2022-08-18 00:44:00,33.5,2322.29,-85.5,-369.09
2022-08-18 00:45:00,48.5,310.27,15.0,-2012.02
2022-08-18 00:46:00,43.5,12.65,-5.0,-297.62
2022-08-18 00:47:00,27.0,97.22,-16.5,84.57
2022-08-18 00:48:00,35.5,46.22,8.5,-51.0
2022-08-18 00:49:00,23.0,2.13,-12.5,-44.09
2022-08-18 00:50:00,23.0,38.81,0.0,36.68
2022-08-18 00:51:00,30.5,40.03,7.5,1.22
2022-08-18 00:52:00,23.5,16.67,-7.0,-23.36
2022-08-18 00:53:00,27.0,105.92,3.5,89.25
2022-08-18 00:54:00,29.5,29.71,2.5,-76.21
2022-08-18 00:55:00,15.0,9.77,-14.5,-19.94
2022-08-18 00:56:00,38.5,126.57,23.5,116.8
2022-08-18 00:57:00,35.5,70.75,-3.0,-55.82
2022-08-18 00:58:00,11.0,194.54,-24.5,123.79
2022-08-18 00:59:00,25.5,40.77,14.5,-153.77
2022-08-18 01:00:00,20.5,9.05,-5.0,-31.72
2022-08-18 01:01:00,20.0,23.64,-0.5,14.59
2022-08-18 01:02:00,20.5,43.4,0.5,19.76
2022-08-18 01:03:00,21.5,2.06,1.0,-41.34
2022-08-18 01:04:00,5.5,66.39,-16.0,64.33
2022-08-18 01:05:00,21.5,72.16,16.0,5.77
2022-08-18 01:06:00,22.0,26.83,0.5,-45.33
2022-08-18 01:07:00,14.0,21.29,-8.0,-5.54
2022-08-18 01:08:00,11.0,73.28,-3.0,51.99
2022-08-18 01:09:00,8.5,3.06,-2.5,-70.22
2022-08-18 01:10:00,10.0,13.29,1.5,10.23
2022-08-18 01:11:00,10.0,13.9,0.0,0.61
2022-08-18 01:12:00,14.0,30.39,4.0,16.49
2022-08-18 01:13:00,12.0,37.04,-2.0,6.65
2022-08-18 01:14:00,10.0,20.5,-2.0,-16.54
2022-08-18 01:15:00,17.0,1.02,7.0,-19.48
2022-08-18 01:16:00,4.0,14.69,-13.0,13.67
2022-08-18 01:17:00,10.5,48.43,6.5,33.74
2022-08-18 01:18:00,21.5,11.62,11.0,-36.81
2022-08-18 01:19:00,10.5,75.29,-11.0,63.67
2022-08-18 01:20:00,13.0,42.26,2.5,-33.03
2022-08-18 01:21:00,26.0,2.48,13.0,-39.78
2022-08-18 01:22:00,18.0,1.96,-8.0,-0.52
2022-08-18 01:23:00,4.5,62.32,-13.5,60.36
2022-08-18 01:24:00,12.5,46.63,8.0,-15.69
2022-08-18 01:25:00,8.0,2.04,-4.5,-44.59
2022-08-18 01:26:00,5.0,22.41,-3.0,20.37
2022-08-18 01:27:00,6.5,30.51,1.5,8.1
2022-08-18 01:28:00,17.0,17.76,10.5,-12.75
2022-08-18 01:29:00,11.5,12.97,-5.5,-4.79
2022-08-18 01:30:00,18.5,150.7,7.0,137.73
2022-08-18 01:31:00,6.5,101.62,-12.0,-49.08
2022-08-18 01:32:00,51.0,535.75,44.5,434.13
2022-08-18 01:33:00,46.0,477.35,-5.0,-58.4
2022-08-18 01:34:00,25.0,889.75,-21.0,412.4
2022-08-18 01:35:00,23.0,40.74,-2.0,-849.01
2022-08-18 01:36:00,15.0,3.25,-8.0,-37.49
2022-08-18 01:37:00,8.0,80.63,-7.0,77.38
2022-08-18 01:38:00,21.0,80.76,13.0,0.13
2022-08-18 01:39:00,16.0,79.29,-5.0,-1.47
2022-08-18 01:40:00,24.0,46.22,8.0,-33.07
2022-08-18 01:41:00,42.5,255.92,18.5,209.7
2022-08-18 01:42:00,18.5,233.6,-24.0,-22.32
2022-08-18 01:43:00,10.0,71.77,-8.5,-161.83
2022-08-18 01:44:00,10.0,6.19,0.0,-65.58
2022-08-18 01:45:00,19.0,58.8,9.0,52.61
2022-08-18 01:46:00,36.0,161.35,17.0,102.55
2022-08-18 01:47:00,16.0,95.94,-20.0,-65.41
2022-08-18 01:48:00,2.5,173.89,-13.5,77.95
2022-08-18 01:49:00,5.0,7.11,2.5,-166.78
2022-08-18 01:50:00,12.5,59.28,7.5,52.17
2022-08-18 01:51:00,48.5,478.25,36.0,418.97
2022-08-18 01:52:00,16.0,483.56,-32.5,5.31
2022-08-18 01:53:00,8.0,5.34,-8.0,-478.22
2022-08-18 01:54:00,7.0,58.11,-1.0,52.77
2022-08-18 01:55:00,12.5,8.03,5.5,-50.08
2022-08-18 01:56:00,5.0,1.21,-7.5,-6.82
2022-08-18 01:57:00,10.0,3.05,5.0,1.84
2022-08-18 01:58:00,38.5,98.62,28.5,95.57
2022-08-18 01:59:00,6.5,58.64,-32.0,-39.98
2022-08-18 02:00:00,4.0,69.13,-2.5,10.49
2022-08-18 02:01:00,32.5,206.29,28.5,137.16
2022-08-18 02:02:00,22.0,163.56,-10.5,-42.73
2022-08-18 02:03:00,18.5,29.66,-3.5,-133.9
2022-08-18 02:04:00,0.5,8.11,-18.0,-21.55
2022-08-18 02:05:00,16.0,39.68,15.5,31.57
2022-08-18 02:06:00,41.5,107.56,25.5,67.88
2022-08-18 02:07:00,11.5,120.0,-30.0,12.44
2022-08-18 02:08:00,15.0,31.35,3.5,-88.65
2022-08-18 02:09:00,5.5,13.27,-9.5,-18.08
2022-08-18 02:10:00,2.0,6.5,-3.5,-6.77
2022-08-18 02:11:00,5.5,21.71,3.5,15.21
2022-08-18 02:12:00,8.5,22.81,3.0,1.1
2022-08-18 02:13:00,8.5,2.26,0.0,-20.55
2022-08-18 02:14:00,6.0,26.09,-2.5,23.83
2022-08-18 02:15:00,11.0,9.26,5.0,-16.83
2022-08-18 02:16:00,9.0,13.84,-2.0,4.58
2022-08-18 02:17:00,5.5,6.42,-3.5,-7.42
2022-08-18 02:18:00,4.0,25.45,-1.5,19.03
2022-08-18 02:19:00,10.0,9.28,6.0,-16.17
2022-08-18 02:20:00,0.5,10.27,-9.5,0.99
2022-08-18 02:21:00,7.5,0.84,7.0,-9.43
2022-08-18 02:22:00,5.5,1.82,-2.0,0.98
2022-08-18 02:23:00,17.5,63.45,12.0,61.63
2022-08-18 02:24:00,4.5,63.28,-13.0,-0.17
2022-08-18 02:25:00,8.5,35.18,4.0,-28.1
2022-08-18 02:26:00,0.5,22.95,-8.0,-12.23
2022-08-18 02:27:00,2.0,6.23,1.5,-16.72
2022-08-18 02:28:00,2.0,31.96,0.0,25.73
2022-08-18 02:29:00,5.0,15.72,3.0,-16.24
2022-08-18 02:30:00,12.5,17.36,7.5,1.64
2022-08-18 02:31:00,4.0,1.26,-8.5,-16.1
2022-08-18 02:32:00,4.0,45.16,0.0,43.9
2022-08-18 02:33:00,12.5,3.79,8.5,-41.37
2022-08-18 02:34:00,36.5,149.16,24.0,145.37
2022-08-18 02:35:00,16.5,106.33,-20.0,-42.83
2022-08-18 02:36:00,17.0,11.23,0.5,-95.1
2022-08-18 02:37:00,4.0,26.71,-13.0,15.48
2022-08-18 02:38:00,3.5,1.8,-0.5,-24.91
2022-08-18 02:39:00,10.5,21.32,7.0,19.52
2022-08-18 02:40:00,19.0,65.72,8.5,44.4
2022-08-18 02:41:00,11.5,48.58,-7.5,-17.14
2022-08-18 02:42:00,5.5,57.47,-6.0,8.89
2022-08-18 02:43:00,3.5,48.51,-2.0,-8.96
2022-08-18 02:44:00,11.5,44.33,8.0,-4.18
2022-08-18 02:45:00,8.0,9.01,-3.5,-35.32
2022-08-18 02:46:00,22.5,56.8,14.5,47.79
2022-08-18 02:47:00,41.0,36.69,18.5,-20.11
2022-08-18 02:48:00,1.0,79.02,-40.0,42.33
2022-08-18 02:49:00,2.5,24.13,1.5,-54.89
2022-08-18 02:50:00,27.5,61.54,25.0,37.41
2022-08-18 02:51:00,8.0,46.25,-19.5,-15.29
2022-08-18 02:52:00,15.5,18.93,7.5,-27.32
2022-08-18 02:53:00,37.5,18.75,22.0,-0.18
2022-08-18 02:54:00,17.5,53.29,-20.0,34.54
2022-08-18 02:55:00,31.0,50.72,13.5,-2.57
2022-08-18 02:56:00,23.5,94.98,-7.5,44.26
2022-08-18 02:57:00,20.5,27.13,-3.0,-67.85
2022-08-18 02:58:00,16.0,28.14,-4.5,1.01
2022-08-18 02:59:00,61.5,283.97,45.5,255.83
2022-08-18 03:00:00,6.0,381.59,-55.5,97.62
2022-08-18 03:01:00,0.5,25.19,-5.5,-356.4
2022-08-18 03:02:00,14.0,51.63,13.5,26.44
2022-08-18 03:03:00,33.0,8.63,19.0,-43.0
2022-08-18 03:04:00,29.5,14.28,-3.5,5.65
2022-08-18 03:05:00,1.5,48.03,-28.0,33.75
2022-08-18 03:06:00,12.0,12.34,10.5,-35.69
2022-08-18 03:07:00,9.0,29.85,-3.0,17.51
2022-08-18 03:08:00,2.5,1.32,-6.5,-28.53
2022-08-18 03:09:00,16.5,69.4,14.0,68.08
2022-08-18 03:10:00,21.0,38.78,4.5,-30.62
2022-08-18 03:11:00,27.5,8.75,6.5,-30.03
2022-08-18 03:12:00,5.5,12.72,-22.0,3.97
2022-08-18 03:13:00,8.0,11.58,2.5,-1.14
2022-08-18 03:14:00,13.5,6.57,5.5,-5.01
2022-08-18 03:15:00,3.0,3.08,-10.5,-3.49
2022-08-18 03:16:00,15.0,31.95,12.0,28.87
2022-08-18 03:17:00,35.0,6.22,20.0,-25.73
2022-08-18 03:18:00,22.5,35.8,-12.5,29.58
2022-08-18 03:19:00,9.5,49.93,-13.0,14.13
2022-08-18 03:20:00,36.0,1.41,26.5,-48.52
2022-08-18 03:21:00,2.0,15.12,-34.0,13.71
2022-08-18 03:22:00,0.5,35.83,-1.5,20.71
2022-08-18 03:23:00,0.5,0.82,0.0,-35.01
2022-08-18 03:24:00,15.0,38.74,14.5,37.92
2022-08-18 03:25:00,7.5,0.45,-7.5,-38.29
2022-08-18 03:26:00,3.0,15.42,-4.5,14.97
2022-08-18 03:27:00,0.5,21.46,-2.5,6.04
2022-08-18 03:28:00,7.5,29.58,7.0,8.12
2022-08-18 03:29:00,2.0,34.03,-5.5,4.45
2022-08-18 03:30:00,29.0,34.06,27.0,0.03
2022-08-18 03:31:00,18.5,36.62,-10.5,2.56
2022-08-18 03:32:00,4.0,68.45,-14.5,31.83
2022-08-18 03:33:00,0.5,20.95,-3.5,-47.5
2022-08-18 03:34:00,6.5,27.3,6.0,6.35
2022-08-18 03:35:00,0.5,45.52,-6.0,18.22
2022-08-18 03:36:00,56.5,265.26,56.0,219.74
2022-08-18 03:37:00,15.0,222.9,-41.5,-42.36
2022-08-18 03:38:00,16.5,21.77,1.5,-201.13
2022-08-18 03:39:00,12.5,14.01,-4.0,-7.76
2022-08-18 03:40:00,41.5,241.62,29.0,227.61
