startTime,openPrice,highPrice,lowPrice,closePrice,volume,turnover
1691951400000,29394.8,29394.8,29394.7,29394.8,1.405,41299.5688
1691951460000,29394.8,29394.8,29394.7,29394.7,9.514,279661.2392
1691951520000,29394.7,29394.8,29394.7,29394.8,8.298,243917.7542
1691951580000,29394.8,29394.8,29394.7,29394.7,0.208,6114.1009
1691951640000,29394.7,29394.8,29394.7,29394.7,0.324,9523.8884
1691951700000,29394.7,29394.8,29394.7,29394.8,0.485,14256.4524
1691951760000,29394.8,29394.8,29394.7,29394.8,1.485,43651.2609
1691951820000,29394.8,29394.8,29394.7,29394.8,1.503,44180.3735
1691951880000,29394.8,29394.8,29394.7,29394.7,0.311,9141.7767
1691951940000,29394.7,29394.8,29394.7,29394.8,2.265,66579.0171
1691952000000,29394.8,29394.8,29394.7,29394.7,3.473,102088.1109
1691952060000,29394.7,29394.8,29394.7,29394.8,0.897,26367.0687
1691952120000,29394.8,29394.8,29394.7,29394.8,0.38,11170.0175
1691952180000,29394.8,29394.8,29394.7,29394.8,0.834,24515.2388
1691952240000,29394.8,29415,29394.7,29409.9,177.685,5225489.7407
1691952300000,29409.9,29413.6,29409.9,29413.6,25.202,741222.6925
1691952360000,29413.6,29417.4,29413.5,29417.3,21.764,640208.4073
1691952420000,29417.3,29417.4,29415,29415,38.404,1129729.5425
1691952480000,29415,29415.1,29415,29415,26.331,774528.717
1691952540000,29415,29415.1,29415,29415.1,4.933,145104.2249
1691952600000,29415.1,29415.1,29415,29415,6.136,180490.9147
1691952660000,29415,29423,29415,29423,42.602,1253313.0374
1691952720000,29423,29423.2,29417.6,29417.6,93.431,2748805.6992
1691952780000,29417.6,29417.8,29417.6,29417.7,8.647,254374.2218
1691952840000,29417.7,29417.8,29417.7,29417.8,4.157,122289.5552
1691952900000,29417.8,29417.8,29417.7,29417.8,2.227,65513.283
1691952960000,29417.8,29417.8,29417.7,29417.8,31.237,918921.0707
1691953020000,29417.8,29417.8,29415.9,29415.9,4.617,135820.3714
1691953080000,29415.9,29415.9,29414.3,29414.3,11.11,326802.4943
1691953140000,29414.3,29414.4,29411.4,29413.3,54.475,1602254.0044
1691953200000,29413.3,29416.3,29413.3,29416.3,19.402,570722.5547
1691953260000,29416.3,29416.6,29416.2,29416.5,12.473,366911.1906
1691953320000,29416.5,29424.3,29416.5,29424.3,56.213,1653824.7878
1691953380000,29424.3,29431.8,29424.2,29431.8,45.698,1344817.6244
1691953440000,29431.8,29431.8,29431.7,29431.8,14.543,428025.854
1691953500000,29431.8,29431.8,29431.7,29431.7,4.255,125232.1634
1691953560000,29431.7,29431.8,29423.7,29423.8,44.733,1316342.67
1691953620000,29423.8,29423.8,29423.7,29423.8,37.083,1091120.8259
1691953680000,29423.8,29423.8,29423.7,29423.8,21.424,630375.3889
1691953740000,29423.8,29424.8,29423.7,29424.8,45.222,1330616.4341
1691953800000,29424.8,29424.8,29424.7,29424.7,5.595,164631.5386
1691953860000,29424.7,29424.8,29424.7,29424.7,5.579,164160.762
1691953920000,29424.7,29424.8,29424.7,29424.8,5.72,168309.6717
1691953980000,29424.8,29424.8,29424.7,29424.7,3.755,110489.9905
1691954040000,29424.7,29424.8,29424.7,29424.8,2.367,69648.4988
1691954100000,29424.8,29424.8,29424.7,29424.7,4.499,132382.1128
1691954160000,29424.7,29424.8,29424.7,29424.8,9.841,289569.1377
1691954220000,29424.8,29424.8,29424.7,29424.7,9.396,276474.5653
1691954280000,29424.7,29424.8,29424.7,29424.8,1.12,32955.728
1691954340000,29424.8,29424.8,29424.7,29424.8,4.509,132676.114
1691954400000,29424.8,29424.8,29424.7,29424.7,10.439,307164.6244
1691954460000,29424.7,29424.9,29424.7,29424.9,14.042,413183.207
1691954520000,29424.9,29425,29424.9,29425,10.542,310198.3444
1691954580000,29425,29429.7,29424.9,29429.7,42.869,1261567.6684
1691954640000,29429.7,29429.8,29429.6,29429.7,25.32,745160.4796
1691954700000,29429.7,29433.2,29429.7,29433.2,41.6,1224340.0775
1691954760000,29433.2,29433.2,29433.1,29433.1,6.552,192845.8542
1691954820000,29433.1,29433.2,29433.1,29433.2,42.377,1247290.6876
1691954880000,29433.2,29433.2,29433.1,29433.1,3.418,100602.6355
1691954940000,29433.1,29433.2,29433.1,29433.1,15.763,463954.1725
1691955000000,29433.1,29433.2,29433.1,29433.1,4.968,146224.0798
1691955060000,29433.1,29433.2,29433.1,29433.1,14.527,427574.7282
1691955120000,29433.1,29433.2,29432.7,29432.8,17.163,505158.2651
1691955180000,29432.8,29432.8,29431,29431,13.768,405212.771
1691955240000,29431,29431.1,29431,29431.1,3.175,93443.6882
1691955300000,29431.1,29431.1,29431,29431.1,8.099,238361.7416
1691955360000,29431.1,29431.1,29431,29431,2.276,66985.0042
1691955420000,29431,29431.1,29431,29431.1,6.311,185739.1336
1691955480000,29431.1,29431.3,29431,29431.3,7.851,231063.5547
1691955540000,29431.3,29433.9,29431.2,29433.9,8.235,242374.7681
1691955600000,29433.9,29434.9,29433.9,29434.8,13.857,407873.2032
1691955660000,29434.8,29435.5,29434.8,29435.4,8.616,253611.3608
1691955720000,29435.4,29438,29435.4,29438,14.419,424449.728
1691955780000,29438,29439,29437.9,29439,20.25,596127.1268
1691955840000,29439,29439.6,29438.9,29439.6,25.423,748427.7157
1691955900000,29439.6,29448,29439.6,29448,45.709,1345858.7135
1691955960000,29448,29448,29447.9,29448,10.309,303578.8799
1691956020000,29448,29448.9,29447.9,29448.9,18.205,536108.7637
1691956080000,29448.9,29456,29448.8,29455.9,97.562,2873291.0493
1691956140000,29455.9,29463.8,29455.9,29456.1,94.112,2772554.9662
1691956200000,29456.1,29456.2,29448.5,29448.5,31.307,922023.6277
1691956260000,29448.5,29451.2,29448.5,29451.2,8.763,258063.8748
1691956320000,29451.2,29451.2,29451.1,29451.1,8.391,247124.3273
1691956380000,29451.1,29451.2,29451.1,29451.2,10.753,316687.9696
1691956440000,29451.2,29451.2,29436.6,29436.7,91.703,2699943.1956
1691956500000,29436.7,29436.7,29435.3,29435.3,37.09,1091792.8926
1691956560000,29435.3,29435.3,29427.7,29427.7,58.172,1712120.4497
1691956620000,29427.7,29427.8,29427.7,29427.7,17.71,521164.71
1691956680000,29427.7,29427.8,29426.4,29426.4,11.313,332911.4028
1691956740000,29426.4,29426.5,29426.4,29426.4,5.971,175705.0866
1691956800000,29426.4,29432.4,29426.4,29432.3,30.527,898431.6223
1691956860000,29432.3,29432.4,29432.3,29432.3,14.448,425238.7261
1691956920000,29432.3,29432.4,29432.2,29432.2,15.575,458408.2937
1691956980000,29432.2,29432.2,29430.5,29430.5,11.573,340615.2776
1691957040000,29430.5,29430.6,29422.6,29422.6,24.942,733944.5953
1691957100000,29422.6,29422.7,29417,29417,19.784,582033.4686
1691957160000,29417,29417.1,29416.6,29416.6,8.655,254603.3419
1691957220000,29416.6,29416.7,29415.1,29415.1,18.877,555284.1983
1691957280000,29415.1,29415.2,29411,29411.1,45.21,1329743.3479
1691957340000,29411.1,29411.1,29411,29411,24.098,708747.6024
1691957400000,29411,29413.6,29409,29409,160.05,4707348.4046
1691957460000,29409,29409.1,29409,29409,8.058,236977.7586
1691957520000,29409,29409.1,29402.2,29402.3,132.096,3884215.7554
1691957580000,29402.3,29402.3,29402.2,29402.3,10.145,298285.4079
1691957640000,29402.3,29405.1,29402.2,29405.1,28.746,845221.4986
1691957700000,29405.1,29405.3,29405,29405.3,7.853,230918.2852
1691957760000,29405.3,29408.4,29405.3,29408.4,8.221,241753.2503
