timestamp,price_volatility,volume_volatility,change_price_volatility,change_volume_volatility
2022-08-04 00:00:00,10.0,,,
2022-08-04 00:01:00,6.5,48.41,-3.5,
2022-08-04 00:02:00,22.0,72.16,15.5,23.75
2022-08-04 00:03:00,28.5,44.1,6.5,-28.06
2022-08-04 00:04:00,16.5,7.08,-12.0,-37.02
2022-08-04 00:05:00,15.0,8.4,-1.5,1.32
2022-08-04 00:06:00,16.5,8.82,1.5,0.42
2022-08-04 00:07:00,18.5,23.82,2.0,15.0
2022-08-04 00:08:00,14.5,37.47,-4.0,13.65
2022-08-04 00:09:00,29.5,145.58,15.0,108.11
2022-08-04 00:10:00,16.5,106.25,-13.0,-39.33
2022-08-04 00:11:00,15.0,20.58,-1.5,-85.67
2022-08-04 00:12:00,14.5,31.65,-0.5,11.07
2022-08-04 00:13:00,22.5,43.78,8.0,12.13
2022-08-04 00:14:00,8.5,11.46,-14.0,-32.32
2022-08-04 00:15:00,14.5,6.61,6.0,-4.85
2022-08-04 00:16:00,15.0,51.47,0.5,44.86
2022-08-04 00:17:00,20.5,62.49,5.5,11.02
2022-08-04 00:18:00,5.5,154.15,-15.0,91.66
2022-08-04 00:19:00,16.0,36.44,10.5,-117.71
2022-08-04 00:20:00,23.5,77.8,7.5,41.36
2022-08-04 00:21:00,9.0,120.3,-14.5,42.5
2022-08-04 00:22:00,8.0,7.22,-1.0,-113.08
2022-08-04 00:23:00,17.5,20.43,9.5,13.21
2022-08-04 00:24:00,9.5,38.9,-8.0,18.47
2022-08-04 00:25:00,13.5,12.1,4.0,-26.8
2022-08-04 00:26:00,18.0,6.87,4.5,-5.23
2022-08-04 00:27:00,11.0,18.33,-7.0,11.46
2022-08-04 00:28:00,11.0,13.77,0.0,-4.56
2022-08-04 00:29:00,6.5,6.28,-4.5,-7.49
2022-08-04 00:30:00,23.0,66.05,16.5,59.77
2022-08-04 00:31:00,15.5,21.06,-7.5,-44.99
2022-08-04 00:32:00,17.0,21.28,1.5,0.22
2022-08-04 00:33:00,24.5,87.09,7.5,65.81
2022-08-04 00:34:00,19.5,43.75,-5.0,-43.34
2022-08-04 00:35:00,16.5,46.12,-3.0,2.37
2022-08-04 00:36:00,28.0,24.5,11.5,-21.62
2022-08-04 00:37:00,20.5,26.4,-7.5,1.9
2022-08-04 00:38:00,31.5,19.0,11.0,-7.4
2022-08-04 00:39:00,9.0,27.18,-22.5,8.18
2022-08-04 00:40:00,34.0,296.66,25.0,269.48
2022-08-04 00:41:00,21.0,291.93,-13.0,-4.73
2022-08-04 00:42:00,15.5,9.59,-5.5,-282.34
2022-08-04 00:43:00,10.0,66.36,-5.5,56.77
2022-08-04 00:44:00,5.5,59.46,-4.5,-6.9
2022-08-04 00:45:00,17.5,61.26,12.0,1.8
2022-08-04 00:46:00,9.0,12.19,-8.5,-49.07
2022-08-04 00:47:00,50.5,74.38,41.5,62.19
2022-08-04 00:48:00,31.0,52.17,-19.5,-22.21
2022-08-04 00:49:00,8.5,81.47,-22.5,29.3
2022-08-04 00:50:00,11.5,59.0,3.0,-22.47
2022-08-04 00:51:00,13.5,59.51,2.0,0.51
2022-08-04 00:52:00,13.0,8.07,-0.5,-51.44
2022-08-04 00:53:00,14.5,14.17,1.5,6.1
2022-08-04 00:54:00,13.5,7.61,-1.0,-6.56
2022-08-04 00:55:00,13.5,17.95,0.0,10.34
2022-08-04 00:56:00,9.5,24.9,-4.0,6.95
2022-08-04 00:57:00,6.5,24.39,-3.0,-0.51
2022-08-04 00:58:00,9.0,21.06,2.5,-3.33
2022-08-04 00:59:00,10.5,11.52,1.5,-9.54
2022-08-04 01:00:00,8.0,9.9,-2.5,-1.62
2022-08-04 01:01:00,9.5,17.56,1.5,7.66
2022-08-04 01:02:00,20.5,16.87,11.0,-0.69
2022-08-04 01:03:00,9.0,21.03,-11.5,4.16
2022-08-04 01:04:00,0.5,5.3,-8.5,-15.73
2022-08-04 01:05:00,11.5,43.49,11.0,38.19
2022-08-04 01:06:00,18.0,16.22,6.5,-27.27
