timestamp,price_volatility,volume_volatility,change_price_volatility,change_volume_volatility
2023-02-18 00:00:00,20.0,,,
2023-02-18 00:01:00,35.7,116.31,15.7,
2023-02-18 00:02:00,49.3,25.74,13.6,-90.57
2023-02-18 00:03:00,95.2,939.8,45.9,914.06
2023-02-18 00:04:00,44.2,872.6,-51.0,-67.2
2023-02-18 00:05:00,22.9,122.48,-21.3,-750.12
2023-02-18 00:06:00,37.1,21.61,14.2,-100.87
2023-02-18 00:07:00,17.4,5.64,-19.7,-15.97
2023-02-18 00:08:00,24.2,41.62,6.8,35.98
2023-02-18 00:09:00,15.3,62.04,-8.9,20.42
2023-02-18 00:10:00,29.7,24.61,14.4,-37.43
2023-02-18 00:11:00,19.1,74.62,-10.6,50.01
2023-02-18 00:12:00,22.1,64.6,3.0,-10.02
2023-02-18 00:13:00,10.3,17.74,-11.8,-46.86
2023-02-18 00:14:00,11.3,14.04,1.0,-3.7
2023-02-18 00:15:00,28.7,169.04,17.4,155.0
2023-02-18 00:16:00,18.4,114.8,-10.3,-54.24
2023-02-18 00:17:00,36.7,217.48,18.3,102.68
2023-02-18 00:18:00,18.5,167.73,-18.2,-49.75
2023-02-18 00:19:00,20.4,90.66,1.9,-77.07
2023-02-18 00:20:00,18.1,1.2,-2.3,-89.46
2023-02-18 00:21:00,34.1,5.49,16.0,4.29
2023-02-18 00:22:00,34.2,102.26,0.1,96.77
2023-02-18 00:23:00,33.6,110.89,-0.6,8.63
2023-02-18 00:24:00,12.4,9.7,-21.2,-101.19
2023-02-18 00:25:00,14.9,11.93,2.5,2.23
2023-02-18 00:26:00,19.4,8.67,4.5,-3.26
2023-02-18 00:27:00,14.8,5.77,-4.6,-2.9
2023-02-18 00:28:00,18.5,1.33,3.7,-4.44
2023-02-18 00:29:00,7.2,11.19,-11.3,9.86
2023-02-18 00:30:00,11.9,20.48,4.7,9.29
2023-02-18 00:31:00,12.3,22.36,0.4,1.88
2023-02-18 00:32:00,20.5,13.04,8.2,-9.32
2023-02-18 00:33:00,27.7,12.64,7.2,-0.4
2023-02-18 00:34:00,14.8,6.78,-12.9,-5.86
2023-02-18 00:35:00,8.6,12.1,-6.2,5.32
2023-02-18 00:36:00,9.5,4.4,0.9,-7.7
2023-02-18 00:37:00,7.3,32.97,-2.2,28.57
2023-02-18 00:38:00,5.5,15.31,-1.8,-17.66
2023-02-18 00:39:00,33.5,186.21,28.0,170.9
2023-02-18 00:40:00,37.2,130.76,3.7,-55.45
2023-02-18 00:41:00,28.9,21.33,-8.3,-109.43
2023-02-18 00:42:00,22.8,51.86,-6.1,30.53
2023-02-18 00:43:00,28.3,68.03,5.5,16.17
2023-02-18 00:44:00,21.0,47.88,-7.3,-20.15
2023-02-18 00:45:00,43.2,143.61,22.2,95.73
2023-02-18 00:46:00,32.5,227.31,-10.7,83.7
2023-02-18 00:47:00,20.6,23.4,-11.9,-203.91
2023-02-18 00:48:00,8.4,49.18,-12.2,25.78
2023-02-18 00:49:00,18.7,9.6,10.3,-39.58
2023-02-18 00:50:00,10.2,4.63,-8.5,-4.97
2023-02-18 00:51:00,28.1,18.86,17.9,14.23
2023-02-18 00:52:00,27.1,123.9,-1.0,105.04
2023-02-18 00:53:00,41.1,97.63,14.0,-26.27
2023-02-18 00:54:00,64.0,324.99,22.9,227.36
2023-02-18 00:55:00,50.0,165.8,-14.0,-159.19
2023-02-18 00:56:00,60.4,11.58,10.4,-154.22
2023-02-18 00:57:00,18.6,170.53,-41.8,158.95
2023-02-18 00:58:00,39.1,18.77,20.5,-151.76
2023-02-18 00:59:00,36.9,36.96,-2.2,18.19
2023-02-18 01:00:00,29.5,65.14,-7.4,28.18
2023-02-18 01:01:00,18.6,11.02,-10.9,-54.12
2023-02-18 01:02:00,53.0,324.38,34.4,313.36
2023-02-18 01:03:00,30.3,162.94,-22.7,-161.44
2023-02-18 01:04:00,23.5,79.37,-6.8,-83.57
2023-02-18 01:05:00,47.7,181.11,24.2,101.74
2023-02-18 01:06:00,42.6,173.01,-5.1,-8.1
2023-02-18 01:07:00,21.8,0.4,-20.8,-172.61
2023-02-18 01:08:00,40.1,22.42,18.3,22.02
2023-02-18 01:09:00,27.5,157.69,-12.6,135.27
2023-02-18 01:10:00,18.2,116.79,-9.3,-40.9
2023-02-18 01:11:00,56.8,175.9,38.6,59.11
