timestamp,price_volatility,volume_volatility,change_price_volatility,change_volume_volatility
2021-09-27 00:00:00,0.5,,,
2021-09-27 00:01:00,0.5,4.5,0.0,
2021-09-27 00:02:00,0.5,5.51,0.0,1.01
2021-09-27 00:03:00,0.5,3.28,0.0,-2.23
2021-09-27 00:04:00,0.5,2.73,0.0,-0.55
2021-09-27 00:05:00,0.5,0.25,0.0,-2.48
2021-09-27 00:06:00,0.5,2.94,0.0,2.69
2021-09-27 00:07:00,0.5,4.07,0.0,1.13
2021-09-27 00:08:00,0.5,3.56,0.0,-0.51
2021-09-27 00:09:00,0.5,3.04,0.0,-0.52
2021-09-27 00:10:00,3.5,8.26,3.0,5.22
2021-09-27 00:11:00,0.5,3.32,-3.0,-4.94
2021-09-27 00:12:00,0.5,2.2,0.0,-1.12
2021-09-27 00:13:00,0.5,20.4,0.0,18.2
2021-09-27 00:14:00,0.5,22.2,0.0,1.8
2021-09-27 00:15:00,0.5,5.03,0.0,-17.17
2021-09-27 00:16:00,2.0,8.95,1.5,3.92
2021-09-27 00:17:00,2.5,8.45,0.5,-0.5
2021-09-27 00:18:00,0.5,0.58,-2.0,-7.87
2021-09-27 00:19:00,35.0,3.81,34.5,3.23
2021-09-27 00:20:00,0.5,2.51,-34.5,-1.3
2021-09-27 00:21:00,12.5,0.77,12.0,-1.74
2021-09-27 00:22:00,0.5,1.84,-12.0,1.07
2021-09-27 00:23:00,0.5,3.18,0.0,1.34
2021-09-27 00:24:00,0.5,0.01,0.0,-3.17
2021-09-27 00:25:00,0.5,3.94,0.0,3.93
2021-09-27 00:26:00,0.5,1.55,0.0,-2.39
2021-09-27 00:27:00,8.5,2.83,8.0,1.28
2021-09-27 00:28:00,0.5,0.97,-8.0,-1.86
2021-09-27 00:29:00,22.0,1.8,21.5,0.83
2021-09-27 00:30:00,5.0,6.09,-17.0,4.29
2021-09-27 00:31:00,0.5,4.31,-4.5,-1.78
2021-09-27 00:32:00,29.5,1.41,29.0,-2.9
2021-09-27 00:33:00,0.5,5.85,-29.0,4.44
2021-09-27 00:34:00,0.5,0.63,0.0,-5.22
2021-09-27 00:35:00,20.5,0.78,20.0,0.15
2021-09-27 00:36:00,5.5,0.8,-15.0,0.02
2021-09-27 00:37:00,24.5,22.41,19.0,21.61
2021-09-27 00:38:00,0.5,22.46,-24.0,0.05
2021-09-27 00:39:00,0.5,0.05,0.0,-22.41
2021-09-27 00:40:00,0.5,0.08,0.0,0.03
2021-09-27 00:41:00,0.5,2.03,0.0,1.95
2021-09-27 00:42:00,0.5,15.96,0.0,13.93
2021-09-27 00:43:00,0.5,17.31,0.0,1.35
2021-09-27 00:44:00,25.0,19.06,24.5,1.75
2021-09-27 00:45:00,0.5,19.76,-24.5,0.7
2021-09-27 00:46:00,41.0,4.42,40.5,-15.34
2021-09-27 00:47:00,2.5,4.26,-38.5,-0.16
2021-09-27 00:48:00,0.5,14.06,-2.0,9.8
2021-09-27 00:49:00,0.5,11.82,0.0,-2.24
2021-09-27 00:50:00,20.5,0.52,20.0,-11.3
2021-09-27 00:51:00,10.5,2.29,-10.0,1.77
2021-09-27 00:52:00,1.0,7.77,-9.5,5.48
2021-09-27 00:53:00,0.5,6.5,-0.5,-1.27
2021-09-27 00:54:00,3.5,1.21,3.0,-5.29
2021-09-27 00:55:00,33.5,11.03,30.0,9.82
2021-09-27 00:56:00,27.0,1.53,-6.5,-9.5
2021-09-27 00:57:00,16.5,5.44,-10.5,3.91
2021-09-27 00:58:00,0.5,2.35,-16.0,-3.09
2021-09-27 00:59:00,0.5,1.92,0.0,-0.43
2021-09-27 01:00:00,134.0,71.27,133.5,69.35
2021-09-27 01:01:00,46.0,31.98,-88.0,-39.29
2021-09-27 01:02:00,35.0,27.78,-11.0,-4.2
2021-09-27 01:03:00,67.5,5.92,32.5,-21.86
2021-09-27 01:04:00,4.5,14.31,-63.0,8.39
2021-09-27 01:05:00,17.5,17.67,13.0,3.36
2021-09-27 01:06:00,15.0,7.57,-2.5,-10.1
2021-09-27 01:07:00,65.5,5.78,50.5,-1.79
2021-09-27 01:08:00,36.0,6.34,-29.5,0.56
2021-09-27 01:09:00,3.0,13.48,-33.0,7.14
2021-09-27 01:10:00,0.5,6.27,-2.5,-7.21
2021-09-27 01:11:00,16.0,3.78,15.5,-2.49
2021-09-27 01:12:00,23.5,8.06,7.5,4.28
2021-09-27 01:13:00,24.0,13.71,0.5,5.65
2021-09-27 01:14:00,35.5,26.88,11.5,13.17
2021-09-27 01:15:00,18.5,12.23,-17.0,-14.65
2021-09-27 01:16:00,28.0,23.15,9.5,10.92
2021-09-27 01:17:00,24.0,1.4,-4.0,-21.75
2021-09-27 01:18:00,22.5,12.01,-1.5,10.61
2021-09-27 01:19:00,0.5,16.53,-22.0,4.52
2021-09-27 01:20:00,1.5,17.5,1.0,0.97
2021-09-27 01:21:00,0.5,19.34,-1.0,1.84
2021-09-27 01:22:00,19.0,5.62,18.5,-13.72
2021-09-27 01:23:00,14.0,2.33,-5.0,-3.29
