startTime,openPrice,highPrice,lowPrice,closePrice,volume,turnover
1595442600000,9355,9355,9354,9354,0.008,74.832
1595442660000,9354,9354.5,9354,9354.5,0.004,37.418
1595442720000,9354.5,9354.5,9354.5,9354.5,0,0
1595442780000,9354.5,9354.5,9354,9354,4.085,38211.09
1595442840000,9354,9354,9352,9352,1.468,13728.736
1595442900000,9352,9352,9352,9352,0.156,1458.912
1595442960000,9352,9352.5,9352,9352,0.702,6565.104
1595443020000,9352,9354,9352,9354,6.192,57919.968
1595443080000,9354,9354,9353.5,9353.5,0.002,18.707
1595443140000,9353.5,9354,9353.5,9353.5,0.004,37.414
1595443200000,9353.5,9354,9353.5,9354,0.004,37.416
1595443260000,9354,9354,9353.5,9354,3.002,28080.708
1595443320000,9354,9354,9354,9354,0.717,6706.818
1595443380000,9354,9355,9354,9354.5,0.686,6417.187
1595443440000,9354.5,9356,9354.5,9356,3.059,28620.004
1595443500000,9356,9356,9355.5,9356,0.002,18.712
1595443560000,9356,9356,9355.5,9355.5,0.008,74.844
1595443620000,9355.5,9356,9355.5,9355.5,0.002,18.711
1595443680000,9355.5,9356,9355.5,9355.5,0.002,18.711
1595443740000,9355.5,9356,9355.5,9356,0.001,9.356
1595443800000,9356,9357,9355.5,9357,1.46,13661.22
1595443860000,9357,9357,9356.5,9357,0.002,18.714
1595443920000,9357,9357,9356.5,9356.5,0.004,37.426
1595443980000,9356.5,9356.5,9356.5,9356.5,0,0
1595444040000,9356.5,9358,9356.5,9358,1.072,10031.776
1595444100000,9358,9358,9357.5,9357.5,0.002,18.715
1595444160000,9357.5,9358,9357.5,9357.5,0.048,449.16
1595444220000,9357.5,9358,9357.5,9357.5,1.895,17732.4625
1595444280000,9357.5,9358,9357.5,9357.5,2.08,19463.6
1595444340000,9357.5,9357.5,9357.5,9357.5,2.58,24142.35
1595444400000,9357.5,9363,9357.5,9363,4.052,37938.876
1595444460000,9363,9365,9362.5,9365,2.004,18767.46
1595444520000,9365,9365,9365,9365,0.105,983.325
1595444580000,9365,9365,9364.5,9364.5,0.002,18.729
1595444640000,9364.5,9365,9364.5,9364.5,2.433,22783.8285
1595444700000,9364.5,9365,9364.5,9364.5,1.691,15835.3695
1595444760000,9364.5,9365,9364.5,9364.5,1.086,10169.847
1595444820000,9364.5,9365,9364.5,9364.5,0.753,7051.4685
1595444880000,9364.5,9364.5,9364.5,9364.5,1.037,9710.9865
1595444940000,9364.5,9365,9364.5,9364.5,0.894,8371.863
1595445000000,9364.5,9365,9364.5,9365,0.054,505.71
1595445060000,9365,9365,9364.5,9365,1.419,13288.935
1595445120000,9365,9371,9364.5,9370.5,7.375,69107.4375
1595445180000,9370.5,9371,9370.5,9371,0.584,5472.664
1595445240000,9371,9372,9370.5,9372,1.1,10309.2
1595445300000,9372,9375,9371.5,9374.5,14.485,135789.6325
1595445360000,9374.5,9375,9374.5,9375,0.123,1153.125
1595445420000,9375,9375,9374.5,9374.5,4.19,39279.155
1595445480000,9374.5,9374.5,9374,9374,1.114,10442.636
1595445540000,9374,9374,9373.5,9373.5,1.13,10592.055
1595445600000,9373.5,9374,9373.5,9374,0.006,56.244
1595445660000,9374,9374,9373,9373,2.004,18783.492
1595445720000,9373,9373,9372.5,9372.5,0.002,18.745
1595445780000,9372.5,9373,9368.5,9368.5,4.285,40144.0225
1595445840000,9368.5,9368.5,9365,9365,4.129,38668.085
1595445900000,9365,9365,9364.5,9364.5,1.494,13990.563
1595445960000,9364.5,9364.5,9363,9363,3.992,37377.096
1595446020000,9363,9363,9362.5,9362.5,1.472,13781.6
1595446080000,9362.5,9362.5,9360.5,9360.5,2.873,26892.7165
1595446140000,9360.5,9360.5,9360.5,9360.5,0,0
1595446200000,9360.5,9361,9356.5,9356.5,11.955,111856.9575
1595446260000,9356.5,9356.5,9356,9356,0.172,1609.232
1595446320000,9356,9356,9356,9356,0,0
1595446380000,9356,9356.5,9356,9356.5,0.03,280.695
1595446440000,9356.5,9356.5,9356,9356.5,0.006,56.139
1595446500000,9356.5,9356.5,9356.5,9356.5,0,0
1595446560000,9356.5,9356.5,9356,9356,0.317,2965.852
1595446620000,9356,9356,9356,9356,0,0
1595446680000,9356,9356,9355,9355,4.759,44520.445
1595446740000,9355,9355.5,9354.5,9355,0.324,3031.02
1595446800000,9355,9355,9354.5,9355,0.232,2170.36
1595446860000,9355,9355,9354.5,9355,0.002,18.71
1595446920000,9355,9355,9354.5,9354.5,0.248,2319.916
1595446980000,9354.5,9355,9354.5,9354.5,0.002,18.709
1595447040000,9354.5,9355,9354.5,9354.5,2.504,23423.668
1595447100000,9354.5,9355,9354.5,9355,0.002,18.71
1595447160000,9355,9355.5,9355,9355,4.219,39468.745
1595447220000,9355,9356,9355,9356,5.355,50101.38
1595447280000,9356,9356,9355.5,9355.5,1.465,13705.8075
1595447340000,9355.5,9356,9355.5,9356,1.62,15156.72
1595447400000,9356,9357,9356,9357,0.855,8000.235
1595447460000,9357,9358,9357,9358,0.307,2872.906
1595447520000,9358,9362.5,9357.5,9362.5,1.78,16665.25
1595447580000,9362.5,9362.5,9362.5,9362.5,2.822,26420.975
1595447640000,9362.5,9363,9362,9362,0.504,4718.448
1595447700000,9362,9362.5,9362,9362,0.302,2827.324
1595447760000,9362,9362.5,9362,9362.5,0.002,18.725
1595447820000,9362.5,9362.5,9362,9362.5,1.072,10036.6
