timestamp,price_volatility,volume_volatility,change_price_volatility,change_volume_volatility
2023-03-23 00:00:00,80.8,,,
2023-03-23 00:01:00,219.7,759.14,138.9,
2023-03-23 00:02:00,149.0,404.98,-70.7,-354.16
2023-03-23 00:03:00,97.0,308.29,-52.0,-96.69
2023-03-23 00:04:00,24.0,363.92,-73.0,55.63
2023-03-23 00:05:00,672.8,6672.85,648.8,6308.93
2023-03-23 00:06:00,260.4,4154.8,-412.4,-2518.05
2023-03-23 00:07:00,309.9,421.14,49.5,-3733.66
2023-03-23 00:08:00,219.9,20.97,-90.0,-400.17
2023-03-23 00:09:00,211.5,778.27,-8.4,757.3
2023-03-23 00:10:00,121.2,472.82,-90.3,-305.45
2023-03-23 00:11:00,170.8,248.76,49.6,-224.06
2023-03-23 00:12:00,108.0,140.74,-62.8,-108.02
2023-03-23 00:13:00,79.4,87.48,-28.6,-53.26
2023-03-23 00:14:00,94.0,34.3,14.6,-53.18
2023-03-23 00:15:00,110.4,193.45,16.4,159.15
2023-03-23 00:16:00,117.9,433.22,7.5,239.77
2023-03-23 00:17:00,166.9,396.75,49.0,-36.47
2023-03-23 00:18:00,91.4,800.75,-75.5,404.0
2023-03-23 00:19:00,112.9,87.48,21.5,-713.27
2023-03-23 00:20:00,61.2,382.78,-51.7,295.3
2023-03-23 00:21:00,77.9,194.17,16.7,-188.61
2023-03-23 00:22:00,119.0,180.55,41.1,-13.62
2023-03-23 00:23:00,96.3,95.35,-22.7,-85.2
2023-03-23 00:24:00,183.0,1096.84,86.7,1001.49
2023-03-23 00:25:00,158.1,165.41,-24.9,-931.43
2023-03-23 00:26:00,104.9,661.12,-53.2,495.71
2023-03-23 00:27:00,105.9,518.48,1.0,-142.64
2023-03-23 00:28:00,158.6,873.29,52.7,354.81
2023-03-23 00:29:00,126.7,534.73,-31.9,-338.56
2023-03-23 00:30:00,81.7,57.17,-45.0,-477.56
2023-03-23 00:31:00,185.2,467.03,103.5,409.86
2023-03-23 00:32:00,144.7,44.74,-40.5,-422.29
2023-03-23 00:33:00,153.0,354.58,8.3,309.84
2023-03-23 00:34:00,190.4,824.9,37.4,470.32
2023-03-23 00:35:00,141.8,570.96,-48.6,-253.94
2023-03-23 00:36:00,197.7,865.29,55.9,294.33
2023-03-23 00:37:00,124.3,2157.2,-73.4,1291.91
2023-03-23 00:38:00,302.3,2241.24,178.0,84.04
2023-03-23 00:39:00,217.2,639.76,-85.1,-1601.48
2023-03-23 00:40:00,170.2,1251.74,-47.0,611.98
2023-03-23 00:41:00,185.7,406.96,15.5,-844.78
2023-03-23 00:42:00,249.8,2027.78,64.1,1620.82
2023-03-23 00:43:00,95.5,2388.3,-154.3,360.52
2023-03-23 00:44:00,164.7,535.45,69.2,-1852.85
2023-03-23 00:45:00,154.6,744.1,-10.1,208.65
2023-03-23 00:46:00,127.1,1277.25,-27.5,533.15
2023-03-23 00:47:00,77.9,206.02,-49.2,-1071.23
2023-03-23 00:48:00,70.6,49.36,-7.3,-156.66
2023-03-23 00:49:00,140.3,368.24,69.7,318.88
2023-03-23 00:50:00,178.0,375.7,37.7,7.46
2023-03-23 00:51:00,136.4,681.43,-41.6,305.73
2023-03-23 00:52:00,81.8,753.77,-54.6,72.34
2023-03-23 00:53:00,74.5,185.73,-7.3,-568.04
2023-03-23 00:54:00,106.6,75.47,32.1,-110.26
2023-03-23 00:55:00,121.1,250.26,14.5,174.79
2023-03-23 00:56:00,101.4,142.27,-19.7,-107.99
2023-03-23 00:57:00,114.7,151.64,13.3,9.37
2023-03-23 00:58:00,56.8,84.82,-57.9,-66.82
2023-03-23 00:59:00,65.3,147.28,8.5,62.46
2023-03-23 01:00:00,46.1,48.55,-19.2,-98.73
2023-03-23 01:01:00,93.3,426.61,47.2,378.06
2023-03-23 01:02:00,94.2,202.41,0.9,-224.2
2023-03-23 01:03:00,92.8,300.9,-1.4,98.49
2023-03-23 01:04:00,117.1,112.31,24.3,-188.59
2023-03-23 01:05:00,87.5,424.08,-29.6,311.77
2023-03-23 01:06:00,140.6,566.26,53.1,142.18
2023-03-23 01:07:00,132.3,188.5,-8.3,-377.76
2023-03-23 01:08:00,323.4,2335.71,191.1,2147.21
2023-03-23 01:09:00,168.3,2299.45,-155.1,-36.26
2023-03-23 01:10:00,150.0,4.76,-18.3,-2294.69
2023-03-23 01:11:00,76.9,299.55,-73.1,294.79
2023-03-23 01:12:00,111.6,91.49,34.7,-208.06
2023-03-23 01:13:00,72.7,174.12,-38.9,82.63
2023-03-23 01:14:00,107.9,135.09,35.2,-39.03
2023-03-23 01:15:00,141.5,106.45,33.6,-28.64
2023-03-23 01:16:00,193.0,919.25,51.5,812.8
2023-03-23 01:17:00,214.8,418.31,21.8,-500.94
2023-03-23 01:18:00,148.0,119.57,-66.8,-298.74
2023-03-23 01:19:00,146.0,882.63,-2.0,763.06
2023-03-23 01:20:00,101.4,560.96,-44.6,-321.67
2023-03-23 01:21:00,203.3,707.39,101.9,146.43
2023-03-23 01:22:00,179.4,307.6,-23.9,-399.79
2023-03-23 01:23:00,160.4,748.55,-19.0,440.95
2023-03-23 01:24:00,105.7,26.48,-54.7,-722.07
2023-03-23 01:25:00,138.5,153.1,32.8,126.62
2023-03-23 01:26:00,82.5,313.66,-56.0,160.56
2023-03-23 01:27:00,141.7,109.7,59.2,-203.96
2023-03-23 01:28:00,122.4,15.03,-19.3,-94.67
2023-03-23 01:29:00,143.5,224.38,21.1,209.35
2023-03-23 01:30:00,176.4,783.48,32.9,559.1
2023-03-23 01:31:00,106.1,656.41,-70.3,-127.07
2023-03-23 01:32:00,65.4,426.46,-40.7,-229.95
2023-03-23 01:33:00,51.2,32.42,-14.2,-394.04
2023-03-23 01:34:00,70.7,185.51,19.5,153.09
2023-03-23 01:35:00,82.4,253.04,11.7,67.53
2023-03-23 01:36:00,85.1,74.75,2.7,-178.29
2023-03-23 01:37:00,75.4,54.68,-9.7,-20.07
2023-03-23 01:38:00,122.1,488.89,46.7,434.21
2023-03-23 01:39:00,74.6,117.19,-47.5,-371.7
2023-03-23 01:40:00,87.4,457.58,12.8,340.39
2023-03-23 01:41:00,111.3,60.51,23.9,-397.07
2023-03-23 01:42:00,96.9,192.6,-14.4,132.09
2023-03-23 01:43:00,71.7,50.63,-25.2,-141.97
2023-03-23 01:44:00,58.5,106.01,-13.2,55.38
2023-03-23 01:45:00,42.3,101.35,-16.2,-4.66
2023-03-23 01:46:00,109.8,306.2,67.5,204.85
