startTime,openPrice,highPrice,lowPrice,closePrice,volume,turnover
1666895400000,20568.5,20568.5,20563.5,20564,17.061,350853.1995
1666895460000,20564,20564,20555,20555.5,12.599,259047.309
1666895520000,20555.5,20560.5,20555,20560.5,6.421,132006.436
1666895580000,20560.5,20574,20560,20574,23.346,480223.9335
1666895640000,20574,20574,20573.5,20574,21.388,440035.673
1666895700000,20574,20574,20568.5,20569,9.809,201791.266
1666895760000,20569,20573,20568.5,20572.5,9.975,205176.56
1666895820000,20572.5,20573,20564,20564,6.975,143457.88
1666895880000,20564,20572.5,20564,20572,11.859,243951.635
1666895940000,20572,20574,20572,20573.5,15.738,323791.5515
1666896000000,20573.5,20574,20567.5,20568,6.476,133228.2885
1666896060000,20568,20573.5,20567.5,20573.5,7.948,163493.358
1666896120000,20573.5,20575,20573.5,20574,24.393,501875.406
1666896180000,20574,20574.5,20571,20571.5,15.39,316636.21
1666896240000,20571.5,20571.5,20565.5,20566,12.43,255636.9365
1666896300000,20566,20566,20565.5,20566,17.888,367877.12
1666896360000,20566,20572,20565.5,20571.5,20.203,415521.154
1666896420000,20571.5,20572,20571.5,20572,32.818,675123.28
1666896480000,20572,20572,20568,20568.5,12.575,258685.2795
1666896540000,20568.5,20568.5,20567.5,20568,10.842,222994.332
1666896600000,20568,20568,20567.5,20567.5,25.218,518679.4035
1666896660000,20567.5,20568,20564.5,20565,11.557,237695.7535
1666896720000,20565,20565,20557,20559,19.247,395739.2255
1666896780000,20559,20563,20559,20561,8.925,183501.495
1666896840000,20561,20572,20560.5,20571.5,11.682,240268.164
1666896900000,20571.5,20572,20567.5,20567.5,43.155,887747.2
1666896960000,20567.5,20568,20562.5,20563,11.994,246653.8675
1666897020000,20563,20570.5,20562.5,20569.5,17.415,358206.573
1666897080000,20569.5,20569.5,20561.5,20562,21.652,445264.112
1666897140000,20562,20567,20560,20566.5,38.83,798434.6395
1666897200000,20566.5,20583.5,20566.5,20583.5,145.039,2984558.226
