timestamp,price_volatility,volume_volatility,change_price_volatility,change_volume_volatility
2022-01-19 00:00:00,63.0,,,
2022-01-19 00:01:00,33.0,4.03,-30.0,
2022-01-19 00:02:00,18.5,31.7,-14.5,27.67
2022-01-19 00:03:00,22.0,2.43,3.5,-29.27
2022-01-19 00:04:00,35.0,25.23,13.0,22.8
2022-01-19 00:05:00,45.5,0.51,10.5,-24.72
2022-01-19 00:06:00,46.0,7.88,0.5,7.37
2022-01-19 00:07:00,43.0,11.85,-3.0,3.97
2022-01-19 00:08:00,45.5,35.04,2.5,23.19
2022-01-19 00:09:00,40.5,2.19,-5.0,-32.85
2022-01-19 00:10:00,48.5,25.1,8.0,22.91
2022-01-19 00:11:00,51.0,25.42,2.5,0.32
2022-01-19 00:12:00,46.5,8.07,-4.5,-17.35
2022-01-19 00:13:00,38.5,28.15,-8.0,20.08
2022-01-19 00:14:00,18.5,40.92,-20.0,12.77
2022-01-19 00:15:00,18.0,4.4,-0.5,-36.52
2022-01-19 00:16:00,6.5,0.72,-11.5,-3.68
2022-01-19 00:17:00,46.0,1.31,39.5,0.59
2022-01-19 00:18:00,25.0,9.79,-21.0,8.48
2022-01-19 00:19:00,22.5,1.45,-2.5,-8.34
2022-01-19 00:20:00,30.0,27.3,7.5,25.85
2022-01-19 00:21:00,0.5,30.68,-29.5,3.38
2022-01-19 00:22:00,4.0,10.28,3.5,-20.4
2022-01-19 00:23:00,6.0,5.0,2.0,-5.28
2022-01-19 00:24:00,0.5,3.62,-5.5,-1.38
2022-01-19 00:25:00,14.5,2.28,14.0,-1.34
2022-01-19 00:26:00,21.5,8.09,7.0,5.81
2022-01-19 00:27:00,26.0,18.99,4.5,10.9
2022-01-19 00:28:00,68.5,82.86,42.5,63.87
2022-01-19 00:29:00,33.5,97.67,-35.0,14.81
2022-01-19 00:30:00,26.0,5.56,-7.5,-92.11
2022-01-19 00:31:00,25.0,14.26,-1.0,8.7
2022-01-19 00:32:00,17.0,5.97,-8.0,-8.29
2022-01-19 00:33:00,18.5,123.62,1.5,117.65
2022-01-19 00:34:00,6.0,93.39,-12.5,-30.23
2022-01-19 00:35:00,16.0,8.3,10.0,-85.09
2022-01-19 00:36:00,0.5,20.22,-15.5,11.92
2022-01-19 00:37:00,3.0,2.23,2.5,-17.99
2022-01-19 00:38:00,20.0,8.13,17.0,5.9
2022-01-19 00:39:00,6.5,12.77,-13.5,4.64
2022-01-19 00:40:00,9.0,15.76,2.5,2.99
2022-01-19 00:41:00,15.0,6.39,6.0,-9.37
2022-01-19 00:42:00,6.5,3.88,-8.5,-2.51
2022-01-19 00:43:00,21.0,8.32,14.5,4.44
2022-01-19 00:44:00,0.5,11.64,-20.5,3.32
2022-01-19 00:45:00,23.5,0.72,23.0,-10.92
2022-01-19 00:46:00,3.0,17.52,-20.5,16.8
2022-01-19 00:47:00,0.5,16.81,-2.5,-0.71
2022-01-19 00:48:00,0.5,10.09,0.0,-6.72
2022-01-19 00:49:00,30.5,7.49,30.0,-2.6
2022-01-19 00:50:00,2.5,13.68,-28.0,6.19
2022-01-19 00:51:00,0.5,4.36,-2.0,-9.32
